l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
29122,1058,29,3,43.0,41239.15,0.01,0.0,N,O,1998-05-27,1998-07-27,1998-06-04,NONE,AIR,unts nag carefully special ac,1998
29248,233,88,7,17.0,19264.91,0.01,0.08,N,O,1998-05-10,1998-05-15,1998-06-05,DELIVER IN PERSON,AIR,s across the even asymptotes use i,1998
29254,1434,13,2,7.0,9348.01,0.05,0.06,N,O,1998-01-15,1997-10-20,1998-02-11,NONE,AIR,kages run carefully t,1998
29254,1701,86,5,19.0,30451.3,0.01,0.06,N,O,1997-12-27,1997-11-25,1998-01-13,DELIVER IN PERSON,AIR, of the slyly ironic dependencies. c,1998
29285,1062,98,2,17.0,16372.02,0.08,0.06,N,O,1998-01-19,1998-02-27,1998-02-01,COLLECT COD,AIR,lent accounts,1998
29285,731,32,4,37.0,60374.01,0.1,0.01,N,O,1998-03-22,1998-02-07,1998-04-04,COLLECT COD,AIR,the thinly pending deposits. regular,1998
29344,1994,27,1,33.0,62567.67,0.05,0.07,N,O,1998-04-29,1998-05-12,1998-05-29,TAKE BACK RETURN,AIR,oost slyly alongside of the blith,1998
29542,107,86,1,48.0,48340.8,0.01,0.06,N,O,1998-05-07,1998-05-12,1998-05-23,DELIVER IN PERSON,AIR,fully regular ideas along the slyly ev,1998
29601,879,13,6,21.0,37377.27,0.08,0.03,N,O,1998-08-15,1998-06-30,1998-09-01,DELIVER IN PERSON,AIR, foxes cajole slyly. blithely special exc,1998
29603,1936,37,1,25.0,45948.25,0.08,0.01,N,O,1998-11-09,1998-09-04,1998-11-27,DELIVER IN PERSON,AIR,regular packages sleep. ironic r,1998
29603,838,39,2,43.0,74769.69,0.1,0.01,N,O,1998-11-13,1998-10-18,1998-11-16,COLLECT COD,AIR,d carefully above t,1998
29603,1507,8,3,34.0,47889.0,0.03,0.06,N,O,1998-08-24,1998-09-05,1998-09-12,NONE,AIR,ets. silent,1998
29728,1750,51,1,26.0,42945.5,0.0,0.03,N,O,1998-08-01,1998-07-29,1998-08-17,DELIVER IN PERSON,AIR,efully about the dependencie,1998
30017,678,79,3,47.0,74197.49,0.05,0.03,N,O,1998-02-08,1998-01-29,1998-03-07,DELIVER IN PERSON,AIR,lar packages use quie,1998
30052,204,59,3,8.0,8833.6,0.07,0.0,N,O,1998-07-01,1998-05-05,1998-07-04,DELIVER IN PERSON,AIR,equests boost about the d,1998
30179,829,30,6,14.0,24217.48,0.07,0.01,N,O,1997-12-09,1998-01-15,1998-01-06,DELIVER IN PERSON,AIR,ully final,1998
30240,1596,97,1,50.0,74879.5,0.0,0.06,N,O,1998-03-25,1998-06-11,1998-04-09,NONE,AIR,carefully quickly pen,1998
30240,1914,15,6,11.0,19975.01,0.06,0.07,N,O,1998-05-04,1998-05-18,1998-05-05,COLLECT COD,AIR,y bold requests. careful,1998
30275,901,36,7,9.0,16217.1,0.06,0.03,N,O,1998-02-08,1997-12-22,1998-02-20,NONE,AIR,uriously bold dependenc,1998
30338,1350,27,1,36.0,45048.6,0.03,0.02,N,O,1998-04-02,1998-03-08,1998-04-17,COLLECT COD,AIR,according to the carefully ironic ideas u,1998
30342,881,81,4,17.0,30291.96,0.09,0.04,N,O,1998-05-03,1998-04-06,1998-05-31,COLLECT COD,AIR, furiously special theodolites sleep. reg,1998
30342,1240,15,5,47.0,53638.28,0.07,0.0,N,O,1998-05-11,1998-03-18,1998-05-19,TAKE BACK RETURN,AIR,ajole furiousl,1998
30471,1378,79,1,22.0,28146.14,0.06,0.0,N,O,1998-07-22,1998-06-19,1998-08-10,COLLECT COD,AIR,e blithely. packages are slyly even deposi,1998
30496,395,96,1,40.0,51815.6,0.05,0.02,N,O,1998-10-25,1998-08-28,1998-11-05,COLLECT COD,AIR, regular packages.,1998
30594,1792,77,2,24.0,40650.96,0.08,0.06,N,O,1997-12-25,1997-12-31,1998-01-17,TAKE BACK RETURN,AIR,sly asymptotes. pending,1998
30596,406,36,4,41.0,53562.4,0.06,0.02,N,O,1998-04-12,1998-06-10,1998-04-19,COLLECT COD,AIR,efully. furiously regu,1998
30624,1442,60,6,13.0,17464.72,0.07,0.07,N,O,1998-08-09,1998-08-30,1998-08-26,NONE,AIR,t asymptotes mold finall,1998
30695,635,36,3,18.0,27641.34,0.07,0.0,N,O,1998-06-11,1998-03-29,1998-06-12,DELIVER IN PERSON,AIR,arefully permanent ide,1998
30755,936,39,2,28.0,51434.04,0.03,0.07,N,O,1998-02-25,1998-04-22,1998-03-04,NONE,AIR,counts. carefully express depen,1998
30755,1607,49,4,49.0,73921.4,0.07,0.04,N,O,1998-03-04,1998-05-08,1998-03-22,COLLECT COD,AIR,ans sleep alongside of th,1998
31328,619,82,4,35.0,53186.35,0.01,0.02,N,O,1998-05-22,1998-06-02,1998-05-24,NONE,AIR,eposits. fluffily unusual wa,1998
31328,386,87,6,4.0,5145.52,0.0,0.08,N,O,1998-06-29,1998-05-27,1998-07-28,NONE,AIR,ronic theodolites are final packages,1998
31329,814,15,4,2.0,3429.62,0.03,0.03,N,O,1998-08-14,1998-09-06,1998-09-01,TAKE BACK RETURN,AIR,s nag blithely,1998
31458,1693,94,2,2.0,3189.38,0.03,0.03,N,O,1998-07-16,1998-05-14,1998-08-07,NONE,AIR,furiously even accounts,1998
31459,1613,55,4,27.0,40894.47,0.04,0.01,N,O,1998-02-04,1998-01-11,1998-02-23,DELIVER IN PERSON,AIR,pending deposits around the silently fina,1998
31459,1287,62,5,39.0,46342.92,0.02,0.02,N,O,1998-01-27,1998-02-21,1998-02-07,DELIVER IN PERSON,AIR, final theodolites across t,1998
31494,1471,72,4,24.0,32939.28,0.1,0.08,N,O,1998-06-02,1998-06-14,1998-06-14,NONE,AIR,t the furiou,1998
31591,1379,94,4,39.0,49934.43,0.09,0.04,N,O,1998-02-15,1998-01-29,1998-02-18,COLLECT COD,AIR,dencies ca,1998
31591,1944,77,5,12.0,22151.28,0.1,0.0,N,O,1998-03-07,1998-01-27,1998-03-24,DELIVER IN PERSON,AIR, the carefully even requests haggle bli,1998
31649,1104,41,6,28.0,28142.8,0.0,0.02,N,O,1998-03-26,1998-05-01,1998-04-05,COLLECT COD,AIR,ze slyly among the ,1998
31680,3,54,1,42.0,37926.0,0.09,0.07,N,O,1998-06-03,1998-06-03,1998-06-27,NONE,AIR,ckages maintain abou,1998
31905,553,84,1,22.0,31978.1,0.0,0.07,N,O,1998-07-31,1998-06-02,1998-08-03,DELIVER IN PERSON,AIR,"ccounts cajole pending, re",1998
31908,694,26,3,16.0,25515.04,0.03,0.03,N,O,1998-03-10,1998-02-12,1998-03-26,DELIVER IN PERSON,AIR,xes. furiously bold req,1998
31968,1091,62,4,6.0,5952.54,0.0,0.03,N,O,1998-08-18,1998-08-02,1998-09-06,DELIVER IN PERSON,AIR,s wake furiously expres,1998
32066,1239,40,1,42.0,47889.66,0.05,0.05,N,O,1998-07-26,1998-08-25,1998-07-31,COLLECT COD,AIR,cajole along,1998
32066,535,66,2,36.0,51679.08,0.06,0.06,N,O,1998-10-26,1998-08-25,1998-10-28,DELIVER IN PERSON,AIR,oach after the blithely express cou,1998
32262,1056,57,3,35.0,33496.75,0.06,0.05,N,O,1998-09-07,1998-06-30,1998-09-27,COLLECT COD,AIR,e quickly after the final fox,1998
32262,1976,65,6,26.0,48827.22,0.02,0.06,N,O,1998-09-12,1998-07-20,1998-10-08,DELIVER IN PERSON,AIR,beans. furiously regular de,1998
32353,378,35,4,19.0,24289.03,0.08,0.0,N,O,1998-08-12,1998-07-11,1998-08-25,COLLECT COD,AIR,egular instructions caj,1998
32704,1780,7,1,47.0,79043.66,0.0,0.0,N,O,1998-03-23,1998-03-15,1998-04-13,TAKE BACK RETURN,AIR,even deposits sleep carefully ironic a,1998
32742,1844,74,4,11.0,19204.24,0.04,0.03,N,O,1998-09-02,1998-07-30,1998-09-09,DELIVER IN PERSON,AIR,s. quickly ironic instructions a,1998
32772,950,51,6,16.0,29615.2,0.1,0.08,N,O,1997-12-28,1997-12-31,1998-01-17,COLLECT COD,AIR,uffily expres,1998
32867,83,59,1,12.0,11796.96,0.08,0.04,N,O,1998-02-10,1998-02-18,1998-03-06,TAKE BACK RETURN,AIR,sits. ironic dependencies o,1998
32967,634,28,1,37.0,56781.31,0.08,0.01,N,O,1998-04-16,1998-05-17,1998-05-13,NONE,AIR,es. slyly bold pinto beans are ne,1998
32967,1336,13,3,5.0,6186.65,0.03,0.07,N,O,1998-07-15,1998-05-03,1998-07-30,NONE,AIR,oxes are blithely with the unusual theod,1998
32995,294,95,3,49.0,58520.21,0.08,0.04,N,O,1998-03-27,1998-04-24,1998-04-20,NONE,AIR, foxes. silent deposits s,1998
33057,706,7,3,2.0,3213.4,0.02,0.05,N,O,1998-11-10,1998-10-12,1998-11-21,COLLECT COD,AIR, furiously regular instruction,1998
33280,180,81,1,27.0,29164.86,0.01,0.08,N,O,1998-07-12,1998-06-03,1998-07-14,DELIVER IN PERSON,AIR,tes haggle slyly across the excus,1998
33280,197,98,5,5.0,5485.95,0.0,0.07,N,O,1998-06-19,1998-05-25,1998-06-22,COLLECT COD,AIR,ges integrate furiously across the ,1998
33282,1191,64,3,25.0,27304.75,0.0,0.04,N,O,1998-08-08,1998-08-15,1998-08-31,COLLECT COD,AIR, final accounts are quickly according ,1998
33286,1888,18,7,9.0,16108.92,0.1,0.04,N,O,1998-01-11,1998-02-14,1998-01-12,TAKE BACK RETURN,AIR,s haggle quickly. slyly regula,1998
33411,387,44,1,7.0,9011.66,0.0,0.07,N,O,1998-02-02,1998-04-02,1998-02-03,DELIVER IN PERSON,AIR,y ironic pearls. express theodolites nag ,1998
33411,240,22,5,39.0,44469.36,0.07,0.01,N,O,1998-04-04,1998-03-27,1998-04-19,TAKE BACK RETURN,AIR,lyly final dep,1998
33440,1871,15,1,2.0,3545.74,0.01,0.06,N,O,1998-06-30,1998-07-24,1998-07-24,TAKE BACK RETURN,AIR,lithely regular theodolites,1998
33636,1964,53,1,29.0,54112.84,0.1,0.05,N,O,1998-03-10,1998-05-17,1998-03-18,DELIVER IN PERSON,AIR,cuses wake quickly after the caref,1998
33636,1294,6,3,16.0,19124.64,0.04,0.03,N,O,1998-04-16,1998-04-21,1998-05-10,DELIVER IN PERSON,AIR,y special inst,1998
33825,507,98,4,49.0,68967.5,0.0,0.05,N,O,1998-06-18,1998-05-17,1998-07-07,NONE,AIR,pinto beans haggle enticingly. ,1998
33829,1382,59,1,39.0,50051.82,0.0,0.0,N,O,1998-01-21,1998-01-06,1998-01-30,DELIVER IN PERSON,AIR,lets are blithely according to the ex,1998
33954,80,56,1,36.0,35282.88,0.02,0.04,N,O,1998-02-22,1998-04-18,1998-02-28,TAKE BACK RETURN,AIR,lly across,1998
33957,1068,4,4,34.0,32948.04,0.09,0.02,N,O,1998-08-11,1998-07-27,1998-09-02,DELIVER IN PERSON,AIR," blithe, even ideas",1998
34018,381,38,1,45.0,57662.1,0.0,0.01,N,O,1998-01-09,1997-11-15,1998-02-08,TAKE BACK RETURN,AIR,ously daring foxes. quickly bold,1998
34113,1414,32,1,8.0,10523.28,0.02,0.06,N,O,1998-04-13,1998-05-14,1998-04-29,DELIVER IN PERSON,AIR,ously along the quickly regular accou,1998
34240,430,60,2,38.0,50556.34,0.05,0.01,N,O,1997-12-22,1997-12-10,1998-01-05,TAKE BACK RETURN,AIR,"rses. final, expres",1998
34240,1443,22,4,36.0,48399.84,0.09,0.05,N,O,1997-12-27,1997-11-30,1998-01-13,TAKE BACK RETURN,AIR,ully. regular platelets are slyly,1998
34240,577,8,5,16.0,23641.12,0.03,0.0,N,O,1997-12-23,1997-11-19,1998-01-02,TAKE BACK RETURN,AIR,e quickly regular packages. express courts,1998
34369,1617,41,1,42.0,63781.62,0.01,0.06,N,O,1998-01-07,1998-01-10,1998-01-20,COLLECT COD,AIR,packages boost. slyly,1998
34370,1881,82,3,45.0,80229.6,0.08,0.0,N,O,1998-02-02,1998-01-11,1998-02-27,TAKE BACK RETURN,AIR,nder caref,1998
34436,1241,53,3,29.0,33124.96,0.09,0.06,N,O,1998-05-24,1998-03-20,1998-06-21,COLLECT COD,AIR, bold dependencies. doggedly final theod,1998
34528,380,37,3,45.0,57617.1,0.0,0.06,N,O,1998-01-06,1998-01-10,1998-01-25,COLLECT COD,AIR,int blithe,1998
34531,428,87,2,48.0,63764.16,0.09,0.01,N,O,1998-03-14,1998-04-04,1998-04-12,DELIVER IN PERSON,AIR,s haggle sly,1998
34564,590,51,1,6.0,8943.54,0.05,0.06,N,O,1998-02-18,1998-02-09,1998-03-17,NONE,AIR,"ar foxes are furiously express, final e",1998
34756,254,55,5,15.0,17313.75,0.08,0.06,N,O,1998-05-13,1998-05-30,1998-06-04,NONE,AIR, theodolites. accounts across the care,1998
34756,1941,86,6,29.0,53445.26,0.1,0.04,N,O,1998-05-29,1998-06-04,1998-06-22,DELIVER IN PERSON,AIR,ccording to the fluffily ironic p,1998
34790,1329,68,7,37.0,45521.84,0.03,0.04,N,O,1998-04-11,1998-02-19,1998-04-30,DELIVER IN PERSON,AIR,egular pinto beans. furi,1998
34945,34,35,6,28.0,26152.84,0.07,0.03,N,O,1998-07-23,1998-06-20,1998-08-16,DELIVER IN PERSON,AIR,ing to the careful,1998
35109,536,97,1,8.0,11492.24,0.04,0.03,N,O,1998-05-12,1998-05-09,1998-05-30,TAKE BACK RETURN,AIR,"pinto beans. regular, even ",1998
35168,1510,31,2,15.0,21172.65,0.06,0.0,N,O,1998-09-20,1998-10-11,1998-10-13,DELIVER IN PERSON,AIR,uriously regular platelets. s,1998
35168,1614,97,3,45.0,68202.45,0.04,0.02,N,O,1998-10-17,1998-09-14,1998-11-16,DELIVER IN PERSON,AIR,above the slyly i,1998
35175,610,73,2,42.0,63445.62,0.1,0.0,N,O,1998-01-27,1998-01-25,1998-02-09,DELIVER IN PERSON,AIR, sleep. ironically final requests,1998
35397,815,82,2,37.0,63484.97,0.04,0.03,N,O,1998-07-28,1998-06-27,1998-08-27,NONE,AIR,ously ironic excuses against the fur,1998
35462,1041,77,3,47.0,44275.88,0.03,0.04,N,O,1998-10-02,1998-08-22,1998-10-29,DELIVER IN PERSON,AIR,s sleep blithely around the qui,1998
35489,1481,21,3,9.0,12442.32,0.03,0.05,N,O,1998-07-06,1998-08-01,1998-07-10,NONE,AIR,cial requests boost,1998
35559,1738,81,1,28.0,45912.44,0.01,0.05,N,O,1998-06-19,1998-05-12,1998-07-07,COLLECT COD,AIR,sits. quickly unusual the,1998
35622,1599,40,1,35.0,52520.65,0.08,0.08,N,O,1998-09-11,1998-08-27,1998-10-07,DELIVER IN PERSON,AIR, alongside of the carefully unusu,1998
35648,1115,88,2,25.0,25402.75,0.02,0.06,N,O,1998-02-08,1998-03-16,1998-02-26,TAKE BACK RETURN,AIR,"ake. special, regular excuses ca",1998
35651,154,33,4,45.0,47436.75,0.0,0.08,N,O,1998-07-07,1998-08-18,1998-08-02,TAKE BACK RETURN,AIR, sheaves. quickly ruth,1998
35718,1460,78,1,43.0,58542.78,0.09,0.05,N,O,1998-01-28,1997-12-20,1998-02-16,COLLECT COD,AIR,r dependencies haggle after the furi,1998
35808,717,50,2,47.0,76032.37,0.08,0.05,N,O,1998-01-15,1998-01-01,1998-01-28,COLLECT COD,AIR,bove the sheaves. blit,1998
35942,1426,66,7,9.0,11946.78,0.05,0.06,N,O,1997-12-16,1997-10-28,1998-01-05,DELIVER IN PERSON,AIR,ackages. slyly b,1998
35974,356,41,2,30.0,37690.5,0.02,0.06,N,O,1998-07-19,1998-09-03,1998-07-27,NONE,AIR,eposits sleep slyly furiously regula,1998
35974,1862,6,3,26.0,45860.36,0.09,0.06,N,O,1998-07-16,1998-07-17,1998-08-12,TAKE BACK RETURN,AIR,kly regular platelets haggle fluffily alo,1998
36070,302,87,3,27.0,32462.1,0.09,0.01,N,O,1998-08-30,1998-07-29,1998-09-23,NONE,AIR,ly special asymptotes. carefully pendi,1998
36166,995,64,2,46.0,87215.54,0.08,0.06,N,O,1998-10-08,1998-08-18,1998-10-28,NONE,AIR,ckly silent accounts beli,1998
36228,1680,4,4,21.0,33215.28,0.02,0.04,N,O,1998-03-23,1998-02-13,1998-04-09,COLLECT COD,AIR,fter the fluffily pending ideas. p,1998
36263,1873,74,3,47.0,83418.89,0.08,0.01,N,O,1998-05-06,1998-04-03,1998-05-17,NONE,AIR,ake blithely sp,1998
36263,831,32,4,40.0,69273.2,0.06,0.03,N,O,1998-03-13,1998-03-16,1998-03-21,TAKE BACK RETURN,AIR,ding to the furi,1998
36450,941,44,4,4.0,7367.76,0.0,0.06,N,O,1997-12-27,1998-02-18,1998-01-14,DELIVER IN PERSON,AIR,bout the quickly bo,1998
36545,252,7,4,25.0,28806.25,0.04,0.03,N,O,1997-12-20,1998-01-09,1998-01-07,COLLECT COD,AIR, furiously final acc,1998
36577,800,1,4,27.0,45921.6,0.04,0.03,N,O,1998-06-29,1998-09-13,1998-07-01,COLLECT COD,AIR,ly. carefull,1998
36579,1457,36,3,47.0,63847.15,0.1,0.05,N,O,1998-09-04,1998-08-21,1998-09-24,NONE,AIR,"lyly even, even accounts. excuses haggle",1998
36579,1365,4,4,4.0,5065.44,0.04,0.08,N,O,1998-07-08,1998-08-01,1998-07-28,NONE,AIR,ts cajole stealthily. furiou,1998
36641,1498,99,1,15.0,20992.35,0.02,0.08,N,O,1998-01-06,1998-01-03,1998-01-17,COLLECT COD,AIR,"eposits boost thinly after the pending,",1998
36806,1253,54,1,8.0,9234.0,0.03,0.07,N,O,1998-09-09,1998-08-02,1998-09-16,TAKE BACK RETURN,AIR,sly final foxes are furiousl,1998
36964,1997,42,5,21.0,39878.79,0.04,0.06,N,O,1998-05-20,1998-05-30,1998-06-17,DELIVER IN PERSON,AIR,ly. theodolites hang quick,1998
37027,311,12,4,4.0,4845.24,0.08,0.04,N,O,1998-03-22,1998-04-14,1998-04-07,COLLECT COD,AIR,ld dolphins sleep ir,1998
37057,439,40,5,47.0,62953.21,0.09,0.02,N,O,1998-03-06,1998-04-05,1998-03-17,NONE,AIR,s cajole slo,1998
37408,333,62,4,30.0,36999.9,0.03,0.04,N,O,1998-03-19,1998-05-03,1998-04-10,COLLECT COD,AIR,the slyly pending,1998
37479,1401,80,6,18.0,23443.2,0.07,0.0,N,O,1998-06-08,1998-07-15,1998-06-11,NONE,AIR, bold packages. quickly ,1998
37954,908,11,1,35.0,63311.5,0.04,0.06,N,O,1997-12-18,1997-12-03,1998-01-11,DELIVER IN PERSON,AIR,ld ideas wake regul,1998
37958,986,21,4,39.0,73592.22,0.09,0.04,N,O,1998-01-04,1998-01-06,1998-01-18,NONE,AIR,efully regular dependencies affix b,1998
38019,1462,63,1,32.0,43630.72,0.1,0.08,N,O,1998-07-31,1998-08-27,1998-08-17,TAKE BACK RETURN,AIR,ave requests. slyly even instructions poach,1998
38112,917,20,4,37.0,67262.67,0.09,0.05,N,O,1998-02-10,1998-03-25,1998-02-14,TAKE BACK RETURN,AIR,lar package,1998
38113,1135,72,5,25.0,25903.25,0.02,0.04,N,O,1998-04-12,1998-02-04,1998-04-25,NONE,AIR,e carefully regular accounts po,1998
38115,215,43,3,34.0,37917.14,0.08,0.02,N,O,1998-01-18,1998-01-19,1998-02-08,NONE,AIR,"posits. bold, iro",1998
38183,1479,97,6,22.0,30370.34,0.09,0.0,N,O,1998-03-13,1998-03-10,1998-03-26,NONE,AIR,dolphins sleep. foxes are quickly re,1998
38338,255,37,3,21.0,24260.25,0.1,0.04,N,O,1998-06-20,1998-06-01,1998-07-19,COLLECT COD,AIR,rint above the ,1998
38338,1715,42,4,25.0,40417.75,0.02,0.01,N,O,1998-06-30,1998-05-06,1998-07-04,COLLECT COD,AIR,quickly regu,1998
38401,429,88,3,7.0,9305.94,0.07,0.08,N,O,1998-07-24,1998-09-25,1998-08-06,TAKE BACK RETURN,AIR,fully ironic excuses are. ironic accou,1998
38499,181,60,1,38.0,41084.84,0.03,0.0,N,O,1997-12-20,1997-12-23,1998-01-16,COLLECT COD,AIR,"unusual, express excuses unwind care",1998
38720,1758,59,1,21.0,34854.75,0.08,0.05,N,O,1998-05-11,1998-05-28,1998-05-25,DELIVER IN PERSON,AIR,tes sleep blithely according to the unusu,1998
38754,1479,80,2,45.0,62121.15,0.1,0.07,N,O,1997-12-20,1997-11-14,1998-01-07,COLLECT COD,AIR,efully above the furiously even ,1998
38820,1450,68,1,26.0,35137.7,0.04,0.07,N,O,1998-07-30,1998-09-03,1998-08-18,COLLECT COD,AIR,er the fluffily even packages,1998
39137,1999,32,4,48.0,91247.52,0.04,0.07,N,O,1998-04-30,1998-06-26,1998-05-05,COLLECT COD,AIR,usly bold theodolites nag quickly stealth,1998
39239,1660,43,5,34.0,53096.44,0.08,0.0,N,O,1998-02-23,1998-01-22,1998-03-15,NONE,AIR, beans sleep ,1998
39303,1646,47,2,26.0,40238.64,0.1,0.08,N,O,1998-08-14,1998-07-30,1998-09-07,DELIVER IN PERSON,AIR,ic theodolites wake according to the sl,1998
39303,1251,63,3,32.0,36872.0,0.0,0.02,N,O,1998-08-29,1998-08-09,1998-09-28,NONE,AIR,uests. dugouts haggle care,1998
39456,996,31,5,49.0,92952.51,0.02,0.03,N,O,1998-06-05,1998-05-08,1998-06-13,COLLECT COD,AIR,ic courts. pending ,1998
39616,1227,65,1,45.0,50769.9,0.03,0.0,N,O,1998-01-16,1998-01-02,1998-01-28,NONE,AIR,rnis integrate quic,1998
39616,126,5,2,43.0,44123.16,0.02,0.02,N,O,1998-01-06,1998-01-28,1998-01-18,NONE,AIR,lites. slyly regular ,1998
39618,1415,33,2,6.0,7898.46,0.09,0.01,N,O,1998-05-14,1998-04-23,1998-05-15,TAKE BACK RETURN,AIR,lyly final packages. pending foxes n,1998
39809,989,90,4,9.0,17009.82,0.0,0.01,N,O,1998-06-07,1998-05-10,1998-07-02,COLLECT COD,AIR, ideas against the depo,1998
39940,1089,60,1,35.0,34652.8,0.1,0.06,N,O,1998-01-29,1997-12-13,1998-01-31,DELIVER IN PERSON,AIR,hely even asymptotes. pinto ,1998
39969,707,40,1,42.0,67523.4,0.05,0.07,N,O,1998-04-21,1998-02-04,1998-05-15,COLLECT COD,AIR,fully final pack,1998
39969,1377,54,3,32.0,40907.84,0.01,0.07,N,O,1998-02-06,1998-03-19,1998-02-12,TAKE BACK RETURN,AIR,refully along the furiously final asy,1998
39975,1388,65,6,3.0,3868.14,0.0,0.05,N,O,1998-07-04,1998-08-24,1998-07-22,NONE,AIR,iously among the even plat,1998
40099,531,22,4,12.0,17178.36,0.06,0.01,N,O,1998-08-28,1998-07-12,1998-09-07,DELIVER IN PERSON,AIR,about the iro,1998
40166,1529,10,1,9.0,12874.68,0.03,0.07,N,O,1998-07-05,1998-05-03,1998-07-12,COLLECT COD,AIR,refully special pack,1998
40192,1954,99,4,3.0,5567.85,0.1,0.07,N,O,1998-09-20,1998-10-09,1998-09-28,DELIVER IN PERSON,AIR,y ironic instructions. slyly ironic foxes ,1998
40295,1830,60,3,39.0,67541.37,0.09,0.03,N,O,1998-04-23,1998-03-25,1998-05-23,DELIVER IN PERSON,AIR,"nstructions sleep silent, iron",1998
40295,133,86,4,2.0,2066.26,0.09,0.01,N,O,1998-04-26,1998-04-03,1998-05-10,NONE,AIR,s haggle boldly above t,1998
40353,157,10,2,18.0,19028.7,0.02,0.01,N,O,1998-07-24,1998-06-05,1998-07-31,COLLECT COD,AIR,ithely express foxes ca,1998
40353,1042,43,5,10.0,9430.4,0.04,0.04,N,O,1998-06-23,1998-06-27,1998-07-06,COLLECT COD,AIR, deposits hinder f,1998
40387,7,33,4,50.0,45350.0,0.08,0.01,N,O,1998-04-14,1998-04-10,1998-04-21,COLLECT COD,AIR,y deposits. slyly,1998
40387,1008,9,5,35.0,31815.0,0.08,0.05,N,O,1998-02-24,1998-05-04,1998-03-09,DELIVER IN PERSON,AIR,y quick packages sleep above the furio,1998
40417,1369,46,3,8.0,10162.88,0.05,0.06,N,O,1998-05-21,1998-05-16,1998-06-20,COLLECT COD,AIR,gle carefully. regular theodolites along ,1998
40423,1055,26,1,22.0,21033.1,0.1,0.07,N,O,1998-09-24,1998-09-02,1998-10-07,DELIVER IN PERSON,AIR,y express theodolit,1998
40423,1390,67,2,39.0,50364.21,0.02,0.04,N,O,1998-07-22,1998-09-04,1998-08-11,DELIVER IN PERSON,AIR, accounts. theodolites sleep quickl,1998
40423,1491,31,3,12.0,16709.88,0.09,0.05,N,O,1998-08-13,1998-09-11,1998-08-22,TAKE BACK RETURN,AIR,ilent accounts haggle bold dependencies. bl,1998
40449,1429,47,1,45.0,59868.9,0.04,0.02,N,O,1998-06-11,1998-06-21,1998-07-02,DELIVER IN PERSON,AIR,ackages wake. fi,1998
40452,1644,86,7,9.0,13910.76,0.06,0.0,N,O,1998-01-08,1997-11-04,1998-02-03,NONE,AIR,its wake along the fluffily special pack,1998
40514,763,60,3,1.0,1663.76,0.06,0.03,N,O,1998-04-17,1998-06-25,1998-04-21,TAKE BACK RETURN,AIR,e foxes haggle slyly,1998
40577,1563,84,2,32.0,46865.92,0.08,0.02,N,O,1997-12-14,1998-02-02,1998-01-11,TAKE BACK RETURN,AIR,ep fluffily along the slyly final,1998
40577,1661,85,3,4.0,6250.64,0.07,0.07,N,O,1998-03-25,1998-02-19,1998-04-24,DELIVER IN PERSON,AIR,ngside of the blithely close ,1998
40583,366,95,2,19.0,24060.84,0.07,0.03,N,O,1998-03-31,1998-05-19,1998-04-21,DELIVER IN PERSON,AIR,fully speci,1998
40644,1639,63,3,24.0,36975.12,0.04,0.04,N,O,1998-08-14,1998-06-21,1998-08-27,NONE,AIR,ully regular accounts.,1998
40738,1838,25,5,42.0,73072.86,0.02,0.06,N,O,1998-04-29,1998-03-11,1998-05-04,TAKE BACK RETURN,AIR,l dugouts use carefully. ,1998
40739,73,24,2,5.0,4865.35,0.03,0.04,N,O,1998-08-15,1998-09-25,1998-08-16,DELIVER IN PERSON,AIR,y slyly regular deposits; blith,1998
40741,1873,60,2,22.0,39047.14,0.06,0.03,N,O,1998-04-02,1998-05-02,1998-05-01,DELIVER IN PERSON,AIR, along the carefully final ,1998
40741,435,36,6,47.0,62765.21,0.08,0.03,N,O,1998-06-04,1998-05-27,1998-06-06,TAKE BACK RETURN,AIR,thely regular accounts are slyly ,1998
40742,308,37,3,15.0,18124.5,0.03,0.07,N,O,1998-04-26,1998-02-28,1998-05-20,COLLECT COD,AIR,around the furiously even decoys. furiou,1998
40834,182,61,1,26.0,28136.68,0.01,0.02,N,O,1998-09-28,1998-07-03,1998-10-14,NONE,AIR,egular packages. eve,1998
40867,224,52,6,45.0,50589.9,0.05,0.03,N,O,1998-01-14,1998-02-16,1998-01-23,COLLECT COD,AIR,l theodolites according to th,1998
40897,1043,14,2,22.0,20768.88,0.05,0.08,N,O,1998-02-13,1998-01-06,1998-02-17,NONE,AIR, permanently final,1998
40930,1302,3,2,1.0,1203.3,0.09,0.03,N,O,1998-07-08,1998-08-19,1998-07-13,DELIVER IN PERSON,AIR,to beans brea,1998
40930,1326,65,3,16.0,19637.12,0.03,0.04,N,O,1998-10-09,1998-07-24,1998-10-20,NONE,AIR,es nag against the carefully ironic pinto,1998
40932,1752,79,2,23.0,38036.25,0.02,0.02,N,O,1998-08-09,1998-06-24,1998-08-20,COLLECT COD,AIR,counts sleep carefully. regular,1998
41191,297,25,7,10.0,11972.9,0.06,0.0,N,O,1998-05-16,1998-05-09,1998-05-18,COLLECT COD,AIR,affix slyly according to the slyly r,1998
