l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
32967,634,28,1,37.00,56781.31,0.08,0.01,N,O,1998-04-16,1998-05-17,1998-05-13,NONE,es. slyly bold pinto beans are ne
32967,1336,13,3,5.00,6186.65,0.03,0.07,N,O,1998-07-15,1998-05-03,1998-07-30,NONE,oxes are blithely with the unusual theod
32995,294,95,3,49.00,58520.21,0.08,0.04,N,O,1998-03-27,1998-04-24,1998-04-20,NONE,foxes. silent deposits s
33057,706,7,3,2.00,3213.40,0.02,0.05,N,O,1998-11-10,1998-10-12,1998-11-21,COLLECT COD,furiously regular instruction
33280,180,81,1,27.00,29164.86,0.01,0.08,N,O,1998-07-12,1998-06-03,1998-07-14,DELIVER IN PERSON,tes haggle slyly across the excus
33280,197,98,5,5.00,5485.95,0.00,0.07,N,O,1998-06-19,1998-05-25,1998-06-22,COLLECT COD,ges integrate furiously across the
33282,1191,64,3,25.00,27304.75,0.00,0.04,N,O,1998-08-08,1998-08-15,1998-08-31,COLLECT COD,final accounts are quickly according
33286,1888,18,7,9.00,16108.92,0.10,0.04,N,O,1998-01-11,1998-02-14,1998-01-12,TAKE BACK RETURN,s haggle quickly. slyly regula
33411,387,44,1,7.00,9011.66,0.00,0.07,N,O,1998-02-02,1998-04-02,1998-02-03,DELIVER IN PERSON,y ironic pearls. express theodolites nag
33411,240,22,5,39.00,44469.36,0.07,0.01,N,O,1998-04-04,1998-03-27,1998-04-19,TAKE BACK RETURN,lyly final dep
33440,1871,15,1,2.00,3545.74,0.01,0.06,N,O,1998-06-30,1998-07-24,1998-07-24,TAKE BACK RETURN,lithely regular theodolites
33636,1964,53,1,29.00,54112.84,0.10,0.05,N,O,1998-03-10,1998-05-17,1998-03-18,DELIVER IN PERSON,cuses wake quickly after the caref
33636,1294,6,3,16.00,19124.64,0.04,0.03,N,O,1998-04-16,1998-04-21,1998-05-10,DELIVER IN PERSON,y special inst
33825,507,98,4,49.00,68967.50,0.00,0.05,N,O,1998-06-18,1998-05-17,1998-07-07,NONE,pinto beans haggle enticingly.
33829,1382,59,1,39.00,50051.82,0.00,0.00,N,O,1998-01-21,1998-01-06,1998-01-30,DELIVER IN PERSON,lets are blithely according to the ex
33954,80,56,1,36.00,35282.88,0.02,0.04,N,O,1998-02-22,1998-04-18,1998-02-28,TAKE BACK RETURN,lly across
33957,1068,4,4,34.00,32948.04,0.09,0.02,N,O,1998-08-11,1998-07-27,1998-09-02,DELIVER IN PERSON,"blithe, even ideas"
34018,381,38,1,45.00,57662.10,0.00,0.01,N,O,1998-01-09,1997-11-15,1998-02-08,TAKE BACK RETURN,ously daring foxes. quickly bold
34113,1414,32,1,8.00,10523.28,0.02,0.06,N,O,1998-04-13,1998-05-14,1998-04-29,DELIVER IN PERSON,ously along the quickly regular accou
34240,430,60,2,38.00,50556.34,0.05,0.01,N,O,1997-12-22,1997-12-10,1998-01-05,TAKE BACK RETURN,"rses. final, expres"
34240,1443,22,4,36.00,48399.84,0.09,0.05,N,O,1997-12-27,1997-11-30,1998-01-13,TAKE BACK RETURN,ully. regular platelets are slyly
34240,577,8,5,16.00,23641.12,0.03,0.00,N,O,1997-12-23,1997-11-19,1998-01-02,TAKE BACK RETURN,e quickly regular packages. express courts
34369,1617,41,1,42.00,63781.62,0.01,0.06,N,O,1998-01-07,1998-01-10,1998-01-20,COLLECT COD,packages boost. slyly
34370,1881,82,3,45.00,80229.60,0.08,0.00,N,O,1998-02-02,1998-01-11,1998-02-27,TAKE BACK RETURN,nder caref
34436,1241,53,3,29.00,33124.96,0.09,0.06,N,O,1998-05-24,1998-03-20,1998-06-21,COLLECT COD,bold dependencies. doggedly final theod
34528,380,37,3,45.00,57617.10,0.00,0.06,N,O,1998-01-06,1998-01-10,1998-01-25,COLLECT COD,int blithe
34531,428,87,2,48.00,63764.16,0.09,0.01,N,O,1998-03-14,1998-04-04,1998-04-12,DELIVER IN PERSON,s haggle sly
34564,590,51,1,6.00,8943.54,0.05,0.06,N,O,1998-02-18,1998-02-09,1998-03-17,NONE,"ar foxes are furiously express, final e"
34756,254,55,5,15.00,17313.75,0.08,0.06,N,O,1998-05-13,1998-05-30,1998-06-04,NONE,theodolites. accounts across the care
34756,1941,86,6,29.00,53445.26,0.10,0.04,N,O,1998-05-29,1998-06-04,1998-06-22,DELIVER IN PERSON,ccording to the fluffily ironic p
34790,1329,68,7,37.00,45521.84,0.03,0.04,N,O,1998-04-11,1998-02-19,1998-04-30,DELIVER IN PERSON,egular pinto beans. furi
34945,34,35,6,28.00,26152.84,0.07,0.03,N,O,1998-07-23,1998-06-20,1998-08-16,DELIVER IN PERSON,ing to the careful
35109,536,97,1,8.00,11492.24,0.04,0.03,N,O,1998-05-12,1998-05-09,1998-05-30,TAKE BACK RETURN,"pinto beans. regular, even"
35168,1510,31,2,15.00,21172.65,0.06,0.00,N,O,1998-09-20,1998-10-11,1998-10-13,DELIVER IN PERSON,uriously regular platelets. s
35168,1614,97,3,45.00,68202.45,0.04,0.02,N,O,1998-10-17,1998-09-14,1998-11-16,DELIVER IN PERSON,above the slyly i
35175,610,73,2,42.00,63445.62,0.10,0.00,N,O,1998-01-27,1998-01-25,1998-02-09,DELIVER IN PERSON,sleep. ironically final requests
35397,815,82,2,37.00,63484.97,0.04,0.03,N,O,1998-07-28,1998-06-27,1998-08-27,NONE,ously ironic excuses against the fur
35462,1041,77,3,47.00,44275.88,0.03,0.04,N,O,1998-10-02,1998-08-22,1998-10-29,DELIVER IN PERSON,s sleep blithely around the qui
35489,1481,21,3,9.00,12442.32,0.03,0.05,N,O,1998-07-06,1998-08-01,1998-07-10,NONE,cial requests boost
35559,1738,81,1,28.00,45912.44,0.01,0.05,N,O,1998-06-19,1998-05-12,1998-07-07,COLLECT COD,sits. quickly unusual the
35622,1599,40,1,35.00,52520.65,0.08,0.08,N,O,1998-09-11,1998-08-27,1998-10-07,DELIVER IN PERSON,alongside of the carefully unusu
35648,1115,88,2,25.00,25402.75,0.02,0.06,N,O,1998-02-08,1998-03-16,1998-02-26,TAKE BACK RETURN,"ake. special, regular excuses ca"
35651,154,33,4,45.00,47436.75,0.00,0.08,N,O,1998-07-07,1998-08-18,1998-08-02,TAKE BACK RETURN,sheaves. quickly ruth
35718,1460,78,1,43.00,58542.78,0.09,0.05,N,O,1998-01-28,1997-12-20,1998-02-16,COLLECT COD,r dependencies haggle after the furi
35808,717,50,2,47.00,76032.37,0.08,0.05,N,O,1998-01-15,1998-01-01,1998-01-28,COLLECT COD,bove the sheaves. blit
35942,1426,66,7,9.00,11946.78,0.05,0.06,N,O,1997-12-16,1997-10-28,1998-01-05,DELIVER IN PERSON,ackages. slyly b
35974,356,41,2,30.00,37690.50,0.02,0.06,N,O,1998-07-19,1998-09-03,1998-07-27,NONE,eposits sleep slyly furiously regula
35974,1862,6,3,26.00,45860.36,0.09,0.06,N,O,1998-07-16,1998-07-17,1998-08-12,TAKE BACK RETURN,kly regular platelets haggle fluffily alo
36070,302,87,3,27.00,32462.10,0.09,0.01,N,O,1998-08-30,1998-07-29,1998-09-23,NONE,ly special asymptotes. carefully pendi
36166,995,64,2,46.00,87215.54,0.08,0.06,N,O,1998-10-08,1998-08-18,1998-10-28,NONE,ckly silent accounts beli
36228,1680,4,4,21.00,33215.28,0.02,0.04,N,O,1998-03-23,1998-02-13,1998-04-09,COLLECT COD,fter the fluffily pending ideas. p
36263,1873,74,3,47.00,83418.89,0.08,0.01,N,O,1998-05-06,1998-04-03,1998-05-17,NONE,ake blithely sp
36263,831,32,4,40.00,69273.20,0.06,0.03,N,O,1998-03-13,1998-03-16,1998-03-21,TAKE BACK RETURN,ding to the furi
36450,941,44,4,4.00,7367.76,0.00,0.06,N,O,1997-12-27,1998-02-18,1998-01-14,DELIVER IN PERSON,bout the quickly bo
36545,252,7,4,25.00,28806.25,0.04,0.03,N,O,1997-12-20,1998-01-09,1998-01-07,COLLECT COD,furiously final acc
36577,800,1,4,27.00,45921.60,0.04,0.03,N,O,1998-06-29,1998-09-13,1998-07-01,COLLECT COD,ly. carefull
36579,1457,36,3,47.00,63847.15,0.10,0.05,N,O,1998-09-04,1998-08-21,1998-09-24,NONE,"lyly even, even accounts. excuses haggle"
36579,1365,4,4,4.00,5065.44,0.04,0.08,N,O,1998-07-08,1998-08-01,1998-07-28,NONE,ts cajole stealthily. furiou
36641,1498,99,1,15.00,20992.35,0.02,0.08,N,O,1998-01-06,1998-01-03,1998-01-17,COLLECT COD,"eposits boost thinly after the pending,"
36806,1253,54,1,8.00,9234.00,0.03,0.07,N,O,1998-09-09,1998-08-02,1998-09-16,TAKE BACK RETURN,sly final foxes are furiousl
36964,1997,42,5,21.00,39878.79,0.04,0.06,N,O,1998-05-20,1998-05-30,1998-06-17,DELIVER IN PERSON,ly. theodolites hang quick
37027,311,12,4,4.00,4845.24,0.08,0.04,N,O,1998-03-22,1998-04-14,1998-04-07,COLLECT COD,ld dolphins sleep ir
37057,439,40,5,47.00,62953.21,0.09,0.02,N,O,1998-03-06,1998-04-05,1998-03-17,NONE,s cajole slo
37408,333,62,4,30.00,36999.90,0.03,0.04,N,O,1998-03-19,1998-05-03,1998-04-10,COLLECT COD,the slyly pending
37479,1401,80,6,18.00,23443.20,0.07,0.00,N,O,1998-06-08,1998-07-15,1998-06-11,NONE,bold packages. quickly
37954,908,11,1,35.00,63311.50,0.04,0.06,N,O,1997-12-18,1997-12-03,1998-01-11,DELIVER IN PERSON,ld ideas wake regul
37958,986,21,4,39.00,73592.22,0.09,0.04,N,O,1998-01-04,1998-01-06,1998-01-18,NONE,efully regular dependencies affix b
38019,1462,63,1,32.00,43630.72,0.10,0.08,N,O,1998-07-31,1998-08-27,1998-08-17,TAKE BACK RETURN,ave requests. slyly even instructions poach
38112,917,20,4,37.00,67262.67,0.09,0.05,N,O,1998-02-10,1998-03-25,1998-02-14,TAKE BACK RETURN,lar package
38113,1135,72,5,25.00,25903.25,0.02,0.04,N,O,1998-04-12,1998-02-04,1998-04-25,NONE,e carefully regular accounts po
38115,215,43,3,34.00,37917.14,0.08,0.02,N,O,1998-01-18,1998-01-19,1998-02-08,NONE,"posits. bold, iro"
38183,1479,97,6,22.00,30370.34,0.09,0.00,N,O,1998-03-13,1998-03-10,1998-03-26,NONE,dolphins sleep. foxes are quickly re
38338,255,37,3,21.00,24260.25,0.10,0.04,N,O,1998-06-20,1998-06-01,1998-07-19,COLLECT COD,rint above the
38338,1715,42,4,25.00,40417.75,0.02,0.01,N,O,1998-06-30,1998-05-06,1998-07-04,COLLECT COD,quickly regu
38401,429,88,3,7.00,9305.94,0.07,0.08,N,O,1998-07-24,1998-09-25,1998-08-06,TAKE BACK RETURN,fully ironic excuses are. ironic accou
38499,181,60,1,38.00,41084.84,0.03,0.00,N,O,1997-12-20,1997-12-23,1998-01-16,COLLECT COD,"unusual, express excuses unwind care"
38720,1758,59,1,21.00,34854.75,0.08,0.05,N,O,1998-05-11,1998-05-28,1998-05-25,DELIVER IN PERSON,tes sleep blithely according to the unusu
38754,1479,80,2,45.00,62121.15,0.10,0.07,N,O,1997-12-20,1997-11-14,1998-01-07,COLLECT COD,efully above the furiously even
38820,1450,68,1,26.00,35137.70,0.04,0.07,N,O,1998-07-30,1998-09-03,1998-08-18,COLLECT COD,er the fluffily even packages
39137,1999,32,4,48.00,91247.52,0.04,0.07,N,O,1998-04-30,1998-06-26,1998-05-05,COLLECT COD,usly bold theodolites nag quickly stealth
39239,1660,43,5,34.00,53096.44,0.08,0.00,N,O,1998-02-23,1998-01-22,1998-03-15,NONE,beans sleep
39303,1646,47,2,26.00,40238.64,0.10,0.08,N,O,1998-08-14,1998-07-30,1998-09-07,DELIVER IN PERSON,ic theodolites wake according to the sl
39303,1251,63,3,32.00,36872.00,0.00,0.02,N,O,1998-08-29,1998-08-09,1998-09-28,NONE,uests. dugouts haggle care
39456,996,31,5,49.00,92952.51,0.02,0.03,N,O,1998-06-05,1998-05-08,1998-06-13,COLLECT COD,ic courts. pending
39616,1227,65,1,45.00,50769.90,0.03,0.00,N,O,1998-01-16,1998-01-02,1998-01-28,NONE,rnis integrate quic
39616,126,5,2,43.00,44123.16,0.02,0.02,N,O,1998-01-06,1998-01-28,1998-01-18,NONE,lites. slyly regular
39618,1415,33,2,6.00,7898.46,0.09,0.01,N,O,1998-05-14,1998-04-23,1998-05-15,TAKE BACK RETURN,lyly final packages. pending foxes n
39809,989,90,4,9.00,17009.82,0.00,0.01,N,O,1998-06-07,1998-05-10,1998-07-02,COLLECT COD,ideas against the depo
39940,1089,60,1,35.00,34652.80,0.10,0.06,N,O,1998-01-29,1997-12-13,1998-01-31,DELIVER IN PERSON,hely even asymptotes. pinto
39969,707,40,1,42.00,67523.40,0.05,0.07,N,O,1998-04-21,1998-02-04,1998-05-15,COLLECT COD,fully final pack
39969,1377,54,3,32.00,40907.84,0.01,0.07,N,O,1998-02-06,1998-03-19,1998-02-12,TAKE BACK RETURN,refully along the furiously final asy
39975,1388,65,6,3.00,3868.14,0.00,0.05,N,O,1998-07-04,1998-08-24,1998-07-22,NONE,iously among the even plat
40099,531,22,4,12.00,17178.36,0.06,0.01,N,O,1998-08-28,1998-07-12,1998-09-07,DELIVER IN PERSON,about the iro
40166,1529,10,1,9.00,12874.68,0.03,0.07,N,O,1998-07-05,1998-05-03,1998-07-12,COLLECT COD,refully special pack
40192,1954,99,4,3.00,5567.85,0.10,0.07,N,O,1998-09-20,1998-10-09,1998-09-28,DELIVER IN PERSON,y ironic instructions. slyly ironic foxes
40295,1830,60,3,39.00,67541.37,0.09,0.03,N,O,1998-04-23,1998-03-25,1998-05-23,DELIVER IN PERSON,"nstructions sleep silent, iron"
40295,133,86,4,2.00,2066.26,0.09,0.01,N,O,1998-04-26,1998-04-03,1998-05-10,NONE,s haggle boldly above t
40353,157,10,2,18.00,19028.70,0.02,0.01,N,O,1998-07-24,1998-06-05,1998-07-31,COLLECT COD,ithely express foxes ca
40353,1042,43,5,10.00,9430.40,0.04,0.04,N,O,1998-06-23,1998-06-27,1998-07-06,COLLECT COD,deposits hinder f
40387,7,33,4,50.00,45350.00,0.08,0.01,N,O,1998-04-14,1998-04-10,1998-04-21,COLLECT COD,y deposits. slyly
40387,1008,9,5,35.00,31815.00,0.08,0.05,N,O,1998-02-24,1998-05-04,1998-03-09,DELIVER IN PERSON,y quick packages sleep above the furio
40417,1369,46,3,8.00,10162.88,0.05,0.06,N,O,1998-05-21,1998-05-16,1998-06-20,COLLECT COD,gle carefully. regular theodolites along
40423,1055,26,1,22.00,21033.10,0.10,0.07,N,O,1998-09-24,1998-09-02,1998-10-07,DELIVER IN PERSON,y express theodolit
40423,1390,67,2,39.00,50364.21,0.02,0.04,N,O,1998-07-22,1998-09-04,1998-08-11,DELIVER IN PERSON,accounts. theodolites sleep quickl
40423,1491,31,3,12.00,16709.88,0.09,0.05,N,O,1998-08-13,1998-09-11,1998-08-22,TAKE BACK RETURN,ilent accounts haggle bold dependencies. bl
40449,1429,47,1,45.00,59868.90,0.04,0.02,N,O,1998-06-11,1998-06-21,1998-07-02,DELIVER IN PERSON,ackages wake. fi
40452,1644,86,7,9.00,13910.76,0.06,0.00,N,O,1998-01-08,1997-11-04,1998-02-03,NONE,its wake along the fluffily special pack
40514,763,60,3,1.00,1663.76,0.06,0.03,N,O,1998-04-17,1998-06-25,1998-04-21,TAKE BACK RETURN,e foxes haggle slyly
40577,1563,84,2,32.00,46865.92,0.08,0.02,N,O,1997-12-14,1998-02-02,1998-01-11,TAKE BACK RETURN,ep fluffily along the slyly final
40577,1661,85,3,4.00,6250.64,0.07,0.07,N,O,1998-03-25,1998-02-19,1998-04-24,DELIVER IN PERSON,ngside of the blithely close
40583,366,95,2,19.00,24060.84,0.07,0.03,N,O,1998-03-31,1998-05-19,1998-04-21,DELIVER IN PERSON,fully speci
40644,1639,63,3,24.00,36975.12,0.04,0.04,N,O,1998-08-14,1998-06-21,1998-08-27,NONE,ully regular accounts.
40738,1838,25,5,42.00,73072.86,0.02,0.06,N,O,1998-04-29,1998-03-11,1998-05-04,TAKE BACK RETURN,l dugouts use carefully.
40739,73,24,2,5.00,4865.35,0.03,0.04,N,O,1998-08-15,1998-09-25,1998-08-16,DELIVER IN PERSON,y slyly regular deposits; blith
40741,1873,60,2,22.00,39047.14,0.06,0.03,N,O,1998-04-02,1998-05-02,1998-05-01,DELIVER IN PERSON,along the carefully final
40741,435,36,6,47.00,62765.21,0.08,0.03,N,O,1998-06-04,1998-05-27,1998-06-06,TAKE BACK RETURN,thely regular accounts are slyly
40742,308,37,3,15.00,18124.50,0.03,0.07,N,O,1998-04-26,1998-02-28,1998-05-20,COLLECT COD,around the furiously even decoys. furiou
40834,182,61,1,26.00,28136.68,0.01,0.02,N,O,1998-09-28,1998-07-03,1998-10-14,NONE,egular packages. eve
40867,224,52,6,45.00,50589.90,0.05,0.03,N,O,1998-01-14,1998-02-16,1998-01-23,COLLECT COD,l theodolites according to th
40897,1043,14,2,22.00,20768.88,0.05,0.08,N,O,1998-02-13,1998-01-06,1998-02-17,NONE,permanently final
40930,1302,3,2,1.00,1203.30,0.09,0.03,N,O,1998-07-08,1998-08-19,1998-07-13,DELIVER IN PERSON,to beans brea
40930,1326,65,3,16.00,19637.12,0.03,0.04,N,O,1998-10-09,1998-07-24,1998-10-20,NONE,es nag against the carefully ironic pinto
40932,1752,79,2,23.00,38036.25,0.02,0.02,N,O,1998-08-09,1998-06-24,1998-08-20,COLLECT COD,counts sleep carefully. regular
41191,297,25,7,10.00,11972.90,0.06,0.00,N,O,1998-05-16,1998-05-09,1998-05-18,COLLECT COD,affix slyly according to the slyly r
41222,40,16,3,15.00,14100.60,0.07,0.07,N,O,1998-04-03,1998-04-24,1998-04-27,DELIVER IN PERSON,ffily fluffily regular
41248,1697,39,4,26.00,41565.94,0.08,0.06,N,O,1998-04-05,1998-04-28,1998-04-15,DELIVER IN PERSON,encies. carefully ironic ex
41248,162,63,5,12.00,12745.92,0.00,0.08,N,O,1998-07-05,1998-06-05,1998-07-06,TAKE BACK RETURN,the blithely express instructions. iro
41248,1674,75,7,21.00,33089.07,0.00,0.05,N,O,1998-03-31,1998-05-10,1998-04-18,COLLECT COD,und the fu
41249,737,38,3,8.00,13101.84,0.10,0.01,N,O,1998-06-15,1998-07-07,1998-07-14,COLLECT COD,hely bold excuses. carefully fina
41251,919,20,1,25.00,45497.75,0.05,0.07,N,O,1998-06-08,1998-04-10,1998-06-15,COLLECT COD,after the doggedly regular deposits. u
41284,427,28,2,24.00,31858.08,0.10,0.08,N,O,1998-10-25,1998-08-31,1998-11-17,TAKE BACK RETURN,y even asymptotes wake slyly blithely
41285,1859,89,2,50.00,88042.50,0.07,0.01,N,O,1998-05-21,1998-05-05,1998-06-09,COLLECT COD,final asymptot
41475,1029,100,1,49.00,45570.98,0.10,0.00,N,O,1998-05-03,1998-06-24,1998-05-04,TAKE BACK RETURN,mong the qui
41475,228,29,6,30.00,33846.60,0.10,0.07,N,O,1998-08-27,1998-07-10,1998-09-08,NONE,e regularly final accounts? stea
41477,600,61,1,6.00,9003.60,0.10,0.03,N,O,1998-06-17,1998-07-11,1998-06-24,DELIVER IN PERSON,olphins hinder fin
41669,209,37,5,16.00,17747.20,0.10,0.00,N,O,1997-12-31,1997-12-19,1998-01-27,DELIVER IN PERSON,evenly slyly special grouches. carefully
41733,1011,17,3,7.00,6384.07,0.00,0.07,N,O,1998-02-12,1997-12-30,1998-02-21,DELIVER IN PERSON,"s promise. unusual, pen"
41858,1771,56,1,15.00,25091.55,0.04,0.01,N,O,1998-02-08,1998-01-12,1998-02-12,TAKE BACK RETURN,eodolites along the
41858,976,79,2,13.00,24400.61,0.03,0.01,N,O,1998-04-01,1998-03-01,1998-04-03,DELIVER IN PERSON,pinto beans are. slyly careful theodolites
41894,1576,77,1,27.00,39894.39,0.07,0.07,N,O,1998-09-25,1998-09-19,1998-10-17,DELIVER IN PERSON,bold packages. ideas wake final requests
41920,1316,55,1,35.00,42605.85,0.02,0.01,N,O,1998-08-27,1998-09-27,1998-09-11,COLLECT COD,lthily even pinto beans do
42145,1433,12,2,19.00,25354.17,0.00,0.04,N,O,1998-01-20,1998-02-15,1998-02-02,NONE,s cajole. furiously silent depo
42145,1961,94,4,36.00,67066.56,0.00,0.01,N,O,1998-01-01,1998-01-06,1998-01-23,NONE,y about the expres
42146,823,23,2,6.00,10342.92,0.10,0.03,N,O,1998-03-19,1998-03-07,1998-03-27,TAKE BACK RETURN,lyly. blithely regular excuse
42150,226,8,1,9.00,10135.98,0.07,0.00,N,O,1998-02-03,1998-02-28,1998-02-05,COLLECT COD,its wake quickly furiously even reques
42150,1147,48,3,15.00,15722.10,0.05,0.07,N,O,1998-02-25,1998-02-03,1998-03-12,COLLECT COD,"ependencies. ironic, even instructions acro"
42176,159,38,1,26.00,27537.90,0.00,0.07,N,O,1998-02-23,1998-03-18,1998-03-21,DELIVER IN PERSON,ve the slyly regular pinto beans
42311,264,46,2,26.00,30270.76,0.03,0.04,N,O,1998-10-28,1998-08-22,1998-11-11,COLLECT COD,ckages boost carefully warthogs. slyl
42434,222,4,2,3.00,3366.66,0.01,0.06,N,O,1998-01-24,1998-03-28,1998-01-25,DELIVER IN PERSON,lly pending accounts
42435,933,34,2,30.00,55017.90,0.04,0.06,N,O,1998-02-04,1997-12-10,1998-02-15,COLLECT COD,s. blithely pending asymp
42438,761,26,7,17.00,28249.92,0.03,0.07,N,O,1997-12-21,1998-01-28,1998-01-10,DELIVER IN PERSON,y regular notornis engage carefu
42533,1362,39,4,43.00,54324.48,0.00,0.03,N,O,1998-07-13,1998-08-22,1998-07-28,TAKE BACK RETURN,believe quickly special e
42593,1914,15,5,8.00,14527.28,0.09,0.05,N,O,1998-07-05,1998-07-09,1998-07-22,COLLECT COD,ing to the slyly silent accounts.
42626,872,73,1,32.00,56731.84,0.05,0.08,N,O,1998-05-29,1998-03-27,1998-06-27,NONE,riously about the always ironic ac
42626,1698,99,4,34.00,54389.46,0.06,0.06,N,O,1998-04-21,1998-03-21,1998-05-08,NONE,ts affix carefully at the always regu
42661,1161,34,5,40.00,42486.40,0.06,0.02,N,O,1998-07-10,1998-06-15,1998-07-19,NONE,regular pearls. carefully dogged a
42723,369,70,2,36.00,45696.96,0.09,0.00,N,O,1998-02-15,1998-02-25,1998-03-03,COLLECT COD,ular platelets wake sly
42790,1170,79,7,13.00,13925.21,0.06,0.03,N,O,1998-08-15,1998-07-24,1998-09-05,NONE,pinto beans. carefully regular
42822,473,32,2,30.00,41204.10,0.08,0.02,N,O,1998-06-01,1998-06-13,1998-06-18,DELIVER IN PERSON,ies use blithely slyly regular dolphins. b
42854,497,98,1,49.00,68477.01,0.04,0.08,N,O,1998-02-28,1998-03-24,1998-03-13,DELIVER IN PERSON,osits haggle furiously: carefully final
42915,1645,87,3,36.00,55679.04,0.00,0.07,N,O,1998-05-23,1998-06-04,1998-05-31,COLLECT COD,special theodolit
42915,944,45,6,13.00,23984.22,0.00,0.07,N,O,1998-04-06,1998-05-09,1998-04-30,TAKE BACK RETURN,metimes final fo
42976,1537,18,3,42.00,60418.26,0.03,0.02,N,O,1998-11-10,1998-10-05,1998-12-02,DELIVER IN PERSON,furiously idle instructions
43234,127,54,1,2.00,2054.24,0.02,0.05,N,O,1998-01-06,1997-12-21,1998-01-31,DELIVER IN PERSON,furiously final ideas kindle fluffily ev
43266,1211,12,2,40.00,44488.40,0.06,0.05,N,O,1998-05-30,1998-04-12,1998-06-25,TAKE BACK RETURN,onic packages use blit
43297,1635,36,7,19.00,29195.97,0.05,0.03,N,O,1998-04-01,1998-04-17,1998-04-02,COLLECT COD,blithely even accounts eat furious
43300,85,36,1,9.00,8865.72,0.09,0.00,N,O,1998-05-15,1998-05-26,1998-06-07,TAKE BACK RETURN,furiously quickly regu
43331,1287,62,2,27.00,32083.56,0.06,0.08,N,O,1998-06-15,1998-06-17,1998-07-12,NONE,"wake carefully even, final de"
43520,165,44,3,35.00,37280.60,0.03,0.03,N,O,1998-06-07,1998-04-03,1998-07-03,NONE,to the fluffily regular theodolites integ
43810,751,52,1,39.00,64418.25,0.01,0.08,N,O,1998-06-04,1998-05-17,1998-06-15,COLLECT COD,even accou
43810,891,91,3,22.00,39421.58,0.04,0.00,N,O,1998-05-30,1998-05-02,1998-06-23,NONE,"regular foxes-- ironic,"
43810,867,67,4,34.00,60107.24,0.05,0.00,N,O,1998-04-15,1998-04-25,1998-05-04,NONE,ar requests use among
43810,1348,25,6,39.00,48724.26,0.02,0.08,N,O,1998-06-07,1998-05-28,1998-07-03,COLLECT COD,sly furiously ironic ideas. quickly fina
43938,1483,1,3,15.00,20767.20,0.04,0.08,N,O,1998-01-11,1997-12-09,1998-01-26,NONE,the regular accounts.
43973,24,75,7,2.00,1848.04,0.03,0.07,N,O,1998-05-01,1998-02-18,1998-05-29,TAKE BACK RETURN,eposits ca
44006,138,39,1,41.00,42563.33,0.03,0.06,N,O,1998-05-18,1998-05-08,1998-06-10,DELIVER IN PERSON,ronic deposits a
44100,133,60,1,2.00,2066.26,0.10,0.06,N,O,1998-07-17,1998-08-12,1998-07-21,COLLECT COD,"efully pending packages. even, regul"
44228,681,82,2,39.00,61685.52,0.03,0.03,N,O,1998-06-04,1998-04-21,1998-06-29,DELIVER IN PERSON,e blithely regular packages. furio
44260,560,91,1,13.00,18987.28,0.05,0.02,N,O,1998-05-08,1998-05-07,1998-05-22,COLLECT COD,thely express asymptotes boost furiously a
44263,1974,75,4,40.00,75038.80,0.06,0.03,N,O,1998-06-04,1998-07-04,1998-06-05,TAKE BACK RETURN,imes. regular asymptotes above the furi
44544,1471,89,1,42.00,57643.74,0.10,0.07,N,O,1998-04-24,1998-05-29,1998-05-09,NONE,blithely unusual dep
44641,540,41,2,26.00,37454.04,0.01,0.04,N,O,1998-03-02,1998-04-05,1998-03-04,TAKE BACK RETURN,ar requests detect carefully above t
44672,447,35,2,37.00,49855.28,0.03,0.07,N,O,1998-07-12,1998-06-08,1998-08-05,DELIVER IN PERSON,attainments. brave
44672,263,64,3,21.00,24428.46,0.00,0.01,N,O,1998-06-20,1998-05-29,1998-07-15,NONE,fluffily regular dolphins despite the ca
44676,125,52,4,16.00,16401.92,0.08,0.08,N,O,1998-04-27,1998-05-07,1998-05-05,NONE,ptotes cajole
44770,776,73,1,25.00,41919.25,0.10,0.03,N,O,1998-09-02,1998-07-31,1998-10-01,NONE,tions engag
44807,727,92,2,32.00,52087.04,0.09,0.05,N,O,1998-03-27,1998-05-19,1998-04-20,COLLECT COD,e blithe requests. instructions a
44865,1423,63,4,12.00,15893.04,0.10,0.05,N,O,1997-12-21,1997-12-26,1998-01-12,TAKE BACK RETURN,e blithely final req
45024,600,91,4,23.00,34513.80,0.06,0.06,N,O,1998-08-10,1998-06-29,1998-08-20,COLLECT COD,riously even platelets nod across th
45062,424,12,3,50.00,66221.00,0.06,0.08,N,O,1998-07-27,1998-08-30,1998-07-29,TAKE BACK RETURN,print slyly unusual deposits. packag
45123,439,69,2,22.00,29467.46,0.07,0.06,N,O,1998-04-14,1998-05-28,1998-05-01,TAKE BACK RETURN,"nt, regular requests should have to ru"
45123,1664,65,4,49.00,76717.34,0.01,0.00,N,O,1998-04-22,1998-06-13,1998-05-06,TAKE BACK RETURN,owly furiously regular accounts. carefully
45221,1830,74,4,3.00,5195.49,0.07,0.08,N,O,1998-02-06,1997-12-24,1998-02-09,COLLECT COD,ake against the deposits. busily expre
45282,1293,68,1,33.00,39411.57,0.01,0.02,N,O,1998-02-02,1998-02-28,1998-02-12,TAKE BACK RETURN,ep furiously regular f
