l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
27585,1361,76,3,32.00,40395.52,0.00,0.06,N,O,1997-11-09,1997-11-04,1997-11-15,TAKE BACK RETURN,its. carefully spec
27585,469,57,5,43.00,58886.78,0.03,0.08,N,O,1997-10-18,1997-10-31,1997-10-30,COLLECT COD,y regular i
27621,503,4,5,5.00,7017.50,0.08,0.06,N,O,1997-11-17,1997-12-04,1997-11-21,NONE,"hely. unusual, fluffy cour"
27718,929,32,2,17.00,31108.64,0.03,0.01,N,O,1997-02-28,1997-04-22,1997-03-29,COLLECT COD,beans would haggl
27874,106,85,1,44.00,44268.40,0.10,0.08,N,O,1997-10-08,1997-10-08,1997-10-29,NONE,nic requests above the slyly
27877,192,19,4,7.00,7645.33,0.07,0.04,N,O,1997-03-30,1997-05-19,1997-04-21,DELIVER IN PERSON,"ironic packages. ironic, ironic req"
27906,506,97,5,4.00,5626.00,0.08,0.08,N,O,1997-07-27,1997-07-17,1997-08-14,TAKE BACK RETURN,the fluffily express packages. sl
27911,1873,60,1,50.00,88743.50,0.09,0.06,N,O,1997-03-09,1997-02-05,1997-03-22,TAKE BACK RETURN,to beans are f
27911,494,53,3,40.00,55779.60,0.00,0.07,N,O,1997-03-23,1997-02-25,1997-04-04,DELIVER IN PERSON,"g, ironic instructions. e"
27942,937,72,4,9.00,16541.37,0.01,0.07,N,O,1997-11-27,1997-12-18,1997-12-21,DELIVER IN PERSON,ickly pending theodolites: pint
27971,517,8,1,42.00,59535.42,0.06,0.08,N,O,1996-12-29,1997-03-19,1997-01-06,DELIVER IN PERSON,alongside of
28006,860,27,2,39.00,68673.54,0.09,0.02,N,O,1997-07-26,1997-06-23,1997-08-15,COLLECT COD,gular requests. final asymptot
28006,1450,90,6,13.00,17568.85,0.06,0.06,N,O,1997-07-23,1997-07-15,1997-08-12,TAKE BACK RETURN,r packages. sile
28065,1880,24,4,1.00,1781.88,0.01,0.01,N,O,1997-12-16,1998-01-25,1997-12-29,DELIVER IN PERSON,"unts haggle. accounts into the bold, p"
28099,1235,36,3,31.00,35223.13,0.06,0.03,N,O,1997-01-07,1996-11-03,1997-01-25,NONE,packages during the c
28134,851,85,2,22.00,38540.70,0.00,0.04,N,O,1997-04-19,1997-05-27,1997-05-11,TAKE BACK RETURN,cingly ironi
28194,1813,57,4,25.00,42870.25,0.03,0.00,N,O,1996-12-31,1997-02-17,1997-01-18,NONE,riously even packages caj
28227,1269,70,1,1.00,1170.26,0.00,0.07,N,O,1997-02-17,1996-12-20,1997-02-26,NONE,kages nag blithely around the fu
28230,1513,94,3,45.00,63652.95,0.04,0.04,N,O,1997-11-20,1997-11-22,1997-11-24,NONE,carefully even instructions boost from
28230,166,19,4,19.00,20257.04,0.04,0.04,N,O,1997-12-26,1997-11-25,1997-12-27,NONE,raids nag slyly quickly blithe foxes. un
28359,1447,65,5,17.00,22923.48,0.10,0.03,N,O,1997-05-14,1997-06-07,1997-06-05,TAKE BACK RETURN,ronic dolphins against the unusual pa
28452,514,15,1,7.00,9901.57,0.05,0.00,N,O,1997-03-20,1997-05-23,1997-03-21,DELIVER IN PERSON,ar packages wake.
28487,103,56,1,49.00,49151.90,0.02,0.03,N,O,1997-10-03,1997-10-16,1997-10-16,DELIVER IN PERSON,ic accounts above the quickly unus
28549,1279,80,4,28.00,33047.56,0.01,0.04,N,O,1997-09-25,1997-08-19,1997-10-09,DELIVER IN PERSON,ithely unusual theodolites affix. e
28610,986,21,4,14.00,26417.72,0.06,0.03,N,O,1997-02-21,1997-01-06,1997-03-20,NONE,es use according to the furiously specia
28613,1795,80,3,14.00,23755.06,0.01,0.03,N,O,1997-01-30,1996-12-29,1997-02-17,COLLECT COD,eposits sleep fluffi
28613,712,9,4,19.00,30641.49,0.07,0.00,N,O,1996-12-26,1997-01-21,1997-01-06,DELIVER IN PERSON,furiously. blithe
28709,1928,73,4,34.00,62217.28,0.10,0.04,N,O,1997-08-29,1997-07-18,1997-09-09,TAKE BACK RETURN,pinto beans across the
28709,834,35,5,16.00,27757.28,0.04,0.03,N,O,1997-08-03,1997-09-02,1997-09-01,NONE,nal pinto beans
28770,1140,49,5,20.00,20822.80,0.05,0.02,N,O,1997-09-04,1997-08-19,1997-09-24,TAKE BACK RETURN,nic packages along the final re
28962,710,11,2,44.00,70871.24,0.00,0.05,N,O,1997-10-04,1997-10-31,1997-11-02,NONE,fully regular fo
28996,458,46,2,24.00,32602.80,0.03,0.02,N,O,1997-08-14,1997-07-18,1997-08-17,TAKE BACK RETURN,fluffily ironic packages p
29057,1599,20,4,38.00,57022.42,0.07,0.06,N,O,1997-09-06,1997-07-24,1997-09-26,COLLECT COD,ons. carefully bold
29089,391,20,2,17.00,21953.63,0.00,0.03,N,O,1997-05-02,1997-04-12,1997-05-04,DELIVER IN PERSON,ly unusual accounts cajole
29091,1578,19,2,8.00,11836.56,0.05,0.01,N,O,1997-01-29,1997-02-06,1997-02-26,NONE,uctions. quickly pending ideas play q
29093,1315,16,1,39.00,47436.09,0.04,0.00,N,O,1997-03-07,1996-12-30,1997-03-13,DELIVER IN PERSON,uctions across the quickly p
29094,1096,67,3,45.00,44869.05,0.00,0.02,N,O,1997-08-28,1997-08-26,1997-09-17,DELIVER IN PERSON,s according to the furiously iron
29123,903,72,1,46.00,82979.40,0.10,0.04,N,O,1997-06-10,1997-06-02,1997-07-10,NONE,l platelets. ideas haggle carefu
29123,100,26,3,19.00,19001.90,0.06,0.02,N,O,1997-04-10,1997-06-08,1997-04-19,COLLECT COD,carefully furiously bold pinto beans. r
29253,148,27,2,16.00,16770.24,0.06,0.02,N,O,1997-05-14,1997-05-28,1997-06-03,COLLECT COD,packages wake carefully among the
29254,543,74,3,26.00,37532.04,0.08,0.08,N,O,1997-12-20,1997-10-30,1997-12-25,COLLECT COD,"after the slow, bold platelets dazzle"
29254,1593,14,4,29.00,43343.11,0.04,0.05,N,O,1997-10-20,1997-10-22,1997-11-19,DELIVER IN PERSON,sly above the blithely regular deposits.
29254,1769,70,7,21.00,35085.96,0.04,0.02,N,O,1997-10-21,1997-11-03,1997-11-19,TAKE BACK RETURN,eodolites cajole carefully above the
29285,520,81,1,3.00,4261.56,0.08,0.08,N,O,1997-12-16,1998-01-21,1997-12-17,COLLECT COD,"ake against the express, even accoun"
29316,1083,54,7,14.00,13777.12,0.07,0.05,N,O,1997-06-23,1997-07-22,1997-07-18,TAKE BACK RETURN,uriously final d
29345,391,48,1,9.00,11622.51,0.01,0.00,N,O,1997-05-20,1997-03-31,1997-06-13,DELIVER IN PERSON,en multipliers
29476,523,54,2,47.00,66905.44,0.01,0.07,N,O,1997-12-27,1997-12-02,1997-12-30,DELIVER IN PERSON,efully final packages integrate sl
29540,1898,99,5,34.00,61196.26,0.00,0.05,N,O,1997-07-30,1997-09-21,1997-08-19,DELIVER IN PERSON,ts sleep furiously! carefully unusual
29668,1814,44,5,33.00,56621.73,0.00,0.07,N,O,1997-01-04,1997-01-26,1997-01-19,COLLECT COD,osits wake furiously. quickl
29697,1800,85,1,8.00,13614.40,0.02,0.03,N,O,1997-04-05,1997-05-20,1997-04-29,TAKE BACK RETURN,slyly express ideas wake blith
29793,817,84,6,31.00,53252.11,0.10,0.07,N,O,1997-09-01,1997-11-10,1997-09-13,NONE,y deposits. carefully express theodol
29924,1440,41,4,19.00,25487.36,0.05,0.00,N,O,1997-09-03,1997-09-26,1997-09-06,NONE,quickly pending
30019,1773,100,3,7.00,11723.39,0.04,0.05,N,O,1997-11-19,1998-01-09,1997-12-10,COLLECT COD,eodolites cajole slyly along t
30020,641,35,4,46.00,70915.44,0.04,0.00,N,O,1997-08-30,1997-08-28,1997-09-22,DELIVER IN PERSON,slyly against
30148,190,43,2,2.00,2180.38,0.08,0.08,N,O,1997-06-23,1997-08-16,1997-07-14,TAKE BACK RETURN,furiously regular packages engage quick
30148,686,80,4,4.00,6346.72,0.06,0.07,N,O,1997-07-28,1997-09-01,1997-08-10,DELIVER IN PERSON,carefully. bold accounts
30180,1375,90,4,17.00,21698.29,0.06,0.04,N,O,1997-04-09,1997-03-31,1997-04-27,DELIVER IN PERSON,thely silent ideas. bl
30183,1703,4,3,25.00,40117.50,0.03,0.03,N,O,1997-07-06,1997-07-13,1997-07-12,NONE,accounts lose blithely. blithely ironic pa
30273,1271,83,2,11.00,12894.97,0.09,0.01,N,O,1997-02-15,1997-02-20,1997-02-16,COLLECT COD,requests use after the quiet r
30275,271,99,5,13.00,15226.51,0.10,0.08,N,O,1997-11-24,1997-12-26,1997-12-23,COLLECT COD,. pinto beans sleep fluffily e
30337,1316,17,4,6.00,7303.86,0.00,0.06,N,O,1997-06-01,1997-07-19,1997-06-02,TAKE BACK RETURN,"ong the special, final warth"
30594,1864,65,1,21.00,37083.06,0.04,0.01,N,O,1997-11-03,1998-01-13,1997-11-25,TAKE BACK RETURN,l ideas cajole
30689,669,63,1,47.00,73774.02,0.08,0.03,N,O,1997-01-05,1996-12-02,1997-01-07,DELIVER IN PERSON,"bold attainments. regular, pending accounts"
30756,992,95,1,16.00,30287.84,0.09,0.08,N,O,1997-12-16,1997-12-07,1997-12-28,COLLECT COD,the deposits. furiously bold depo
30756,1363,2,5,5.00,6321.80,0.10,0.08,N,O,1997-10-21,1997-11-24,1997-11-07,NONE,furiously. slyly bold theodoli
30818,1294,6,1,47.00,56178.63,0.10,0.02,N,O,1997-08-21,1997-10-17,1997-09-02,NONE,ul theodolites cajole express asym
30822,1800,85,2,10.00,17018.00,0.01,0.01,N,O,1997-01-11,1997-02-20,1997-02-09,COLLECT COD,ctions. even
30880,303,32,2,32.00,38505.60,0.00,0.02,N,O,1997-12-01,1997-12-10,1997-12-28,NONE,"nal, idle epitaphs nag blithely final"
31047,957,26,5,20.00,37159.00,0.04,0.07,N,O,1997-08-04,1997-08-02,1997-08-23,COLLECT COD,enticing instructions wake; slyly
31110,81,82,2,11.00,10791.88,0.03,0.07,N,O,1997-03-08,1997-02-08,1997-04-06,TAKE BACK RETURN,olites. slyly ironic requests
31200,233,34,1,26.00,29463.98,0.01,0.08,N,O,1996-12-29,1996-11-02,1997-01-04,COLLECT COD,ly regular packages mold furiously
31201,1441,81,1,5.00,6712.20,0.07,0.06,N,O,1997-12-21,1997-12-29,1997-12-29,TAKE BACK RETURN,ongside of the thi
31264,1665,89,1,3.00,4699.98,0.07,0.08,N,O,1997-09-26,1997-08-28,1997-10-09,COLLECT COD,about the ironic courts. p
31267,1812,99,3,16.00,27420.96,0.01,0.02,N,O,1997-04-13,1997-02-25,1997-04-28,TAKE BACK RETURN,dazzle slyly enticing plat
31300,190,91,1,27.00,29435.13,0.10,0.00,N,O,1997-07-17,1997-05-28,1997-07-23,NONE,e bold requests.
31334,1711,96,1,7.00,11288.97,0.08,0.04,N,O,1996-12-29,1997-01-21,1997-01-09,TAKE BACK RETURN,otes are blith
31425,1325,2,3,10.00,12263.20,0.10,0.00,N,O,1997-01-26,1996-12-13,1997-01-28,DELIVER IN PERSON,"s use furiously. special, regular acco"
31557,1287,88,1,19.00,22577.32,0.00,0.02,N,O,1997-08-10,1997-06-23,1997-08-31,DELIVER IN PERSON,ly according to the busily
31589,8,34,2,20.00,18160.00,0.06,0.01,N,O,1996-12-21,1996-11-16,1997-01-08,DELIVER IN PERSON,al packages haggle against the r
31714,1521,62,2,36.00,51210.72,0.05,0.01,N,O,1997-12-12,1997-10-06,1997-12-25,TAKE BACK RETURN,"packages. silent, regular dependencies ar"
31719,720,17,3,32.00,51863.04,0.02,0.03,N,O,1997-06-19,1997-05-24,1997-06-25,TAKE BACK RETURN,nts run among the carefully even deposits.
31746,171,72,3,39.00,41775.63,0.07,0.01,N,O,1997-07-18,1997-08-01,1997-08-10,DELIVER IN PERSON,ular ideas. slyly
31748,782,47,4,27.00,45435.06,0.03,0.01,N,O,1996-12-06,1996-10-05,1997-01-01,TAKE BACK RETURN,r pinto beans. ironic deposits hag
31750,1266,41,1,45.00,52526.70,0.09,0.06,N,O,1997-04-24,1997-02-15,1997-05-16,COLLECT COD,posits. carefully bold deposi
31776,407,37,2,7.00,9151.80,0.08,0.03,N,O,1997-06-17,1997-06-25,1997-06-19,TAKE BACK RETURN,yly along the pa
31776,1261,36,3,38.00,44165.88,0.00,0.03,N,O,1997-08-06,1997-05-30,1997-08-24,TAKE BACK RETURN,boost furiously among the quickly final
31813,1365,66,2,11.00,13929.96,0.05,0.06,N,O,1997-08-01,1997-07-24,1997-08-20,NONE,ent excuses
31904,65,66,1,25.00,24126.50,0.07,0.04,N,O,1997-05-18,1997-06-21,1997-06-10,DELIVER IN PERSON,ages alongside of the quick
31906,1144,45,1,34.00,35534.76,0.07,0.04,N,O,1997-09-13,1997-10-07,1997-10-05,NONE,es along the re
32005,25,76,1,48.00,44400.96,0.05,0.06,N,O,1997-08-07,1997-07-01,1997-08-30,TAKE BACK RETURN,platelets across the ironic dolph
32071,338,23,2,37.00,45818.21,0.08,0.04,N,O,1997-12-09,1997-10-21,1997-12-16,NONE,ironic dependencies affix fur
32097,1597,38,3,40.00,59943.60,0.10,0.02,N,O,1997-04-28,1997-06-13,1997-05-26,COLLECT COD,jole furiously carefully final instructions
32097,1457,75,6,19.00,25810.55,0.00,0.06,N,O,1997-06-03,1997-06-02,1997-06-13,DELIVER IN PERSON,usly special foxes haggle slyly
32133,1788,31,1,46.00,77729.88,0.02,0.08,N,O,1997-10-06,1997-09-01,1997-10-15,DELIVER IN PERSON,ges cajole fluffily after t
32133,926,61,2,24.00,43846.08,0.05,0.07,N,O,1997-10-21,1997-09-22,1997-11-07,NONE,ets. pending packages sleep
32226,1351,52,2,43.00,53851.05,0.02,0.06,N,O,1997-02-10,1997-02-02,1997-02-16,NONE,ains acros
32260,1088,59,1,36.00,35606.88,0.05,0.04,N,O,1997-05-01,1997-03-24,1997-05-10,COLLECT COD,bold foxes dazzle quickly
32263,1273,11,4,1.00,1174.27,0.00,0.04,N,O,1996-12-15,1996-10-16,1997-01-12,NONE,riously instead
32290,1351,52,1,42.00,52598.70,0.06,0.08,N,O,1997-04-27,1997-05-10,1997-05-18,COLLECT COD,osits among the foxes wake carefully aga
32321,1887,31,3,47.00,84077.36,0.05,0.05,N,O,1997-01-09,1997-03-09,1997-02-03,DELIVER IN PERSON,ges. quickly bol
32321,1062,98,6,37.00,35633.22,0.06,0.07,N,O,1997-03-08,1997-01-22,1997-03-30,DELIVER IN PERSON,accounts against the qu
32324,914,49,2,8.00,14519.28,0.00,0.07,N,O,1997-02-15,1997-02-17,1997-02-26,COLLECT COD,equests. regular epitaphs cajol
32419,1397,12,2,30.00,38951.70,0.04,0.04,N,O,1997-05-20,1997-06-24,1997-05-22,COLLECT COD,lites. regular
32646,1649,73,2,6.00,9303.84,0.03,0.01,N,O,1997-06-13,1997-07-08,1997-07-01,DELIVER IN PERSON,fluffily final deposits ab
32674,362,19,1,20.00,25247.20,0.09,0.04,N,O,1997-10-10,1997-12-01,1997-10-22,NONE,"s sleep carefully. ironic, even packages"
32768,1732,75,1,35.00,57180.55,0.06,0.08,N,O,1997-11-20,1997-10-11,1997-12-16,DELIVER IN PERSON,slyly special deposits hang furi
32769,667,68,1,17.00,26650.22,0.07,0.07,N,O,1997-01-25,1997-04-01,1997-02-10,COLLECT COD,iously bold deposits was about the p
32801,703,36,4,12.00,19244.40,0.00,0.06,N,O,1997-06-15,1997-07-24,1997-07-13,DELIVER IN PERSON,symptotes among the unusual packa
32839,1758,1,2,39.00,64730.25,0.08,0.06,N,O,1997-01-09,1997-02-23,1997-01-29,COLLECT COD,accounts cajole carefully acro
32864,532,63,2,16.00,22920.48,0.10,0.07,N,O,1997-12-04,1997-12-30,1997-12-09,DELIVER IN PERSON,counts. carefully bold theodolites i
32896,631,25,4,17.00,26037.71,0.03,0.07,N,O,1997-05-08,1997-05-09,1997-06-01,NONE,ven request
33027,746,47,5,31.00,51048.94,0.05,0.04,N,O,1997-07-22,1997-06-30,1997-08-02,NONE,ons about the blithely regular depo
33027,1416,17,6,13.00,17126.33,0.04,0.06,N,O,1997-07-23,1997-06-17,1997-08-09,COLLECT COD,ely carefully regular pin
33030,318,3,3,43.00,52387.33,0.00,0.06,N,O,1997-01-31,1997-01-17,1997-02-28,COLLECT COD,courts solve careful
33030,1359,60,4,15.00,18905.25,0.05,0.00,N,O,1997-03-27,1997-01-15,1997-04-07,COLLECT COD,usly ironic requests about the furious
33093,964,99,1,30.00,55948.80,0.09,0.02,N,O,1997-06-21,1997-07-01,1997-07-12,TAKE BACK RETURN,"he express, express foxes-- regular"
33125,1263,1,2,36.00,41913.36,0.07,0.08,N,O,1997-03-13,1997-04-21,1997-03-16,DELIVER IN PERSON,he furiously ironic re
33153,1201,39,2,35.00,38577.00,0.09,0.03,N,O,1997-07-13,1997-08-08,1997-07-24,COLLECT COD,xes haggle carefully about the f
33221,1260,98,1,4.00,4645.04,0.00,0.07,N,O,1997-09-17,1997-11-01,1997-09-23,COLLECT COD,e. fluffily ironic dugouts besides th
33248,1043,14,4,39.00,36817.56,0.05,0.06,N,O,1997-06-02,1997-04-24,1997-06-06,DELIVER IN PERSON,"the even, thin packages. furiousl"
33286,80,6,1,14.00,13721.12,0.02,0.01,N,O,1997-12-03,1998-02-21,1997-12-08,COLLECT COD,"inst the regular, regular dolphins boo"
33313,1650,74,4,5.00,7758.25,0.05,0.05,N,O,1997-04-23,1997-03-28,1997-04-28,NONE,lites integrate.
33351,960,95,3,3.00,5582.88,0.10,0.02,N,O,1997-06-19,1997-07-12,1997-06-26,COLLECT COD,lly ironic accounts boost furiously
33383,255,56,3,23.00,26570.75,0.07,0.05,N,O,1997-01-26,1997-02-08,1997-02-12,NONE,slyly bold accou
33408,433,92,1,21.00,28002.03,0.04,0.06,N,O,1997-02-08,1997-01-26,1997-03-08,TAKE BACK RETURN,s. carefully busy packag
33408,787,20,3,8.00,13502.24,0.02,0.06,N,O,1997-01-21,1997-03-06,1997-02-12,NONE,he blithely bold accounts
33412,1873,60,2,10.00,17748.70,0.01,0.06,N,O,1997-04-20,1997-03-03,1997-05-04,TAKE BACK RETURN,ly regular instructions need to are acr
33574,924,25,5,33.00,60222.36,0.00,0.08,N,O,1996-12-17,1996-09-25,1997-01-01,TAKE BACK RETURN,ccounts sleep after the ironic packages. fi
33669,227,55,2,47.00,52979.34,0.07,0.02,N,O,1996-12-21,1996-12-27,1997-01-03,TAKE BACK RETURN,requests p
33669,685,86,4,31.00,49156.08,0.04,0.06,N,O,1996-12-29,1997-02-06,1997-01-20,DELIVER IN PERSON,ag carefully dogged
33765,1989,22,2,28.00,52947.44,0.09,0.03,N,O,1997-07-05,1997-07-07,1997-07-21,COLLECT COD,iously fox
33765,1423,63,4,48.00,63572.16,0.05,0.00,N,O,1997-06-01,1997-06-20,1997-06-14,DELIVER IN PERSON,riously blithely bold requests. iro
33792,1241,16,2,5.00,5711.20,0.04,0.07,N,O,1997-04-15,1997-06-21,1997-05-14,NONE,s are fluffily ab
33796,431,19,3,37.00,49262.91,0.08,0.00,N,O,1997-08-30,1997-10-17,1997-09-25,COLLECT COD,h against the ironic instructions
33796,468,56,6,42.00,57475.32,0.09,0.08,N,O,1997-10-14,1997-11-05,1997-11-02,COLLECT COD,ions are blithely agains
33798,1645,87,1,41.00,63412.24,0.05,0.03,N,O,1997-01-12,1997-02-05,1997-01-30,NONE,s. evenly ironic reque
34016,1703,30,7,40.00,64188.00,0.08,0.02,N,O,1997-01-18,1997-02-16,1997-02-14,TAKE BACK RETURN,s the carefully ironic theodol
34054,1077,78,1,19.00,18583.33,0.04,0.05,N,O,1997-07-10,1997-08-07,1997-07-28,NONE,riously. fluffily fi
34054,635,36,6,10.00,15356.30,0.10,0.00,N,O,1997-08-06,1997-06-23,1997-08-25,TAKE BACK RETURN,riously bold ideas. furiously
34084,628,60,4,26.00,39744.12,0.03,0.00,N,O,1997-03-15,1997-05-01,1997-04-11,NONE,s are blithely fu
34119,371,100,3,46.00,58483.02,0.05,0.03,N,O,1997-12-07,1998-01-02,1997-12-26,NONE,quickly quiet i
34119,1305,20,4,33.00,39807.90,0.09,0.06,N,O,1997-12-08,1997-12-28,1997-12-14,NONE,ep furiously regular p
34149,946,49,3,22.00,40632.68,0.10,0.02,N,O,1997-09-28,1997-11-22,1997-10-14,NONE,"ts was carefully regular, special requests"
34149,1853,83,6,16.00,28077.60,0.05,0.04,N,O,1997-11-10,1997-11-23,1997-11-28,DELIVER IN PERSON,inst the furiously ironic pi
34210,945,80,3,29.00,53532.26,0.07,0.05,N,O,1997-09-15,1997-08-24,1997-10-10,NONE,deposits. furiously sl
34306,285,13,3,45.00,53337.60,0.01,0.06,N,O,1997-03-14,1997-04-18,1997-04-08,DELIVER IN PERSON,egular escapades nag idl
34464,1597,18,2,43.00,64439.37,0.05,0.04,N,O,1997-09-16,1997-08-01,1997-09-23,COLLECT COD,"the bold, unusual"
34465,470,71,3,17.00,23297.99,0.10,0.06,N,O,1997-05-01,1997-04-02,1997-05-24,DELIVER IN PERSON,deposits about t
34722,1890,91,4,39.00,69883.71,0.10,0.08,N,O,1997-05-22,1997-05-18,1997-06-15,COLLECT COD,al dependencies. notornis nag car
34722,742,7,6,35.00,57495.90,0.05,0.04,N,O,1997-03-15,1997-05-03,1997-04-01,NONE,nts. blithely i
34722,354,39,7,10.00,12543.50,0.00,0.03,N,O,1997-05-17,1997-05-05,1997-06-11,DELIVER IN PERSON,uctions. final accounts nag-- blith
34726,499,29,2,8.00,11195.92,0.05,0.07,N,O,1997-01-15,1997-01-05,1997-02-03,DELIVER IN PERSON,. slyly ironic deposits
34755,3,54,1,43.00,38829.00,0.02,0.08,N,O,1997-06-01,1997-04-11,1997-06-29,DELIVER IN PERSON,"eposits. final, unusual accounts are b"
34759,1115,16,3,41.00,41660.51,0.03,0.04,N,O,1997-12-04,1998-02-11,1997-12-21,COLLECT COD,regular ideas. fluf
34848,1787,30,4,9.00,15199.02,0.06,0.08,N,O,1997-03-20,1997-04-15,1997-04-12,DELIVER IN PERSON,slyly express warhorses
34884,1501,42,3,42.00,58905.00,0.09,0.08,N,O,1997-03-20,1997-01-20,1997-03-28,DELIVER IN PERSON,thless foxes c
34884,1383,84,4,13.00,16696.94,0.00,0.04,N,O,1997-04-01,1997-03-05,1997-04-21,DELIVER IN PERSON,ithe packages haggle:
34885,1488,89,1,14.00,19452.72,0.00,0.01,N,O,1997-06-18,1997-07-14,1997-06-22,COLLECT COD,fully express som
35044,1117,54,2,2.00,2036.22,0.05,0.04,N,O,1997-08-05,1997-06-11,1997-08-28,NONE,s. quickly regular deposits kindle slyly
35044,1612,95,3,1.00,1513.61,0.10,0.03,N,O,1997-05-22,1997-06-26,1997-06-11,NONE,ully according to the final requests.
35073,49,75,1,15.00,14235.60,0.10,0.00,N,O,1997-11-29,1997-10-09,1997-12-10,COLLECT COD,"sly express, special patterns."
35202,1661,85,7,30.00,46879.80,0.00,0.02,N,O,1997-07-06,1997-10-02,1997-08-05,DELIVER IN PERSON,ideas nag fluffily slyly unusual pac
35205,782,47,2,18.00,30290.04,0.00,0.05,N,O,1997-08-08,1997-09-28,1997-09-05,TAKE BACK RETURN,s sleep boldly carefully regu
35205,384,85,4,47.00,60365.86,0.07,0.00,N,O,1997-07-16,1997-09-13,1997-07-20,DELIVER IN PERSON,lyly regular instructions.
35205,1453,32,5,21.00,28443.45,0.02,0.00,N,O,1997-10-22,1997-08-19,1997-11-16,COLLECT COD,ent requests cajo
35234,475,34,1,13.00,17881.11,0.01,0.06,N,O,1997-08-03,1997-08-07,1997-08-22,DELIVER IN PERSON,"slyly final, even t"
35267,1632,33,2,4.00,6134.52,0.05,0.00,N,O,1997-06-08,1997-06-30,1997-07-07,NONE,arefully unusual ideas are. bold
35267,1509,90,4,5.00,7052.50,0.06,0.07,N,O,1997-08-12,1997-07-11,1997-08-30,DELIVER IN PERSON,unts up the slyly final accounts
35335,372,29,2,42.00,53439.54,0.10,0.05,N,O,1997-04-21,1997-03-27,1997-04-30,DELIVER IN PERSON,quests are slyly
35335,1266,4,5,24.00,28014.24,0.03,0.01,N,O,1997-05-08,1997-05-11,1997-06-04,NONE,ges after the
35365,836,37,2,32.00,55578.56,0.01,0.00,N,O,1997-07-07,1997-09-04,1997-07-24,DELIVER IN PERSON,quickly silent accou
35398,453,12,1,36.00,48724.20,0.03,0.07,N,O,1997-01-19,1997-02-11,1997-01-27,DELIVER IN PERSON,l requests nag alongside of the exp
35398,583,84,3,17.00,25220.86,0.01,0.04,N,O,1996-12-24,1997-02-13,1997-01-08,COLLECT COD,"ly express foxes. silent, final requests a"
35552,1410,50,1,3.00,3934.23,0.03,0.08,N,O,1997-06-23,1997-06-12,1997-07-13,TAKE BACK RETURN,furiously af
35552,843,43,2,24.00,41852.16,0.03,0.01,N,O,1997-04-26,1997-05-09,1997-05-11,NONE,nt dinos will have to bo
35556,143,96,6,33.00,34423.62,0.02,0.00,N,O,1997-07-07,1997-06-02,1997-07-31,TAKE BACK RETURN,instructions wake id
35586,757,54,6,32.00,53048.00,0.10,0.05,N,O,1997-02-03,1996-12-17,1997-02-25,NONE,special realms thrash
35591,1650,92,3,21.00,32584.65,0.00,0.01,N,O,1997-01-25,1997-02-25,1997-01-30,COLLECT COD,y pending foxes. silent
35683,812,12,3,32.00,54809.92,0.02,0.07,N,O,1997-10-18,1997-10-29,1997-11-02,DELIVER IN PERSON,he carefully final pinto bea
35714,718,19,1,8.00,12949.68,0.06,0.07,N,O,1997-05-18,1997-06-09,1997-05-22,TAKE BACK RETURN,uctions unwind along the
35714,824,91,6,22.00,37946.04,0.06,0.05,N,O,1997-06-29,1997-05-29,1997-07-01,DELIVER IN PERSON,requests.
35714,303,4,7,5.00,6016.50,0.08,0.00,N,O,1997-05-11,1997-06-08,1997-05-20,COLLECT COD,nd the furiously regular
35747,1579,60,2,13.00,19247.41,0.08,0.00,N,O,1997-09-11,1997-10-10,1997-09-30,COLLECT COD,ests. slyly even packag
35748,1532,73,4,48.00,68809.44,0.05,0.00,N,O,1997-01-12,1996-12-16,1997-01-15,DELIVER IN PERSON,l deposits nag
35751,1467,85,2,43.00,58843.78,0.05,0.08,N,O,1997-06-13,1997-05-01,1997-06-19,COLLECT COD,"nts wake quickly. special, regular"
35810,395,52,4,5.00,6476.95,0.04,0.01,N,O,1997-02-03,1997-03-06,1997-03-03,NONE,ccounts are furiously quic
35874,611,12,1,17.00,25697.37,0.09,0.00,N,O,1997-02-28,1997-02-06,1997-03-18,COLLECT COD,ent frets according to the fi
35874,98,99,3,23.00,22956.07,0.02,0.06,N,O,1997-01-22,1997-02-02,1997-02-19,NONE,"ss the furious, ironic theodolites"
35942,1369,70,4,38.00,48273.68,0.08,0.07,N,O,1997-12-07,1997-12-12,1997-12-14,NONE,ironic instructions dazz
35969,741,38,2,20.00,32834.80,0.08,0.01,N,O,1997-09-22,1997-11-21,1997-10-12,COLLECT COD,"he regular, quick platelets haggle"
35970,1350,51,4,35.00,43797.25,0.05,0.02,N,O,1997-06-01,1997-07-16,1997-06-30,NONE,the ironically express packages boost
35971,248,76,1,42.00,48226.08,0.03,0.01,N,O,1997-03-02,1997-04-03,1997-03-19,TAKE BACK RETURN,"ise special, pend"
35971,1902,91,2,15.00,27058.50,0.02,0.01,N,O,1997-03-17,1997-02-07,1997-04-02,TAKE BACK RETURN,carefully unusual ideas. silent
35973,705,38,4,24.00,38536.80,0.08,0.00,N,O,1997-10-24,1997-10-08,1997-11-03,TAKE BACK RETURN,beans sleep furiously blithely special
