l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
24838,735,100,7,20.0,32714.6,0.02,0.03,N,O,1997-10-19,1997-09-18,1997-10-24,COLLECT COD,TRUCK,"he ironic, final ideas n",1997
24898,55,56,1,45.0,42977.25,0.02,0.02,N,O,1997-02-03,1997-04-04,1997-03-01,COLLECT COD,TRUCK,ly carefully bold pl,1997
24898,1067,38,5,45.0,43562.7,0.03,0.04,N,O,1997-05-16,1997-04-18,1997-06-01,TAKE BACK RETURN,TRUCK,ages haggle furiously across the ,1997
24898,178,79,6,36.0,38814.12,0.06,0.03,N,O,1997-05-20,1997-04-14,1997-06-15,TAKE BACK RETURN,TRUCK,quests. furiously regular requests acro,1997
24967,1700,24,2,16.0,25627.2,0.09,0.05,N,O,1997-06-25,1997-05-05,1997-07-23,TAKE BACK RETURN,TRUCK,ckages: sly,1997
24967,1524,5,4,27.0,38489.04,0.09,0.05,N,O,1997-03-22,1997-06-12,1997-04-08,NONE,TRUCK,eposits. pend,1997
24999,1089,60,1,44.0,43563.52,0.09,0.01,N,O,1997-04-16,1997-05-13,1997-04-23,DELIVER IN PERSON,TRUCK,egular packages cajole car,1997
25024,1358,97,1,16.0,20149.6,0.04,0.04,N,O,1997-10-28,1997-10-03,1997-11-21,DELIVER IN PERSON,TRUCK,. slyly final courts boost about the q,1997
25029,1920,21,1,31.0,56479.52,0.0,0.04,N,O,1997-12-07,1998-02-02,1997-12-23,COLLECT COD,TRUCK, after the furiously unusual reque,1997
25222,1602,3,2,42.0,63151.2,0.0,0.07,N,O,1997-12-05,1998-01-17,1997-12-25,COLLECT COD,TRUCK,accounts wake carefully unusua,1997
25319,1793,20,4,18.0,30506.22,0.0,0.02,N,O,1997-03-28,1997-05-12,1997-04-01,NONE,TRUCK,ymptotes. carefully slow grouches cajo,1997
25344,1198,7,1,47.0,51661.93,0.02,0.06,N,O,1997-04-16,1997-06-30,1997-05-02,TAKE BACK RETURN,TRUCK,carefully across the final foxes. asymptote,1997
25411,1125,26,3,43.0,44123.16,0.01,0.07,N,O,1997-05-05,1997-05-07,1997-05-21,TAKE BACK RETURN,TRUCK,quests eat slyly against the b,1997
25413,1631,32,6,19.0,29119.97,0.07,0.05,N,O,1996-12-23,1996-11-01,1997-01-01,COLLECT COD,TRUCK,ly pending deposits. fina,1997
25505,785,82,5,1.0,1685.78,0.0,0.03,N,O,1997-03-15,1997-03-30,1997-04-02,DELIVER IN PERSON,TRUCK,uests wake carefully carefully unusual bra,1997
25671,1060,66,4,4.0,3844.24,0.05,0.01,N,O,1997-06-29,1997-06-27,1997-07-01,NONE,TRUCK,ly regular theodolites doze bra,1997
25728,589,80,6,39.0,58093.62,0.03,0.02,N,O,1997-03-03,1997-04-17,1997-03-19,DELIVER IN PERSON,TRUCK,"will wake among the theodolites. even,",1997
25792,555,46,1,26.0,37844.3,0.07,0.01,N,O,1996-12-22,1996-12-23,1997-01-10,TAKE BACK RETURN,TRUCK,eas boost. quickly final,1997
25859,79,5,1,46.0,45037.22,0.02,0.08,N,O,1997-02-06,1997-03-06,1997-02-12,DELIVER IN PERSON,TRUCK,uickly. ca,1997
25888,1227,39,1,35.0,39487.7,0.06,0.07,N,O,1996-12-17,1996-12-26,1997-01-15,NONE,TRUCK,ely regular ,1997
25893,1503,44,5,1.0,1404.5,0.07,0.04,N,O,1997-09-25,1997-12-04,1997-09-30,TAKE BACK RETURN,TRUCK,usly across the quickly even platel,1997
25924,1788,31,1,43.0,72660.54,0.09,0.03,N,O,1997-11-16,1997-10-03,1997-11-25,NONE,TRUCK,into beans affix,1997
25924,962,65,2,42.0,78244.32,0.01,0.02,N,O,1997-09-21,1997-11-22,1997-10-08,DELIVER IN PERSON,TRUCK,ly special requests. fluffily regu,1997
25925,751,48,2,26.0,42945.5,0.1,0.0,N,O,1997-11-15,1997-09-23,1997-12-01,COLLECT COD,TRUCK,"even, special depo",1997
25958,1597,78,1,25.0,37464.75,0.03,0.0,N,O,1997-09-09,1997-07-26,1997-09-25,DELIVER IN PERSON,TRUCK,gular excuses nag quickly alo,1997
25958,1170,43,4,20.0,21423.4,0.06,0.07,N,O,1997-07-01,1997-07-26,1997-07-12,NONE,TRUCK, requests. carefully ironic depe,1997
25988,1108,17,2,10.0,10091.0,0.05,0.05,N,O,1997-02-09,1996-11-28,1997-02-14,COLLECT COD,TRUCK,rnes use blithely furiously,1997
26117,1854,98,1,48.0,84280.8,0.08,0.04,N,O,1997-08-22,1997-08-05,1997-09-17,DELIVER IN PERSON,TRUCK,uickly ironic foxes. theodolit,1997
26178,304,89,2,32.0,38537.6,0.02,0.0,N,O,1997-08-13,1997-10-05,1997-08-17,NONE,TRUCK, along the furiously ,1997
26179,1221,22,3,50.0,56111.0,0.02,0.08,N,O,1997-06-01,1997-05-05,1997-06-26,NONE,TRUCK,thely ironi,1997
26179,521,12,4,50.0,71076.0,0.03,0.0,N,O,1997-05-14,1997-05-19,1997-05-25,TAKE BACK RETURN,TRUCK,es are fluffily blithely final,1997
26179,1635,18,6,14.0,21512.82,0.04,0.06,N,O,1997-06-13,1997-06-23,1997-07-13,DELIVER IN PERSON,TRUCK,le slyly along the express instru,1997
26340,403,33,2,21.0,27371.4,0.0,0.05,N,O,1997-10-06,1997-11-16,1997-11-02,DELIVER IN PERSON,TRUCK,ckages. slyly even e,1997
26340,1241,16,3,38.0,43405.12,0.05,0.02,N,O,1997-11-24,1997-11-01,1997-12-06,COLLECT COD,TRUCK,uests. dolphins wake fl,1997
26465,1321,22,5,46.0,56226.72,0.07,0.05,N,O,1997-03-24,1997-04-23,1997-04-03,NONE,TRUCK,p slyly across the slyly special i,1997
26468,1281,93,4,34.0,40197.52,0.06,0.05,N,O,1997-03-22,1997-06-07,1997-03-27,TAKE BACK RETURN,TRUCK, final packages integ,1997
26468,1002,3,5,28.0,25284.0,0.07,0.07,N,O,1997-06-09,1997-05-08,1997-07-03,DELIVER IN PERSON,TRUCK,egrate slyly special tithes. reg,1997
26471,1140,41,3,33.0,34357.62,0.01,0.07,N,O,1997-03-25,1997-06-12,1997-04-20,DELIVER IN PERSON,TRUCK,alongside of the carefully f,1997
26500,1058,59,3,11.0,10549.55,0.04,0.02,N,O,1997-02-20,1997-01-15,1997-03-02,TAKE BACK RETURN,TRUCK,final reques,1997
26563,1219,20,5,31.0,34726.51,0.01,0.03,N,O,1997-05-01,1997-04-05,1997-05-04,TAKE BACK RETURN,TRUCK,ts. ironic fox,1997
26595,1378,79,2,19.0,24308.03,0.07,0.0,N,O,1997-06-28,1997-06-15,1997-07-20,NONE,TRUCK,regularly ironic deposits,1997
26628,1680,81,2,39.0,61685.52,0.1,0.05,N,O,1997-03-17,1997-03-18,1997-04-13,COLLECT COD,TRUCK,ole carefully. blithely regular ac,1997
26628,1212,13,4,5.0,5566.05,0.08,0.06,N,O,1997-04-24,1997-02-20,1997-04-28,DELIVER IN PERSON,TRUCK,eep carefully across the carefully pending ,1997
26659,1639,63,6,21.0,32353.23,0.03,0.08,N,O,1997-06-28,1997-05-13,1997-07-14,NONE,TRUCK, fluffily. furiousl,1997
26755,206,61,2,16.0,17699.2,0.0,0.04,N,O,1997-01-17,1997-02-08,1997-02-03,DELIVER IN PERSON,TRUCK,areful pearls ,1997
26790,846,80,1,4.0,6987.36,0.0,0.02,N,O,1997-03-12,1997-01-13,1997-03-23,DELIVER IN PERSON,TRUCK,ely regular depths boost even,1997
26885,1704,5,3,29.0,46565.3,0.04,0.0,N,O,1997-06-06,1997-06-17,1997-07-04,NONE,TRUCK,uests play along the furiously p,1997
26885,183,10,7,41.0,44410.38,0.02,0.01,N,O,1997-08-22,1997-08-09,1997-09-03,TAKE BACK RETURN,TRUCK,to beans boost slyly. carefully ex,1997
26914,1177,86,3,40.0,43126.8,0.03,0.04,N,O,1997-02-12,1997-01-27,1997-03-03,TAKE BACK RETURN,TRUCK, requests grow furiously under ,1997
26950,380,9,1,23.0,29448.74,0.06,0.0,N,O,1997-08-13,1997-07-16,1997-09-08,DELIVER IN PERSON,TRUCK,ickly ironic requests against the blithel,1997
27014,422,81,4,32.0,42317.44,0.0,0.05,N,O,1997-10-08,1997-11-09,1997-10-30,NONE,TRUCK,cross the accounts. carefully bold courts,1997
27040,128,7,1,41.0,42152.92,0.04,0.08,N,O,1997-07-14,1997-08-08,1997-08-09,TAKE BACK RETURN,TRUCK,ly express deposits. slyl,1997
27043,1415,33,3,19.0,25011.79,0.0,0.03,N,O,1997-11-05,1997-11-17,1997-11-15,COLLECT COD,TRUCK,"olites poach furiously about the express, ",1997
27044,40,91,2,46.0,43241.84,0.09,0.06,N,O,1997-04-01,1997-04-14,1997-04-29,DELIVER IN PERSON,TRUCK,ide of the quietly regular instructions.,1997
27044,1770,97,6,19.0,31763.63,0.03,0.0,N,O,1997-05-16,1997-05-09,1997-05-27,NONE,TRUCK,kages wake pending requests. blithely,1997
27234,1277,15,4,17.0,20030.59,0.0,0.08,N,O,1997-11-17,1997-11-28,1997-12-03,NONE,TRUCK, theodolites among the eve,1997
27269,1736,79,5,21.0,34392.33,0.05,0.04,N,O,1997-07-04,1997-09-07,1997-07-29,NONE,TRUCK,ly final deposits,1997
27296,1381,20,2,30.0,38471.4,0.08,0.06,N,O,1997-11-13,1997-11-14,1997-11-14,COLLECT COD,TRUCK,xes sleep even pinto beans. slyly ironic ,1997
27297,1741,84,2,34.0,55853.16,0.03,0.07,N,O,1997-09-23,1997-08-23,1997-09-28,DELIVER IN PERSON,TRUCK,es against the slyly unusual ideas use ,1997
27366,951,20,3,40.0,74078.0,0.03,0.01,N,O,1997-09-12,1997-09-06,1997-10-10,DELIVER IN PERSON,TRUCK,s. carefully pending theodo,1997
27367,1468,47,6,14.0,19172.44,0.02,0.01,N,O,1997-06-15,1997-04-26,1997-06-19,DELIVER IN PERSON,TRUCK,. furiously silent requests us,1997
27459,829,63,2,34.0,58813.88,0.07,0.06,N,O,1997-04-14,1997-05-26,1997-05-01,COLLECT COD,TRUCK,"old, regular packages. ",1997
27459,1549,90,3,2.0,2901.08,0.01,0.01,N,O,1997-06-19,1997-07-03,1997-07-07,NONE,TRUCK,carefully. ,1997
27495,1328,67,4,40.0,49172.8,0.09,0.0,N,O,1997-10-17,1997-10-10,1997-10-22,NONE,TRUCK,p carefully ,1997
27495,1226,38,5,33.0,37198.26,0.05,0.03,N,O,1997-10-10,1997-10-15,1997-10-15,DELIVER IN PERSON,TRUCK,beans. quickly regular request,1997
27585,1361,76,3,32.0,40395.52,0.0,0.06,N,O,1997-11-09,1997-11-04,1997-11-15,TAKE BACK RETURN,TRUCK,its. carefully spec,1997
27585,469,57,5,43.0,58886.78,0.03,0.08,N,O,1997-10-18,1997-10-31,1997-10-30,COLLECT COD,TRUCK,y regular i,1997
27621,503,4,5,5.0,7017.5,0.08,0.06,N,O,1997-11-17,1997-12-04,1997-11-21,NONE,TRUCK,"hely. unusual, fluffy cour",1997
27718,929,32,2,17.0,31108.64,0.03,0.01,N,O,1997-02-28,1997-04-22,1997-03-29,COLLECT COD,TRUCK,beans would haggl,1997
27874,106,85,1,44.0,44268.4,0.1,0.08,N,O,1997-10-08,1997-10-08,1997-10-29,NONE,TRUCK,nic requests above the slyly ,1997
27877,192,19,4,7.0,7645.33,0.07,0.04,N,O,1997-03-30,1997-05-19,1997-04-21,DELIVER IN PERSON,TRUCK," ironic packages. ironic, ironic req",1997
27906,506,97,5,4.0,5626.0,0.08,0.08,N,O,1997-07-27,1997-07-17,1997-08-14,TAKE BACK RETURN,TRUCK,the fluffily express packages. sl,1997
27911,1873,60,1,50.0,88743.5,0.09,0.06,N,O,1997-03-09,1997-02-05,1997-03-22,TAKE BACK RETURN,TRUCK,to beans are f,1997
27911,494,53,3,40.0,55779.6,0.0,0.07,N,O,1997-03-23,1997-02-25,1997-04-04,DELIVER IN PERSON,TRUCK,"g, ironic instructions. e",1997
27942,937,72,4,9.0,16541.37,0.01,0.07,N,O,1997-11-27,1997-12-18,1997-12-21,DELIVER IN PERSON,TRUCK,ickly pending theodolites: pint,1997
27971,517,8,1,42.0,59535.42,0.06,0.08,N,O,1996-12-29,1997-03-19,1997-01-06,DELIVER IN PERSON,TRUCK,alongside of,1997
28006,860,27,2,39.0,68673.54,0.09,0.02,N,O,1997-07-26,1997-06-23,1997-08-15,COLLECT COD,TRUCK,gular requests. final asymptot,1997
28006,1450,90,6,13.0,17568.85,0.06,0.06,N,O,1997-07-23,1997-07-15,1997-08-12,TAKE BACK RETURN,TRUCK,r packages. sile,1997
28065,1880,24,4,1.0,1781.88,0.01,0.01,N,O,1997-12-16,1998-01-25,1997-12-29,DELIVER IN PERSON,TRUCK,"unts haggle. accounts into the bold, p",1997
28099,1235,36,3,31.0,35223.13,0.06,0.03,N,O,1997-01-07,1996-11-03,1997-01-25,NONE,TRUCK,packages during the c,1997
28134,851,85,2,22.0,38540.7,0.0,0.04,N,O,1997-04-19,1997-05-27,1997-05-11,TAKE BACK RETURN,TRUCK,cingly ironi,1997
28194,1813,57,4,25.0,42870.25,0.03,0.0,N,O,1996-12-31,1997-02-17,1997-01-18,NONE,TRUCK,riously even packages caj,1997
28227,1269,70,1,1.0,1170.26,0.0,0.07,N,O,1997-02-17,1996-12-20,1997-02-26,NONE,TRUCK,kages nag blithely around the fu,1997
28230,1513,94,3,45.0,63652.95,0.04,0.04,N,O,1997-11-20,1997-11-22,1997-11-24,NONE,TRUCK,carefully even instructions boost from ,1997
28230,166,19,4,19.0,20257.04,0.04,0.04,N,O,1997-12-26,1997-11-25,1997-12-27,NONE,TRUCK,raids nag slyly quickly blithe foxes. un,1997
28359,1447,65,5,17.0,22923.48,0.1,0.03,N,O,1997-05-14,1997-06-07,1997-06-05,TAKE BACK RETURN,TRUCK,ronic dolphins against the unusual pa,1997
28452,514,15,1,7.0,9901.57,0.05,0.0,N,O,1997-03-20,1997-05-23,1997-03-21,DELIVER IN PERSON,TRUCK,ar packages wake. ,1997
28487,103,56,1,49.0,49151.9,0.02,0.03,N,O,1997-10-03,1997-10-16,1997-10-16,DELIVER IN PERSON,TRUCK,ic accounts above the quickly unus,1997
28549,1279,80,4,28.0,33047.56,0.01,0.04,N,O,1997-09-25,1997-08-19,1997-10-09,DELIVER IN PERSON,TRUCK,ithely unusual theodolites affix. e,1997
28610,986,21,4,14.0,26417.72,0.06,0.03,N,O,1997-02-21,1997-01-06,1997-03-20,NONE,TRUCK,es use according to the furiously specia,1997
28613,1795,80,3,14.0,23755.06,0.01,0.03,N,O,1997-01-30,1996-12-29,1997-02-17,COLLECT COD,TRUCK,eposits sleep fluffi,1997
28613,712,9,4,19.0,30641.49,0.07,0.0,N,O,1996-12-26,1997-01-21,1997-01-06,DELIVER IN PERSON,TRUCK,furiously. blithe,1997
28709,1928,73,4,34.0,62217.28,0.1,0.04,N,O,1997-08-29,1997-07-18,1997-09-09,TAKE BACK RETURN,TRUCK,pinto beans across the,1997
28709,834,35,5,16.0,27757.28,0.04,0.03,N,O,1997-08-03,1997-09-02,1997-09-01,NONE,TRUCK,nal pinto beans,1997
28770,1140,49,5,20.0,20822.8,0.05,0.02,N,O,1997-09-04,1997-08-19,1997-09-24,TAKE BACK RETURN,TRUCK,nic packages along the final re,1997
28962,710,11,2,44.0,70871.24,0.0,0.05,N,O,1997-10-04,1997-10-31,1997-11-02,NONE,TRUCK,fully regular fo,1997
28996,458,46,2,24.0,32602.8,0.03,0.02,N,O,1997-08-14,1997-07-18,1997-08-17,TAKE BACK RETURN,TRUCK, fluffily ironic packages p,1997
29057,1599,20,4,38.0,57022.42,0.07,0.06,N,O,1997-09-06,1997-07-24,1997-09-26,COLLECT COD,TRUCK,ons. carefully bold,1997
29089,391,20,2,17.0,21953.63,0.0,0.03,N,O,1997-05-02,1997-04-12,1997-05-04,DELIVER IN PERSON,TRUCK,ly unusual accounts cajole ,1997
29091,1578,19,2,8.0,11836.56,0.05,0.01,N,O,1997-01-29,1997-02-06,1997-02-26,NONE,TRUCK,uctions. quickly pending ideas play q,1997
29093,1315,16,1,39.0,47436.09,0.04,0.0,N,O,1997-03-07,1996-12-30,1997-03-13,DELIVER IN PERSON,TRUCK,uctions across the quickly p,1997
29094,1096,67,3,45.0,44869.05,0.0,0.02,N,O,1997-08-28,1997-08-26,1997-09-17,DELIVER IN PERSON,TRUCK,s according to the furiously iron,1997
29123,903,72,1,46.0,82979.4,0.1,0.04,N,O,1997-06-10,1997-06-02,1997-07-10,NONE,TRUCK,l platelets. ideas haggle carefu,1997
29123,100,26,3,19.0,19001.9,0.06,0.02,N,O,1997-04-10,1997-06-08,1997-04-19,COLLECT COD,TRUCK, carefully furiously bold pinto beans. r,1997
29253,148,27,2,16.0,16770.24,0.06,0.02,N,O,1997-05-14,1997-05-28,1997-06-03,COLLECT COD,TRUCK, packages wake carefully among the ,1997
29254,543,74,3,26.0,37532.04,0.08,0.08,N,O,1997-12-20,1997-10-30,1997-12-25,COLLECT COD,TRUCK,"after the slow, bold platelets dazzle",1997
29254,1593,14,4,29.0,43343.11,0.04,0.05,N,O,1997-10-20,1997-10-22,1997-11-19,DELIVER IN PERSON,TRUCK,sly above the blithely regular deposits.,1997
29254,1769,70,7,21.0,35085.96,0.04,0.02,N,O,1997-10-21,1997-11-03,1997-11-19,TAKE BACK RETURN,TRUCK,eodolites cajole carefully above the ,1997
29285,520,81,1,3.0,4261.56,0.08,0.08,N,O,1997-12-16,1998-01-21,1997-12-17,COLLECT COD,TRUCK,"ake against the express, even accoun",1997
29316,1083,54,7,14.0,13777.12,0.07,0.05,N,O,1997-06-23,1997-07-22,1997-07-18,TAKE BACK RETURN,TRUCK,uriously final d,1997
29345,391,48,1,9.0,11622.51,0.01,0.0,N,O,1997-05-20,1997-03-31,1997-06-13,DELIVER IN PERSON,TRUCK,en multipliers,1997
29476,523,54,2,47.0,66905.44,0.01,0.07,N,O,1997-12-27,1997-12-02,1997-12-30,DELIVER IN PERSON,TRUCK,efully final packages integrate sl,1997
29540,1898,99,5,34.0,61196.26,0.0,0.05,N,O,1997-07-30,1997-09-21,1997-08-19,DELIVER IN PERSON,TRUCK,ts sleep furiously! carefully unusual ,1997
29668,1814,44,5,33.0,56621.73,0.0,0.07,N,O,1997-01-04,1997-01-26,1997-01-19,COLLECT COD,TRUCK,osits wake furiously. quickl,1997
29697,1800,85,1,8.0,13614.4,0.02,0.03,N,O,1997-04-05,1997-05-20,1997-04-29,TAKE BACK RETURN,TRUCK,slyly express ideas wake blith,1997
29793,817,84,6,31.0,53252.11,0.1,0.07,N,O,1997-09-01,1997-11-10,1997-09-13,NONE,TRUCK,y deposits. carefully express theodol,1997
29924,1440,41,4,19.0,25487.36,0.05,0.0,N,O,1997-09-03,1997-09-26,1997-09-06,NONE,TRUCK,quickly pending,1997
30019,1773,100,3,7.0,11723.39,0.04,0.05,N,O,1997-11-19,1998-01-09,1997-12-10,COLLECT COD,TRUCK,eodolites cajole slyly along t,1997
30020,641,35,4,46.0,70915.44,0.04,0.0,N,O,1997-08-30,1997-08-28,1997-09-22,DELIVER IN PERSON,TRUCK, slyly against ,1997
30148,190,43,2,2.0,2180.38,0.08,0.08,N,O,1997-06-23,1997-08-16,1997-07-14,TAKE BACK RETURN,TRUCK,furiously regular packages engage quick,1997
30148,686,80,4,4.0,6346.72,0.06,0.07,N,O,1997-07-28,1997-09-01,1997-08-10,DELIVER IN PERSON,TRUCK,carefully. bold accounts ,1997
30180,1375,90,4,17.0,21698.29,0.06,0.04,N,O,1997-04-09,1997-03-31,1997-04-27,DELIVER IN PERSON,TRUCK,thely silent ideas. bl,1997
30183,1703,4,3,25.0,40117.5,0.03,0.03,N,O,1997-07-06,1997-07-13,1997-07-12,NONE,TRUCK, accounts lose blithely. blithely ironic pa,1997
30273,1271,83,2,11.0,12894.97,0.09,0.01,N,O,1997-02-15,1997-02-20,1997-02-16,COLLECT COD,TRUCK, requests use after the quiet r,1997
30275,271,99,5,13.0,15226.51,0.1,0.08,N,O,1997-11-24,1997-12-26,1997-12-23,COLLECT COD,TRUCK,. pinto beans sleep fluffily e,1997
30337,1316,17,4,6.0,7303.86,0.0,0.06,N,O,1997-06-01,1997-07-19,1997-06-02,TAKE BACK RETURN,TRUCK,"ong the special, final warth",1997
30594,1864,65,1,21.0,37083.06,0.04,0.01,N,O,1997-11-03,1998-01-13,1997-11-25,TAKE BACK RETURN,TRUCK,l ideas cajole ,1997
30689,669,63,1,47.0,73774.02,0.08,0.03,N,O,1997-01-05,1996-12-02,1997-01-07,DELIVER IN PERSON,TRUCK,"bold attainments. regular, pending accounts",1997
30756,992,95,1,16.0,30287.84,0.09,0.08,N,O,1997-12-16,1997-12-07,1997-12-28,COLLECT COD,TRUCK, the deposits. furiously bold depo,1997
30756,1363,2,5,5.0,6321.8,0.1,0.08,N,O,1997-10-21,1997-11-24,1997-11-07,NONE,TRUCK, furiously. slyly bold theodoli,1997
30818,1294,6,1,47.0,56178.63,0.1,0.02,N,O,1997-08-21,1997-10-17,1997-09-02,NONE,TRUCK,ul theodolites cajole express asym,1997
30822,1800,85,2,10.0,17018.0,0.01,0.01,N,O,1997-01-11,1997-02-20,1997-02-09,COLLECT COD,TRUCK,ctions. even,1997
30880,303,32,2,32.0,38505.6,0.0,0.02,N,O,1997-12-01,1997-12-10,1997-12-28,NONE,TRUCK,"nal, idle epitaphs nag blithely final ",1997
31047,957,26,5,20.0,37159.0,0.04,0.07,N,O,1997-08-04,1997-08-02,1997-08-23,COLLECT COD,TRUCK,enticing instructions wake; slyly,1997
31110,81,82,2,11.0,10791.88,0.03,0.07,N,O,1997-03-08,1997-02-08,1997-04-06,TAKE BACK RETURN,TRUCK,olites. slyly ironic requests ,1997
31200,233,34,1,26.0,29463.98,0.01,0.08,N,O,1996-12-29,1996-11-02,1997-01-04,COLLECT COD,TRUCK,ly regular packages mold furiously,1997
31201,1441,81,1,5.0,6712.2,0.07,0.06,N,O,1997-12-21,1997-12-29,1997-12-29,TAKE BACK RETURN,TRUCK,ongside of the thi,1997
31264,1665,89,1,3.0,4699.98,0.07,0.08,N,O,1997-09-26,1997-08-28,1997-10-09,COLLECT COD,TRUCK, about the ironic courts. p,1997
31267,1812,99,3,16.0,27420.96,0.01,0.02,N,O,1997-04-13,1997-02-25,1997-04-28,TAKE BACK RETURN,TRUCK, dazzle slyly enticing plat,1997
31300,190,91,1,27.0,29435.13,0.1,0.0,N,O,1997-07-17,1997-05-28,1997-07-23,NONE,TRUCK,e bold requests.,1997
31334,1711,96,1,7.0,11288.97,0.08,0.04,N,O,1996-12-29,1997-01-21,1997-01-09,TAKE BACK RETURN,TRUCK,otes are blith,1997
31425,1325,2,3,10.0,12263.2,0.1,0.0,N,O,1997-01-26,1996-12-13,1997-01-28,DELIVER IN PERSON,TRUCK,"s use furiously. special, regular acco",1997
31557,1287,88,1,19.0,22577.32,0.0,0.02,N,O,1997-08-10,1997-06-23,1997-08-31,DELIVER IN PERSON,TRUCK,ly according to the busily,1997
31589,8,34,2,20.0,18160.0,0.06,0.01,N,O,1996-12-21,1996-11-16,1997-01-08,DELIVER IN PERSON,TRUCK,al packages haggle against the r,1997
31714,1521,62,2,36.0,51210.72,0.05,0.01,N,O,1997-12-12,1997-10-06,1997-12-25,TAKE BACK RETURN,TRUCK," packages. silent, regular dependencies ar",1997
31719,720,17,3,32.0,51863.04,0.02,0.03,N,O,1997-06-19,1997-05-24,1997-06-25,TAKE BACK RETURN,TRUCK,nts run among the carefully even deposits. ,1997
31746,171,72,3,39.0,41775.63,0.07,0.01,N,O,1997-07-18,1997-08-01,1997-08-10,DELIVER IN PERSON,TRUCK,ular ideas. slyly ,1997
31748,782,47,4,27.0,45435.06,0.03,0.01,N,O,1996-12-06,1996-10-05,1997-01-01,TAKE BACK RETURN,TRUCK,r pinto beans. ironic deposits hag,1997
31750,1266,41,1,45.0,52526.7,0.09,0.06,N,O,1997-04-24,1997-02-15,1997-05-16,COLLECT COD,TRUCK,posits. carefully bold deposi,1997
31776,407,37,2,7.0,9151.8,0.08,0.03,N,O,1997-06-17,1997-06-25,1997-06-19,TAKE BACK RETURN,TRUCK,yly along the pa,1997
31776,1261,36,3,38.0,44165.88,0.0,0.03,N,O,1997-08-06,1997-05-30,1997-08-24,TAKE BACK RETURN,TRUCK,boost furiously among the quickly final ,1997
31813,1365,66,2,11.0,13929.96,0.05,0.06,N,O,1997-08-01,1997-07-24,1997-08-20,NONE,TRUCK,ent excuses ,1997
31904,65,66,1,25.0,24126.5,0.07,0.04,N,O,1997-05-18,1997-06-21,1997-06-10,DELIVER IN PERSON,TRUCK,ages alongside of the quick,1997
31906,1144,45,1,34.0,35534.76,0.07,0.04,N,O,1997-09-13,1997-10-07,1997-10-05,NONE,TRUCK,es along the re,1997
32005,25,76,1,48.0,44400.96,0.05,0.06,N,O,1997-08-07,1997-07-01,1997-08-30,TAKE BACK RETURN,TRUCK, platelets across the ironic dolph,1997
32071,338,23,2,37.0,45818.21,0.08,0.04,N,O,1997-12-09,1997-10-21,1997-12-16,NONE,TRUCK,ironic dependencies affix fur,1997
32097,1597,38,3,40.0,59943.6,0.1,0.02,N,O,1997-04-28,1997-06-13,1997-05-26,COLLECT COD,TRUCK,jole furiously carefully final instructions,1997
32097,1457,75,6,19.0,25810.55,0.0,0.06,N,O,1997-06-03,1997-06-02,1997-06-13,DELIVER IN PERSON,TRUCK,usly special foxes haggle slyly,1997
32133,1788,31,1,46.0,77729.88,0.02,0.08,N,O,1997-10-06,1997-09-01,1997-10-15,DELIVER IN PERSON,TRUCK,ges cajole fluffily after t,1997
32133,926,61,2,24.0,43846.08,0.05,0.07,N,O,1997-10-21,1997-09-22,1997-11-07,NONE,TRUCK,ets. pending packages sleep,1997
32226,1351,52,2,43.0,53851.05,0.02,0.06,N,O,1997-02-10,1997-02-02,1997-02-16,NONE,TRUCK,ains acros,1997
32260,1088,59,1,36.0,35606.88,0.05,0.04,N,O,1997-05-01,1997-03-24,1997-05-10,COLLECT COD,TRUCK, bold foxes dazzle quickly,1997
32263,1273,11,4,1.0,1174.27,0.0,0.04,N,O,1996-12-15,1996-10-16,1997-01-12,NONE,TRUCK,riously instead ,1997
32290,1351,52,1,42.0,52598.7,0.06,0.08,N,O,1997-04-27,1997-05-10,1997-05-18,COLLECT COD,TRUCK,osits among the foxes wake carefully aga,1997
32321,1887,31,3,47.0,84077.36,0.05,0.05,N,O,1997-01-09,1997-03-09,1997-02-03,DELIVER IN PERSON,TRUCK,ges. quickly bol,1997
32321,1062,98,6,37.0,35633.22,0.06,0.07,N,O,1997-03-08,1997-01-22,1997-03-30,DELIVER IN PERSON,TRUCK, accounts against the qu,1997
32324,914,49,2,8.0,14519.28,0.0,0.07,N,O,1997-02-15,1997-02-17,1997-02-26,COLLECT COD,TRUCK,equests. regular epitaphs cajol,1997
32419,1397,12,2,30.0,38951.7,0.04,0.04,N,O,1997-05-20,1997-06-24,1997-05-22,COLLECT COD,TRUCK,lites. regular ,1997
32646,1649,73,2,6.0,9303.84,0.03,0.01,N,O,1997-06-13,1997-07-08,1997-07-01,DELIVER IN PERSON,TRUCK,fluffily final deposits ab,1997
32674,362,19,1,20.0,25247.2,0.09,0.04,N,O,1997-10-10,1997-12-01,1997-10-22,NONE,TRUCK,"s sleep carefully. ironic, even packages",1997
32768,1732,75,1,35.0,57180.55,0.06,0.08,N,O,1997-11-20,1997-10-11,1997-12-16,DELIVER IN PERSON,TRUCK,slyly special deposits hang furi,1997
