l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
24293,222,77,1,4.0,4488.88,0.08,0.0,N,O,1997-05-25,1997-06-17,1997-05-26,TAKE BACK RETURN,AIR,es are against the idly regular accounts,1997
24322,545,36,5,22.0,31801.88,0.08,0.08,N,O,1997-03-26,1997-03-19,1997-04-19,COLLECT COD,AIR,y ironic ideas thrash furiously about the s,1997
24323,102,55,2,46.0,46096.6,0.1,0.01,N,O,1997-07-14,1997-08-11,1997-07-29,TAKE BACK RETURN,AIR,sits sleep fluffily according,1997
24323,787,52,5,19.0,32067.82,0.06,0.05,N,O,1997-09-18,1997-07-28,1997-10-10,DELIVER IN PERSON,AIR,iously. pending deposits sleep ,1997
24421,224,79,2,9.0,10117.98,0.06,0.02,N,O,1997-09-10,1997-09-27,1997-09-14,DELIVER IN PERSON,AIR,sts use blithely. regular packag,1997
24449,234,62,2,46.0,52174.58,0.01,0.01,N,O,1997-09-03,1997-08-19,1997-09-30,TAKE BACK RETURN,AIR,otes above the furiously even pearls w,1997
24449,1614,56,3,2.0,3031.22,0.08,0.03,N,O,1997-08-15,1997-07-21,1997-09-05,COLLECT COD,AIR,", special accounts mold expre",1997
24449,1180,89,4,38.0,41084.84,0.08,0.02,N,O,1997-08-26,1997-07-31,1997-09-08,COLLECT COD,AIR,p fluffily slyly final theodolite,1997
24550,290,72,3,21.0,24996.09,0.1,0.06,N,O,1996-12-25,1997-01-02,1997-01-09,COLLECT COD,AIR, across the pinto beans wake abov,1997
24551,641,42,2,26.0,40082.64,0.01,0.04,N,O,1997-02-24,1997-03-26,1997-03-11,COLLECT COD,AIR,ly after the asymptotes. blithely ironic a,1997
24578,1569,90,1,48.0,70586.88,0.08,0.05,N,O,1996-12-23,1996-12-02,1997-01-08,DELIVER IN PERSON,AIR, requests. pinto beans nag slyly carefull,1997
24678,944,79,3,7.0,12914.58,0.1,0.04,N,O,1997-09-16,1997-09-25,1997-09-18,TAKE BACK RETURN,AIR,"g, special accounts.",1997
24774,324,53,3,25.0,30608.0,0.04,0.06,N,O,1997-06-06,1997-08-14,1997-06-12,NONE,AIR,blithely regular deposits sleep quickly. de,1997
24803,56,57,1,47.0,44934.35,0.07,0.0,N,O,1997-03-16,1997-05-09,1997-04-05,NONE,AIR, blithely pending deposits along the spec,1997
24838,626,89,1,17.0,25952.54,0.07,0.04,N,O,1997-08-18,1997-07-24,1997-08-26,COLLECT COD,AIR,ges affix. requests across the f,1997
24967,1091,62,3,35.0,34723.15,0.07,0.01,N,O,1997-05-27,1997-04-19,1997-06-09,COLLECT COD,AIR,ng packages doze always along the bl,1997
25125,1838,82,5,7.0,12178.81,0.05,0.01,N,O,1997-09-24,1997-11-16,1997-10-01,NONE,AIR,odolites boost through the requests. ,1997
25186,709,10,2,29.0,46681.3,0.01,0.02,N,O,1997-01-10,1996-12-02,1997-02-03,COLLECT COD,AIR,ies. carefully final deposits print-- fu,1997
25187,1406,46,1,7.0,9151.8,0.05,0.08,N,O,1997-04-15,1997-03-26,1997-04-21,COLLECT COD,AIR,s. fluffily even deposits cajole car,1997
25219,1749,92,1,44.0,72632.56,0.08,0.03,N,O,1997-11-16,1997-10-26,1997-11-28,DELIVER IN PERSON,AIR,ing deposits boost slyly. ruthlessly r,1997
25316,671,65,3,36.0,56580.12,0.02,0.08,N,O,1997-01-31,1997-02-03,1997-02-20,COLLECT COD,AIR,the slyly regular platel,1997
25411,1807,37,1,28.0,47846.4,0.01,0.08,N,O,1997-06-28,1997-06-07,1997-07-15,DELIVER IN PERSON,AIR,g accounts. slyly unusual reques,1997
25415,1911,56,2,44.0,79768.04,0.03,0.04,N,O,1997-12-02,1998-01-18,1997-12-13,NONE,AIR,osits boost. requests cajole according t,1997
25568,162,41,3,34.0,36113.44,0.07,0.08,N,O,1996-12-05,1996-11-30,1997-01-01,NONE,AIR, express orbits among the slyly even platel,1997
25607,1616,58,1,7.0,10623.27,0.01,0.03,N,O,1997-03-12,1997-02-09,1997-04-09,DELIVER IN PERSON,AIR,le thin plat,1997
25671,576,37,1,24.0,35437.68,0.08,0.04,N,O,1997-07-26,1997-06-17,1997-08-08,TAKE BACK RETURN,AIR,mong the furiously,1997
25763,559,60,3,12.0,17514.6,0.09,0.01,N,O,1997-09-06,1997-10-07,1997-09-14,NONE,AIR,"ly unusual Tiresias. unusual, brave ",1997
25764,1816,17,1,4.0,6871.24,0.08,0.02,N,O,1997-11-28,1997-12-17,1997-12-28,DELIVER IN PERSON,AIR,fully regular instructions abo,1997
25829,1151,88,1,11.0,11573.65,0.05,0.01,N,O,1997-07-14,1997-07-02,1997-07-15,TAKE BACK RETURN,AIR,ess accounts according to the b,1997
25893,184,37,2,21.0,22767.78,0.04,0.07,N,O,1997-12-11,1997-11-21,1997-12-20,NONE,AIR,eans nag slyly around the s,1997
25921,377,78,1,1.0,1277.37,0.07,0.03,N,O,1997-10-02,1997-07-20,1997-10-07,DELIVER IN PERSON,AIR,ke along the quickl,1997
25921,973,74,7,15.0,28109.55,0.07,0.04,N,O,1997-07-22,1997-09-05,1997-08-04,COLLECT COD,AIR,s cajole alongside of the f,1997
25924,665,66,3,24.0,37575.84,0.07,0.01,N,O,1997-12-08,1997-10-04,1997-12-13,TAKE BACK RETURN,AIR,xpress packages. gifts cajole s,1997
25924,1370,9,6,38.0,48312.06,0.07,0.05,N,O,1997-10-12,1997-11-26,1997-11-07,COLLECT COD,AIR,"ependencies. final, iron",1997
25925,1760,45,4,37.0,61485.12,0.03,0.04,N,O,1997-09-15,1997-10-13,1997-10-06,DELIVER IN PERSON,AIR,aves boost after the slyly regular d,1997
25958,1696,20,5,17.0,27160.73,0.09,0.03,N,O,1997-08-10,1997-09-09,1997-09-05,NONE,AIR,ent deposits boost carefully fu,1997
25958,218,73,6,19.0,21245.99,0.06,0.01,N,O,1997-06-23,1997-08-05,1997-07-12,DELIVER IN PERSON,AIR, packages. dept,1997
26018,417,76,2,31.0,40839.71,0.08,0.07,N,O,1997-09-05,1997-08-27,1997-09-11,COLLECT COD,AIR,ly even instructions sleep blith,1997
26018,329,86,3,26.0,31962.32,0.1,0.0,N,O,1997-08-26,1997-09-04,1997-09-02,TAKE BACK RETURN,AIR, final ideas integrate slyl,1997
26018,1350,89,5,14.0,17518.9,0.09,0.02,N,O,1997-10-26,1997-08-25,1997-11-03,TAKE BACK RETURN,AIR, silent requests. theo,1997
26086,1775,76,1,39.0,65394.03,0.0,0.06,N,O,1997-09-03,1997-09-01,1997-09-18,NONE,AIR,", busy asymptotes. slyly iro",1997
26209,943,12,1,18.0,33190.92,0.07,0.02,N,O,1997-07-06,1997-06-30,1997-07-28,NONE,AIR,ious accounts cajole never regular ,1997
26404,1452,53,7,9.0,12181.05,0.1,0.03,N,O,1997-01-10,1997-03-18,1997-02-02,DELIVER IN PERSON,AIR,tegrate against t,1997
26465,644,45,1,47.0,72598.08,0.07,0.04,N,O,1997-05-08,1997-04-14,1997-05-15,COLLECT COD,AIR,egular pinto beans are,1997
26465,911,46,2,16.0,28990.56,0.05,0.08,N,O,1997-02-28,1997-05-12,1997-03-23,NONE,AIR,". regular, regular courts abov",1997
26465,1132,69,3,7.0,7231.91,0.05,0.07,N,O,1997-04-23,1997-03-20,1997-05-16,NONE,AIR,odolites en,1997
26465,755,56,4,6.0,9934.5,0.05,0.01,N,O,1997-02-22,1997-04-25,1997-03-01,DELIVER IN PERSON,AIR, attainments. regular accounts wake sil,1997
26468,1757,42,1,36.0,59715.0,0.06,0.04,N,O,1997-05-09,1997-05-12,1997-05-24,DELIVER IN PERSON,AIR,r asymptotes about the dolphins sle,1997
26563,1445,24,4,29.0,39046.76,0.04,0.08,N,O,1997-03-24,1997-03-05,1997-04-20,NONE,AIR,aggle. final requests boost blithely sly,1997
26563,1743,28,6,13.0,21381.62,0.1,0.06,N,O,1997-04-01,1997-04-11,1997-04-11,TAKE BACK RETURN,AIR,"ven, furious forges: pac",1997
26596,198,99,3,15.0,16472.85,0.07,0.06,N,O,1996-12-22,1997-01-13,1997-01-04,COLLECT COD,AIR,ng requests integr,1997
26598,633,65,2,30.0,46008.9,0.09,0.03,N,O,1997-11-06,1997-11-15,1997-12-04,TAKE BACK RETURN,AIR,ect blithely pending frets. slyly final ide,1997
26628,1151,60,1,33.0,34720.95,0.0,0.04,N,O,1997-02-16,1997-02-25,1997-02-22,TAKE BACK RETURN,AIR,usual pearls haggle.,1997
26628,399,100,6,5.0,6496.95,0.03,0.06,N,O,1997-02-20,1997-03-19,1997-03-10,DELIVER IN PERSON,AIR, blithely flu,1997
26659,391,76,4,29.0,37450.31,0.0,0.03,N,O,1997-04-11,1997-05-01,1997-04-25,NONE,AIR,ts boost carefully. carefully special ,1997
26720,934,3,2,4.0,7339.72,0.08,0.08,N,O,1997-01-11,1997-03-14,1997-01-12,COLLECT COD,AIR,al gifts. unusual ,1997
26721,939,42,2,33.0,60717.69,0.0,0.08,N,O,1997-05-22,1997-06-13,1997-06-09,TAKE BACK RETURN,AIR,haggle slyly. furiously iron,1997
26721,850,50,3,50.0,87542.5,0.09,0.06,N,O,1997-07-12,1997-05-24,1997-08-06,NONE,AIR, carefully requests. furiously,1997
26721,1350,27,7,11.0,13764.85,0.05,0.07,N,O,1997-05-30,1997-06-13,1997-06-27,COLLECT COD,AIR,ts. special d,1997
26757,1181,90,1,45.0,48698.1,0.09,0.06,N,O,1997-01-31,1997-01-05,1997-02-06,NONE,AIR,excuses. quickly special asymptotes above t,1997
26790,1768,53,6,11.0,18367.36,0.04,0.06,N,O,1997-03-10,1997-01-13,1997-03-22,COLLECT COD,AIR,l packages hag,1997
26885,1083,89,2,13.0,12793.04,0.03,0.03,N,O,1997-08-14,1997-06-23,1997-08-25,NONE,AIR,riously thinly ironic packages. deposits i,1997
26914,1642,25,4,22.0,33960.08,0.07,0.06,N,O,1997-01-24,1997-01-11,1997-02-08,COLLECT COD,AIR,ts. regula,1997
26950,198,51,3,26.0,28552.94,0.03,0.07,N,O,1997-06-28,1997-06-17,1997-07-21,NONE,AIR,ding accounts dazzle iro,1997
27043,1672,14,6,14.0,22031.38,0.06,0.05,N,O,1997-10-27,1997-11-09,1997-11-22,NONE,AIR,detect carefully even dependenc,1997
27074,363,48,4,40.0,50534.4,0.1,0.03,N,O,1997-09-25,1997-08-19,1997-10-16,NONE,AIR,the carefully pend,1997
27143,186,65,3,11.0,11947.98,0.09,0.04,N,O,1997-10-30,1997-10-27,1997-11-03,COLLECT COD,AIR,ar sheaves.,1997
27143,1597,18,5,25.0,37464.75,0.09,0.0,N,O,1997-10-18,1997-11-21,1997-10-19,TAKE BACK RETURN,AIR,quests after the bl,1997
27296,608,71,6,21.0,31680.6,0.02,0.05,N,O,1997-09-30,1997-11-14,1997-10-22,TAKE BACK RETURN,AIR,ounts according to the careful,1997
27367,760,57,5,43.0,71412.68,0.1,0.06,N,O,1997-04-27,1997-04-11,1997-04-30,DELIVER IN PERSON,AIR,along the quickly u,1997
27399,1933,78,1,31.0,56882.83,0.01,0.04,N,O,1997-06-01,1997-05-04,1997-06-02,TAKE BACK RETURN,AIR,its. slyly bold dep,1997
27399,1220,21,2,12.0,13454.64,0.06,0.08,N,O,1997-05-15,1997-05-27,1997-05-23,DELIVER IN PERSON,AIR,al accounts wake. slyly daring,1997
27494,41,17,3,30.0,28231.2,0.08,0.07,N,O,1997-04-27,1997-04-30,1997-05-17,COLLECT COD,AIR,nts use caref,1997
27585,999,34,1,1.0,1899.99,0.03,0.05,N,O,1997-10-07,1997-09-30,1997-10-31,TAKE BACK RETURN,AIR,c requests. carefully,1997
27714,1285,23,3,22.0,26098.16,0.04,0.04,N,O,1997-08-25,1997-07-21,1997-09-11,TAKE BACK RETURN,AIR,ronic pinto beans haggle bl,1997
27812,1164,65,1,34.0,36215.44,0.02,0.05,N,O,1997-11-17,1997-10-24,1997-11-28,DELIVER IN PERSON,AIR,ular foxes use a,1997
27874,304,5,5,32.0,38537.6,0.02,0.06,N,O,1997-10-20,1997-11-09,1997-11-05,COLLECT COD,AIR,e fluffily fi,1997
27877,1677,19,1,2.0,3157.34,0.01,0.01,N,O,1997-04-21,1997-05-29,1997-04-29,COLLECT COD,AIR," deposits. bold, ironic",1997
27877,1935,36,6,11.0,20206.23,0.1,0.0,N,O,1997-06-01,1997-04-25,1997-06-16,TAKE BACK RETURN,AIR,"etect furiously. enticing, express packa",1997
27906,426,14,1,36.0,47751.12,0.0,0.03,N,O,1997-06-25,1997-08-16,1997-07-25,DELIVER IN PERSON,AIR, players nag along the requests; foxes ,1997
27971,1364,41,4,25.0,31634.0,0.06,0.02,N,O,1997-02-16,1997-01-30,1997-03-12,DELIVER IN PERSON,AIR,its haggle ruth,1997
28066,1203,15,1,19.0,20979.8,0.1,0.04,N,O,1997-04-05,1997-06-03,1997-05-05,NONE,AIR,s? always pending deposits ,1997
28066,1974,63,3,18.0,33767.46,0.08,0.04,N,O,1997-06-04,1997-04-18,1997-06-10,COLLECT COD,AIR, the quickly,1997
28070,1295,33,1,38.0,45459.02,0.1,0.01,N,O,1997-12-13,1997-12-02,1997-12-18,TAKE BACK RETURN,AIR,ses are. slyly regular accounts ab,1997
28134,591,52,1,27.0,40272.93,0.07,0.07,N,O,1997-05-03,1997-04-28,1997-05-15,COLLECT COD,AIR,nst the quickly pending accoun,1997
28164,945,46,4,46.0,84913.24,0.05,0.03,N,O,1997-10-19,1997-10-27,1997-10-26,NONE,AIR,gular pinto bea,1997
28167,84,10,1,2.0,1968.16,0.05,0.07,N,O,1997-09-22,1997-06-26,1997-10-03,COLLECT COD,AIR, deposits. fluffily ca,1997
28199,1087,58,3,19.0,18773.52,0.03,0.07,N,O,1997-06-16,1997-07-22,1997-07-13,NONE,AIR, have to wake quickly along the blith,1997
28199,641,35,5,20.0,30832.8,0.01,0.03,N,O,1997-06-19,1997-07-26,1997-07-05,NONE,AIR,nal ideas wake ironic accounts. ,1997
28199,1612,95,7,32.0,48435.52,0.06,0.08,N,O,1997-08-24,1997-06-21,1997-08-28,NONE,AIR,to the even d,1997
28230,159,12,1,43.0,45543.45,0.09,0.07,N,O,1997-09-24,1997-10-29,1997-09-30,COLLECT COD,AIR,ter the dogged ideas wake blithely slyly ,1997
28230,1199,100,2,35.0,38506.65,0.01,0.07,N,O,1997-11-30,1997-11-04,1997-12-29,DELIVER IN PERSON,AIR,"yers. regular, ironic request",1997
28263,16,42,3,13.0,11908.13,0.04,0.01,N,O,1997-05-04,1997-03-19,1997-05-11,COLLECT COD,AIR,pecial pack,1997
28384,1448,49,1,38.0,51278.72,0.0,0.02,N,O,1997-04-11,1997-03-05,1997-05-05,NONE,AIR,ions. courts cajol,1997
28483,167,68,3,48.0,51223.68,0.03,0.08,N,O,1997-05-24,1997-05-21,1997-06-02,TAKE BACK RETURN,AIR,sits use. ideas use. slyly fina,1997
28513,747,44,3,3.0,4943.22,0.0,0.05,N,O,1997-11-06,1997-11-20,1997-12-02,COLLECT COD,AIR,hely regular foxes are ,1997
28551,1018,19,3,36.0,33084.36,0.08,0.08,N,O,1997-12-07,1998-01-10,1997-12-08,TAKE BACK RETURN,AIR,"ual, ironic requests cajole",1997
28612,702,67,6,29.0,46478.3,0.1,0.0,N,O,1997-11-13,1997-11-14,1997-12-02,DELIVER IN PERSON,AIR,x-ray quickly fluffily pending accounts. ,1997
28644,646,9,3,16.0,24746.24,0.05,0.05,N,O,1997-08-24,1997-08-26,1997-09-15,TAKE BACK RETURN,AIR,hely. carefully silent dolphins wake about,1997
28646,1596,97,4,14.0,20966.26,0.02,0.07,N,O,1997-07-26,1997-07-30,1997-08-01,DELIVER IN PERSON,AIR,nstructions cajole furious,1997
28770,1818,62,1,13.0,22357.53,0.0,0.06,N,O,1997-07-29,1997-08-19,1997-08-15,NONE,AIR,tain carefully furiously id,1997
28770,1648,72,3,42.0,65084.88,0.05,0.04,N,O,1997-09-19,1997-10-10,1997-09-27,NONE,AIR,ly unusual packages. request,1997
28770,1579,60,4,32.0,47378.24,0.09,0.08,N,O,1997-11-08,1997-08-29,1997-11-27,DELIVER IN PERSON,AIR, was slyly bold pinto beans. special depe,1997
28806,1368,69,3,18.0,22848.48,0.06,0.02,N,O,1996-12-19,1996-10-29,1997-01-01,TAKE BACK RETURN,AIR,s detect quickly; slyl,1997
28866,485,15,1,21.0,29095.08,0.07,0.08,N,O,1997-08-28,1997-08-11,1997-09-09,DELIVER IN PERSON,AIR,sts boost furiously. i,1997
28866,417,18,3,25.0,32935.25,0.08,0.03,N,O,1997-07-26,1997-07-30,1997-07-29,COLLECT COD,AIR,onic packages are. ,1997
28866,1691,74,5,37.0,58929.53,0.08,0.02,N,O,1997-08-11,1997-07-21,1997-08-26,TAKE BACK RETURN,AIR,requests. blithely final packages atop,1997
28930,364,21,3,8.0,10114.88,0.07,0.05,N,O,1997-12-19,1998-03-09,1997-12-31,DELIVER IN PERSON,AIR,requests. slyly final requests use fi,1997
29057,1406,24,1,42.0,54910.8,0.0,0.03,N,O,1997-08-16,1997-08-14,1997-08-20,DELIVER IN PERSON,AIR,ously unus,1997
29057,987,88,3,33.0,62303.34,0.01,0.04,N,O,1997-07-26,1997-08-15,1997-08-21,COLLECT COD,AIR,e quickly dogged packages. carefully final ,1997
29061,645,46,3,3.0,4636.92,0.01,0.04,N,O,1997-04-06,1997-03-04,1997-04-18,COLLECT COD,AIR,s wake quickly after the slyly regular ,1997
29154,1101,2,3,25.0,25052.5,0.02,0.05,N,O,1997-01-18,1996-12-10,1997-02-11,COLLECT COD,AIR,out the blithely ,1997
29253,1032,33,1,35.0,32656.05,0.01,0.04,N,O,1997-06-29,1997-07-11,1997-07-15,DELIVER IN PERSON,AIR,lly. slyly quick ideas sleep. quiet,1997
29316,1413,31,5,1.0,1314.41,0.09,0.0,N,O,1997-06-13,1997-07-26,1997-06-24,DELIVER IN PERSON,AIR,mptotes. slyly regular accounts after the p,1997
29345,1643,44,2,31.0,47883.84,0.06,0.07,N,O,1997-05-28,1997-04-06,1997-05-30,COLLECT COD,AIR, furiously even somas. furiously expre,1997
29447,1134,35,1,37.0,38299.81,0.03,0.03,N,O,1997-06-08,1997-07-25,1997-06-20,COLLECT COD,AIR,tect. careful,1997
29447,1077,13,2,22.0,21517.54,0.02,0.03,N,O,1997-08-12,1997-08-01,1997-08-30,NONE,AIR,c ideas doze above the dolphins. carefu,1997
29664,1839,26,1,43.0,74855.69,0.0,0.05,N,O,1997-04-14,1997-05-19,1997-04-16,DELIVER IN PERSON,AIR,onic dependencies. ,1997
29664,248,30,3,49.0,56263.76,0.09,0.02,N,O,1997-05-15,1997-05-02,1997-05-23,COLLECT COD,AIR,lly even accounts cajole across the ,1997
29668,550,51,1,34.0,49318.7,0.03,0.01,N,O,1997-04-10,1997-01-23,1997-04-20,NONE,AIR, silent deposits after the pending depos,1997
29697,327,12,2,1.0,1227.32,0.01,0.06,N,O,1997-04-20,1997-04-23,1997-05-12,COLLECT COD,AIR,excuses. blithely even pinto beans det,1997
29735,1166,39,1,48.0,51223.68,0.0,0.06,N,O,1996-12-25,1996-11-05,1997-01-15,COLLECT COD,AIR,y-- slyly special deposits ca,1997
29735,1598,39,2,2.0,2999.18,0.0,0.08,N,O,1997-01-15,1996-12-08,1997-02-12,TAKE BACK RETURN,AIR,quests across the blithely final packages ,1997
29924,1886,16,6,40.0,71515.2,0.04,0.01,N,O,1997-11-23,1997-10-24,1997-11-29,DELIVER IN PERSON,AIR,ng accounts! furiousl,1997
30018,13,39,1,19.0,17347.19,0.07,0.08,N,O,1997-01-28,1997-02-21,1997-02-09,COLLECT COD,AIR,ously. regular ,1997
30018,33,84,4,3.0,2799.09,0.01,0.04,N,O,1997-02-22,1997-02-14,1997-03-22,TAKE BACK RETURN,AIR, across the asymptot,1997
30020,1678,20,3,2.0,3159.34,0.09,0.08,N,O,1997-09-24,1997-09-21,1997-10-13,NONE,AIR,- fluffily silent pin,1997
30080,630,93,1,6.0,9183.78,0.09,0.08,N,O,1997-10-26,1997-09-28,1997-11-14,TAKE BACK RETURN,AIR, blithely even de,1997
30080,554,45,4,22.0,32000.1,0.01,0.01,N,O,1997-11-18,1997-08-30,1997-12-04,NONE,AIR,s wake furiously si,1997
30148,1357,72,3,38.0,47817.3,0.09,0.03,N,O,1997-08-16,1997-08-08,1997-09-14,COLLECT COD,AIR,endencies. furio,1997
30180,921,90,2,3.0,5465.76,0.06,0.03,N,O,1997-02-26,1997-03-24,1997-03-17,COLLECT COD,AIR,efully sly packages. carefully,1997
30183,933,34,2,5.0,9169.65,0.06,0.03,N,O,1997-07-24,1997-08-28,1997-08-19,COLLECT COD,AIR,t the blithely final sent,1997
30273,678,10,5,46.0,72618.82,0.1,0.04,N,O,1997-02-07,1997-04-12,1997-03-07,TAKE BACK RETURN,AIR,"r the bold, final ideas haggle ",1997
30337,1764,7,2,27.0,44975.52,0.09,0.03,N,O,1997-09-02,1997-08-09,1997-09-30,NONE,AIR,"ecial, regular deposits wake about ",1997
30371,283,84,1,9.0,10649.52,0.06,0.04,N,O,1997-04-24,1997-02-10,1997-05-12,COLLECT COD,AIR,y furiously express accounts? fluff,1997
30400,582,13,6,17.0,25203.86,0.06,0.01,N,O,1997-03-12,1997-03-30,1997-03-22,COLLECT COD,AIR,ronic instructions. d,1997
30434,1096,32,2,24.0,23930.16,0.07,0.05,N,O,1996-12-31,1997-01-03,1997-01-10,TAKE BACK RETURN,AIR,t the ironic account,1997
30464,1241,42,2,16.0,18275.84,0.06,0.0,N,O,1997-10-14,1997-11-09,1997-10-29,TAKE BACK RETURN,AIR,carefully ,1997
30464,811,11,3,28.0,47930.68,0.09,0.05,N,O,1997-09-22,1997-10-10,1997-10-22,TAKE BACK RETURN,AIR,nal packages. regul,1997
30464,394,79,5,13.0,16827.07,0.06,0.02,N,O,1997-11-28,1997-10-26,1997-12-15,COLLECT COD,AIR,requests boost final reque,1997
30693,257,12,1,37.0,42818.25,0.01,0.04,N,O,1997-03-15,1997-03-14,1997-03-26,DELIVER IN PERSON,AIR,. slyly final accou,1997
30693,1005,41,2,48.0,43488.0,0.02,0.08,N,O,1997-05-23,1997-03-31,1997-06-13,TAKE BACK RETURN,AIR,"d, ironic ",1997
30753,945,46,1,37.0,68299.78,0.05,0.08,N,O,1997-09-27,1997-11-26,1997-10-27,NONE,AIR,iously furiously special pinto beans. care,1997
30822,272,100,4,50.0,58613.5,0.07,0.01,N,O,1997-02-27,1997-01-28,1997-03-28,COLLECT COD,AIR,unusual packages mold fina,1997
30823,1375,52,5,29.0,37014.73,0.0,0.01,N,O,1997-06-07,1997-05-12,1997-06-21,TAKE BACK RETURN,AIR,efully according to the quickly ,1997
30854,421,9,2,36.0,47571.12,0.01,0.03,N,O,1997-04-12,1997-05-10,1997-05-03,TAKE BACK RETURN,AIR,s haggle against the ,1997
30855,244,72,1,36.0,41192.64,0.01,0.01,N,O,1997-01-05,1997-01-02,1997-01-25,TAKE BACK RETURN,AIR,ly along the regular packages. pending ,1997
31009,1746,47,4,25.0,41193.5,0.01,0.07,N,O,1997-08-17,1997-08-04,1997-09-09,TAKE BACK RETURN,AIR,uctions cajole bold foxes. slyly regular b,1997
31012,650,13,4,32.0,49620.8,0.1,0.08,N,O,1997-07-23,1997-09-28,1997-08-02,DELIVER IN PERSON,AIR,fix along the regular ideas; regular pi,1997
31047,334,19,1,45.0,55544.85,0.01,0.08,N,O,1997-08-10,1997-07-22,1997-09-04,TAKE BACK RETURN,AIR,ckly even ideas boost furiousl,1997
31047,1665,7,6,25.0,39166.5,0.04,0.08,N,O,1997-06-09,1997-07-31,1997-06-24,NONE,AIR,lithely final d,1997
31110,1601,84,4,35.0,52591.0,0.01,0.02,N,O,1997-02-24,1997-02-25,1997-02-28,COLLECT COD,AIR,deposits dazzle quickly a,1997
31137,565,26,1,35.0,51294.6,0.09,0.03,N,O,1997-03-06,1997-03-13,1997-03-11,COLLECT COD,AIR,pecial packages. even packag,1997
31137,558,59,2,32.0,46673.6,0.09,0.05,N,O,1997-04-23,1997-03-29,1997-05-14,NONE,AIR,ate slyly. fluffily even platelets nag ,1997
31137,67,93,3,32.0,30945.92,0.07,0.06,N,O,1997-03-04,1997-03-15,1997-03-24,COLLECT COD,AIR,", bold deposits hag",1997
31200,227,82,3,2.0,2254.44,0.0,0.08,N,O,1996-12-23,1996-10-12,1997-01-01,DELIVER IN PERSON,AIR,the furiously iro,1997
31203,514,5,2,22.0,31119.22,0.01,0.08,N,O,1997-12-10,1997-12-15,1997-12-24,COLLECT COD,AIR,al deposits solve ,1997
31299,1318,19,1,10.0,12193.1,0.03,0.06,N,O,1997-01-18,1997-02-20,1997-02-07,COLLECT COD,AIR,s. furiousl,1997
31425,1092,98,6,35.0,34758.15,0.06,0.07,N,O,1997-02-04,1996-11-13,1997-03-06,DELIVER IN PERSON,AIR,"ong the regular, regular req",1997
31557,973,42,4,15.0,28109.55,0.0,0.06,N,O,1997-06-15,1997-08-14,1997-06-30,COLLECT COD,AIR,theodolites: ca,1997
31651,1936,81,5,32.0,58813.76,0.1,0.06,N,O,1997-11-30,1997-11-07,1997-12-04,DELIVER IN PERSON,AIR,tructions. final requests unwind ,1997
31683,1850,37,2,32.0,56059.2,0.05,0.03,N,O,1997-06-15,1997-05-22,1997-06-16,COLLECT COD,AIR, hockey players. caref,1997
31683,821,88,3,4.0,6887.28,0.03,0.08,N,O,1997-07-02,1997-07-02,1997-07-12,TAKE BACK RETURN,AIR,"ructions use blithely pending ideas; even, ",1997
31813,358,43,1,27.0,33975.45,0.07,0.02,N,O,1997-05-18,1997-07-28,1997-06-07,DELIVER IN PERSON,AIR,e carefully. slyly even Tiresias,1997
31814,1453,54,1,22.0,29797.9,0.09,0.07,N,O,1997-09-03,1997-10-29,1997-09-20,DELIVER IN PERSON,AIR,er the pinto beans. even packages cajole fu,1997
31904,1214,52,2,41.0,45723.61,0.01,0.0,N,O,1997-07-31,1997-05-13,1997-08-21,COLLECT COD,AIR,about the quick,1997
31942,1331,70,1,6.0,7393.98,0.0,0.04,N,O,1997-02-14,1997-01-17,1997-03-05,DELIVER IN PERSON,AIR,es cajole blithely daringly ,1997
31942,1066,37,3,26.0,25143.56,0.08,0.05,N,O,1996-12-28,1996-12-29,1997-01-02,DELIVER IN PERSON,AIR,encies sleep slyly across ,1997
32133,512,3,4,10.0,14125.1,0.04,0.02,N,O,1997-07-08,1997-08-18,1997-07-09,DELIVER IN PERSON,AIR,"even deposits against the ironic, ",1997
32162,1115,88,2,43.0,43692.73,0.05,0.05,N,O,1997-11-23,1997-12-25,1997-12-01,NONE,AIR,ts cajole slyly ,1997
32194,653,54,5,36.0,55931.4,0.03,0.07,N,O,1997-10-18,1997-11-19,1997-10-29,TAKE BACK RETURN,AIR,"ly. regular deposits among the express,",1997
32196,175,2,2,29.0,31179.93,0.1,0.03,N,O,1997-03-09,1997-03-17,1997-03-20,NONE,AIR, silent excuses. carefully ,1997
32258,748,49,1,37.0,61003.38,0.09,0.08,N,O,1997-03-16,1997-04-01,1997-04-02,DELIVER IN PERSON,AIR,es are blithely slyly final,1997
32260,1930,19,4,43.0,78772.99,0.01,0.08,N,O,1997-03-30,1997-04-21,1997-04-02,COLLECT COD,AIR, packages haggle c,1997
32320,747,44,3,27.0,44488.98,0.05,0.0,N,O,1997-04-16,1997-04-18,1997-05-06,COLLECT COD,AIR,egrate fluffily. ,1997
32320,793,94,5,16.0,27100.64,0.09,0.07,N,O,1997-04-29,1997-05-06,1997-05-26,DELIVER IN PERSON,AIR,telets nag quickly b,1997
