l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
33316,572,33,2,44.00,64793.08,0.02,0.05,N,O,1998-06-16,1998-05-10,1998-06-30,TAKE BACK RETURN,the requests aft
33381,1756,83,1,20.00,33155.00,0.04,0.01,N,O,1998-09-01,1998-10-16,1998-09-22,DELIVER IN PERSON,al accounts. requests accordi
33411,568,69,2,40.00,58742.40,0.02,0.07,N,O,1998-01-17,1998-03-01,1998-02-08,DELIVER IN PERSON,elets wake sometimes ironi
33447,130,57,1,29.00,29873.77,0.07,0.08,N,O,1998-01-04,1998-01-27,1998-01-30,NONE,kly pending instructions wake careful
33511,492,80,6,5.00,6962.45,0.07,0.04,N,O,1998-04-10,1998-03-31,1998-05-02,COLLECT COD,deposits. special instruct
33957,1875,76,1,26.00,46198.62,0.00,0.04,N,O,1998-06-20,1998-08-23,1998-07-02,DELIVER IN PERSON,"c, regular deposits nag furiously bold"
33957,979,82,6,9.00,16919.73,0.08,0.04,N,O,1998-08-14,1998-07-29,1998-09-08,COLLECT COD,ways express instructions.
34053,294,49,4,43.00,51354.47,0.09,0.05,N,O,1998-01-04,1997-12-12,1998-01-16,COLLECT COD,es affix blithely slyly even foxes. acco
34113,1738,81,3,48.00,78707.04,0.04,0.08,N,O,1998-03-06,1998-03-31,1998-03-12,COLLECT COD,as detect blithely across
34214,19,20,1,20.00,18380.20,0.03,0.06,N,O,1998-06-16,1998-07-24,1998-07-01,TAKE BACK RETURN,"ncies. bold, even requests after th"
34240,153,80,3,6.00,6318.90,0.07,0.06,N,O,1997-12-07,1997-12-09,1998-01-06,COLLECT COD,al accounts integ
34277,686,87,1,47.00,74573.96,0.04,0.07,N,O,1997-12-16,1997-11-09,1998-01-07,DELIVER IN PERSON,atelets. regu
34342,123,50,2,3.00,3069.36,0.01,0.07,N,O,1998-04-22,1998-03-24,1998-05-21,NONE,y regular packages. p
34369,1372,73,3,12.00,15280.44,0.01,0.02,N,O,1997-12-18,1997-12-05,1998-01-08,TAKE BACK RETURN,imes silent accounts. silent platelets
34436,1948,49,1,38.00,70297.72,0.08,0.05,N,O,1998-03-19,1998-04-05,1998-04-18,COLLECT COD,sts. slyly pending deposits against
34466,1264,39,3,41.00,47775.66,0.01,0.05,N,O,1998-03-09,1998-03-23,1998-03-21,NONE,alongside of the slyly regular foxes
34531,1398,75,1,17.00,22089.63,0.06,0.06,N,O,1998-03-28,1998-04-12,1998-04-19,TAKE BACK RETURN,e alongside of the slyly fin
34534,94,70,2,34.00,33799.06,0.10,0.08,N,O,1998-03-05,1998-01-27,1998-03-31,DELIVER IN PERSON,lar instructions. stealthily f
34819,891,91,1,8.00,14335.12,0.02,0.08,N,O,1998-01-14,1998-02-26,1998-01-16,NONE,lar dolphins. quick
34819,915,50,3,12.00,21790.92,0.02,0.03,N,O,1998-02-11,1998-01-17,1998-03-08,DELIVER IN PERSON,"against the express, even patt"
34945,8,9,3,40.00,36320.00,0.03,0.06,N,O,1998-04-26,1998-05-29,1998-04-27,TAKE BACK RETURN,ns wake. carefully f
34945,1274,49,4,38.00,44660.26,0.03,0.01,N,O,1998-07-04,1998-05-10,1998-07-15,TAKE BACK RETURN,"l ideas. even, final requ"
34946,510,41,1,21.00,29620.71,0.06,0.04,N,O,1998-07-18,1998-06-23,1998-08-16,DELIVER IN PERSON,ccounts integrate bold in
35009,349,50,2,44.00,54970.96,0.00,0.03,N,O,1998-06-05,1998-06-02,1998-07-05,TAKE BACK RETURN,ual escapades eat carefully sile
35009,276,77,4,12.00,14115.24,0.00,0.08,N,O,1998-05-03,1998-05-09,1998-05-08,TAKE BACK RETURN,r deposits haggle
35013,577,8,5,45.00,66490.65,0.09,0.00,N,O,1998-02-09,1998-02-01,1998-02-20,NONE,pinto beans are thinly f
35235,519,20,1,41.00,58199.91,0.04,0.00,N,O,1998-01-01,1997-12-11,1998-01-12,DELIVER IN PERSON,ss theodolites. ideas promis
35462,951,20,4,45.00,83337.75,0.07,0.07,N,O,1998-06-27,1998-08-13,1998-06-30,DELIVER IN PERSON,eposits cajo
35489,1158,31,2,6.00,6354.90,0.08,0.06,N,O,1998-07-27,1998-08-04,1998-08-25,DELIVER IN PERSON,ckages boost quickly along
35651,518,9,5,6.00,8511.06,0.05,0.00,N,O,1998-09-02,1998-08-16,1998-09-29,NONE,carefully slyly final d
35718,806,40,2,26.00,44376.80,0.10,0.04,N,O,1998-02-05,1998-01-29,1998-02-20,COLLECT COD,p across the furiously unusual req
35907,1024,25,2,43.00,39775.86,0.06,0.03,N,O,1998-05-12,1998-07-11,1998-05-29,COLLECT COD,. furiously final packages wake furiously.
35943,1261,99,4,46.00,53463.96,0.06,0.00,N,O,1998-03-25,1998-01-17,1998-03-29,DELIVER IN PERSON,unusual reque
35943,1151,52,5,24.00,25251.60,0.01,0.02,N,O,1998-03-20,1998-02-20,1998-04-17,NONE,uffily pending accounts. slyly enticing co
35943,170,97,6,24.00,25684.08,0.01,0.04,N,O,1998-02-13,1998-01-15,1998-03-13,COLLECT COD,tructions bo
36066,1438,78,6,24.00,32146.32,0.07,0.04,N,O,1997-12-28,1997-11-05,1998-01-27,NONE,blithely final foxes. fluffily bold d
36070,1348,25,4,42.00,52472.28,0.02,0.08,N,O,1998-07-17,1998-08-21,1998-08-14,TAKE BACK RETURN,e pinto beans. bold theodolites are carefu
36194,1659,83,2,25.00,39016.25,0.09,0.04,N,O,1998-01-16,1998-02-04,1998-02-04,TAKE BACK RETURN,press inst
36260,433,21,1,46.00,61337.78,0.10,0.00,N,O,1997-12-14,1997-11-13,1998-01-06,DELIVER IN PERSON,"r, pending somas are carefully acco"
36260,945,80,2,29.00,53532.26,0.02,0.02,N,O,1997-12-26,1997-10-18,1998-01-06,TAKE BACK RETURN,structions. final
36263,311,68,5,34.00,41184.54,0.09,0.01,N,O,1998-03-31,1998-04-24,1998-04-25,DELIVER IN PERSON,. fluffily pending pinto beans near
36450,717,82,5,6.00,9706.26,0.09,0.06,N,O,1998-02-07,1998-01-19,1998-03-01,NONE,y dolphins.
36577,1531,72,5,6.00,8595.18,0.07,0.03,N,O,1998-08-12,1998-07-26,1998-09-09,DELIVER IN PERSON,s the special foxes. careful requests ha
36577,1400,39,6,37.00,48151.80,0.07,0.00,N,O,1998-07-30,1998-07-23,1998-08-22,COLLECT COD,detect fu
36579,865,32,1,38.00,67102.68,0.09,0.05,N,O,1998-09-13,1998-07-20,1998-09-23,DELIVER IN PERSON,"final packages. special, regular excuses d"
36641,591,22,4,50.00,74579.50,0.04,0.04,N,O,1998-02-28,1997-12-25,1998-03-15,NONE,es nag quickly among the car
36711,753,50,1,46.00,76072.50,0.03,0.01,N,O,1998-01-11,1998-02-17,1998-01-15,DELIVER IN PERSON,ecial foxes. blithely pending theodoli
36806,1679,80,3,38.00,60065.46,0.01,0.03,N,O,1998-06-26,1998-07-31,1998-07-24,DELIVER IN PERSON,"regular, ir"
36806,1910,43,4,31.00,56169.21,0.03,0.02,N,O,1998-08-06,1998-09-07,1998-08-08,COLLECT COD,"ross the unusual, regular deposits. caref"
36902,122,23,4,30.00,30663.60,0.00,0.06,N,O,1998-01-22,1997-12-15,1998-02-17,NONE,lithely at the slyly even platelets. sly
37027,317,18,1,8.00,9738.48,0.10,0.01,N,O,1998-03-08,1998-05-27,1998-03-09,TAKE BACK RETURN,arefully along the quickly regular acc
37057,85,86,6,35.00,34477.80,0.08,0.03,N,O,1998-05-01,1998-03-30,1998-05-17,TAKE BACK RETURN,refully special dolphins breach blithe
37090,1420,60,1,34.00,44928.28,0.06,0.01,N,O,1998-04-12,1998-06-12,1998-04-22,NONE,"ously bold, ironic accounts. final packag"
37345,997,32,1,22.00,41755.78,0.00,0.05,N,O,1998-08-16,1998-08-19,1998-08-28,COLLECT COD,daringly according to the even asympt
37378,1932,33,2,26.00,47682.18,0.07,0.08,N,O,1998-03-10,1998-02-08,1998-03-11,DELIVER IN PERSON,asymptotes. ironi
37408,1968,57,1,47.00,87888.12,0.07,0.04,N,O,1998-03-05,1998-05-21,1998-03-26,NONE,ously alongside of the deposits. re
37408,974,77,3,13.00,24374.61,0.07,0.08,N,O,1998-05-15,1998-04-16,1998-05-23,DELIVER IN PERSON,ronic ideas play. furiously ir
37409,843,77,2,23.00,40108.32,0.09,0.07,N,O,1998-05-22,1998-07-18,1998-05-27,NONE,ily pending instructions. packages
37409,215,43,7,37.00,41262.77,0.05,0.07,N,O,1998-06-04,1998-06-20,1998-06-19,DELIVER IN PERSON,ake blithely even req
37508,880,80,3,10.00,17808.80,0.00,0.00,N,O,1998-01-02,1997-10-08,1998-01-26,TAKE BACK RETURN,uriously. iron
37602,1480,59,2,23.00,31774.04,0.09,0.01,N,O,1998-10-18,1998-10-08,1998-11-16,DELIVER IN PERSON,pendencies prin
37602,371,72,5,44.00,55940.28,0.06,0.06,N,O,1998-10-26,1998-09-05,1998-11-01,COLLECT COD,ggle fluffily acros
37728,1690,73,1,49.00,77992.81,0.09,0.01,N,O,1998-08-14,1998-09-27,1998-09-09,COLLECT COD,e of the fluffily silent deposi
37728,1294,32,2,33.00,39444.57,0.07,0.02,N,O,1998-10-12,1998-10-13,1998-10-17,NONE,unts cajole furiously. ca
37761,1500,18,3,34.00,47651.00,0.07,0.01,N,O,1998-07-28,1998-09-13,1998-08-27,DELIVER IN PERSON,grate blithely alongside of t
37856,154,81,1,22.00,23191.30,0.06,0.06,N,O,1998-03-26,1998-04-13,1998-03-28,DELIVER IN PERSON,ily. carefully ironic accounts cajol
37922,536,27,2,39.00,56024.67,0.07,0.03,N,O,1998-07-05,1998-05-23,1998-07-11,NONE,"thely even packages. special, final somas s"
38022,440,70,2,28.00,37532.32,0.05,0.02,N,O,1998-04-16,1998-04-07,1998-04-27,DELIVER IN PERSON,efully quickly regular excuse
38022,520,51,5,24.00,34092.48,0.05,0.07,N,O,1998-05-06,1998-05-01,1998-05-18,DELIVER IN PERSON,ross the spe
38112,778,11,3,26.00,43648.02,0.01,0.02,N,O,1998-03-25,1998-02-28,1998-04-09,TAKE BACK RETURN,r requests. blit
38113,266,94,1,26.00,30322.76,0.02,0.08,N,O,1998-02-22,1998-02-16,1998-02-23,COLLECT COD,ons haggle slyly slyly iro
38150,1590,31,2,24.00,35798.16,0.00,0.07,N,O,1998-04-12,1998-04-18,1998-04-22,COLLECT COD,ts above the ironic requests was alon
38150,237,92,3,6.00,6823.38,0.02,0.06,N,O,1998-03-19,1998-04-16,1998-03-25,TAKE BACK RETURN,kages haggle slowly. bli
38177,981,16,2,18.00,33875.64,0.10,0.07,N,O,1998-08-28,1998-09-22,1998-09-24,NONE,daringly at the blithely sil
38373,1284,85,3,47.00,55708.16,0.00,0.04,N,O,1998-01-19,1997-11-10,1998-02-10,NONE,ously ideas
38401,232,14,4,6.00,6793.38,0.01,0.06,N,O,1998-08-19,1998-08-12,1998-09-18,DELIVER IN PERSON,carefully. slyly final deposits
38624,1923,12,3,33.00,60222.36,0.08,0.00,N,O,1998-03-24,1998-04-05,1998-04-02,TAKE BACK RETURN,y final ideas. requests ha
38757,1780,7,3,22.00,36999.16,0.05,0.08,N,O,1998-03-14,1998-04-06,1998-03-28,TAKE BACK RETURN,gular forges are qui
38823,382,83,1,39.00,50012.82,0.08,0.00,N,O,1997-12-16,1998-01-18,1998-01-08,COLLECT COD,sts sleep after the carefully s
39014,961,64,1,49.00,91236.04,0.02,0.00,N,O,1997-12-08,1997-12-12,1998-01-01,COLLECT COD,he pinto beans. f
39014,1250,51,2,40.00,46050.00,0.03,0.04,N,O,1998-02-25,1998-01-20,1998-03-25,NONE,blithely above the slyly regular foxes
39014,1225,100,3,21.00,23650.62,0.00,0.01,N,O,1998-02-03,1997-12-13,1998-02-22,DELIVER IN PERSON,ously final requests sleep slyly t
39109,1310,25,2,40.00,48452.40,0.10,0.07,N,O,1998-08-06,1998-09-07,1998-08-22,TAKE BACK RETURN,otes. special dolphins according t
39137,535,66,5,49.00,70340.97,0.05,0.00,N,O,1998-07-01,1998-05-22,1998-07-16,COLLECT COD,carefully silent theodolites boost above t
39171,1042,48,1,46.00,43379.84,0.06,0.05,N,O,1998-04-28,1998-03-15,1998-05-17,COLLECT COD,"silent, regular id"
39171,564,25,4,28.00,41007.68,0.09,0.08,N,O,1998-03-31,1998-02-19,1998-04-05,DELIVER IN PERSON,ests use carefully bo
39171,1079,50,6,14.00,13720.98,0.02,0.04,N,O,1998-04-27,1998-01-27,1998-05-12,NONE,ges boost slyly depo
39299,518,49,3,40.00,56740.40,0.03,0.04,N,O,1998-03-22,1998-03-31,1998-04-17,COLLECT COD,requests haggle throughou
39299,1878,22,4,19.00,33817.53,0.07,0.05,N,O,1998-05-01,1998-02-02,1998-05-22,COLLECT COD,theodolites affi
39520,937,6,3,38.00,69841.34,0.06,0.01,N,O,1998-01-19,1997-11-18,1998-02-13,TAKE BACK RETURN,al instructions use abo
39522,317,46,2,23.00,27998.13,0.00,0.00,N,O,1998-07-08,1998-08-25,1998-07-25,COLLECT COD,ironic foxes. express forges believe.
39556,1209,84,1,33.00,36636.60,0.10,0.04,N,O,1998-05-14,1998-04-13,1998-05-25,TAKE BACK RETURN,side of the carefully pending acco
39556,1503,24,5,30.00,42135.00,0.10,0.06,N,O,1998-04-01,1998-04-11,1998-04-17,NONE,furiously fina
39681,1699,23,2,39.00,62426.91,0.01,0.00,N,O,1998-04-02,1998-03-21,1998-05-02,TAKE BACK RETURN,counts serve blithely enticing instructio
39681,438,39,3,40.00,53537.20,0.09,0.05,N,O,1998-05-02,1998-03-01,1998-05-03,COLLECT COD,kly careful
39809,2,28,3,41.00,36982.00,0.06,0.04,N,O,1998-04-20,1998-05-22,1998-05-01,DELIVER IN PERSON,deposits wake furio
39969,356,57,5,26.00,32665.10,0.03,0.01,N,O,1998-02-22,1998-02-13,1998-03-15,NONE,rnis. blithely regular
39969,498,57,6,46.00,64330.54,0.09,0.07,N,O,1998-01-02,1998-02-11,1998-01-15,TAKE BACK RETURN,"wake slyly. regular,"
39975,719,16,1,10.00,16197.10,0.03,0.06,N,O,1998-07-22,1998-08-19,1998-08-09,COLLECT COD,t within the pending ideas
39975,74,75,2,22.00,21429.54,0.08,0.03,N,O,1998-07-14,1998-09-06,1998-07-29,DELIVER IN PERSON,are from the theodolite
39975,1913,2,4,29.00,52632.39,0.02,0.06,N,O,1998-10-26,1998-08-18,1998-10-29,DELIVER IN PERSON,lar theodolites. slyly ironic
39975,1169,70,5,38.00,40666.08,0.06,0.06,N,O,1998-09-09,1998-09-04,1998-10-09,DELIVER IN PERSON,arefully quiet platelets a
40038,117,18,1,19.00,19325.09,0.03,0.08,N,O,1998-10-20,1998-09-25,1998-11-03,NONE,rding to the pending theodolites sleep ca
40227,1549,30,1,46.00,66724.84,0.03,0.01,N,O,1998-10-18,1998-08-28,1998-10-19,NONE,encies. regular accoun
40295,1701,44,5,36.00,57697.20,0.05,0.02,N,O,1998-02-13,1998-02-28,1998-02-27,TAKE BACK RETURN,grow furiously
40423,1383,60,4,10.00,12843.80,0.07,0.07,N,O,1998-10-29,1998-08-30,1998-11-05,TAKE BACK RETURN,ins. furiously unusual accounts ha
40481,71,72,5,42.00,40784.94,0.04,0.07,N,O,1998-04-20,1998-04-18,1998-05-07,COLLECT COD,"fter the unusual, bold instructions"
40486,718,51,1,4.00,6474.84,0.10,0.07,N,O,1997-12-30,1998-02-18,1998-01-21,TAKE BACK RETURN,ages nag carefully express ac
40577,657,58,1,1.00,1557.65,0.08,0.01,N,O,1998-02-03,1998-01-14,1998-02-12,DELIVER IN PERSON,he dolphins nag
40583,761,62,7,25.00,41544.00,0.10,0.04,N,O,1998-03-02,1998-04-19,1998-04-01,COLLECT COD,wake ironic accounts. instructio
40644,1862,49,1,47.00,82901.42,0.09,0.02,N,O,1998-06-08,1998-06-18,1998-06-26,NONE,ke furiously furiously special foxes.
40644,1875,5,5,3.00,5330.61,0.02,0.07,N,O,1998-07-18,1998-05-22,1998-07-30,NONE,er the furiously fi
40674,707,4,6,46.00,73954.20,0.04,0.05,N,O,1998-01-20,1997-11-25,1998-01-22,NONE,es wake carefully. slyly final dolph
40738,1422,40,4,37.00,48966.54,0.00,0.03,N,O,1998-03-21,1998-04-16,1998-03-26,TAKE BACK RETURN,rmanent dep
40743,1088,94,4,6.00,5934.48,0.07,0.02,N,O,1998-01-24,1998-01-18,1998-02-11,DELIVER IN PERSON,"y bold theodolites. unusual, express depo"
40836,612,13,1,38.00,57479.18,0.06,0.05,N,O,1998-03-17,1998-01-27,1998-03-30,DELIVER IN PERSON,tes. carefull
41057,1263,1,4,17.00,19792.42,0.00,0.03,N,O,1998-04-12,1998-02-27,1998-05-06,NONE,s nag blithely specia
41126,1850,51,1,32.00,56059.20,0.01,0.02,N,O,1998-06-03,1998-06-30,1998-06-11,DELIVER IN PERSON,carefully against the regular
41156,319,76,1,37.00,45114.47,0.04,0.01,N,O,1998-07-11,1998-06-19,1998-07-17,DELIVER IN PERSON,"ncies nag busily final, regular depos"
41188,1563,64,1,14.00,20503.84,0.04,0.02,N,O,1998-04-13,1998-05-15,1998-05-03,NONE,. slyly iro
41191,800,97,6,26.00,44220.80,0.05,0.03,N,O,1998-06-03,1998-04-19,1998-06-23,DELIVER IN PERSON,ic requests s
41249,165,18,2,12.00,12781.92,0.01,0.02,N,O,1998-08-22,1998-07-18,1998-08-23,TAKE BACK RETURN,uriously unusual platelets nag slyly
41285,209,10,6,3.00,3327.60,0.07,0.00,N,O,1998-04-21,1998-04-05,1998-04-24,DELIVER IN PERSON,cross the
41315,840,7,1,7.00,12185.88,0.08,0.06,N,O,1998-07-25,1998-09-26,1998-08-18,NONE,y ironic ideas haggle. fluffily bold reque
41317,1778,63,1,46.00,77269.42,0.06,0.04,N,O,1998-07-30,1998-06-15,1998-08-04,NONE,s. regular foxes a
41380,1892,93,1,6.00,10763.34,0.10,0.02,N,O,1998-05-31,1998-07-02,1998-06-24,DELIVER IN PERSON,en packages. furiously regular reque
41475,355,12,2,23.00,28873.05,0.09,0.04,N,O,1998-06-18,1998-07-10,1998-07-02,NONE,posits-- packages haggle carefully
41698,948,17,1,3.00,5546.82,0.05,0.05,N,O,1998-06-23,1998-05-09,1998-07-01,TAKE BACK RETURN,boost carefully above the regular theo
41858,482,83,3,15.00,20737.20,0.10,0.06,N,O,1997-12-20,1998-02-04,1998-01-12,DELIVER IN PERSON,lithely. regular
41957,1616,58,2,24.00,36422.64,0.02,0.08,N,O,1998-03-05,1998-03-14,1998-03-30,NONE,uriously. car
42307,612,13,3,50.00,75630.50,0.00,0.00,N,O,1998-05-12,1998-04-30,1998-06-06,DELIVER IN PERSON,ress deposits. bo
42404,1264,76,1,11.00,12817.86,0.02,0.07,N,O,1998-01-24,1997-11-13,1998-02-05,DELIVER IN PERSON,accounts. even acco
42438,396,25,4,15.00,19445.85,0.10,0.06,N,O,1998-02-23,1998-02-05,1998-03-16,NONE,ies. carefully regular requests sleep s
42438,1924,69,5,31.00,56603.52,0.02,0.08,N,O,1998-01-09,1997-12-31,1998-02-05,TAKE BACK RETURN,the ironic accounts. fluff
42470,1190,99,1,38.00,41465.22,0.00,0.05,N,O,1998-07-26,1998-07-12,1998-08-01,TAKE BACK RETURN,anently regula
42593,894,94,4,33.00,59231.37,0.09,0.05,N,O,1998-09-23,1998-07-11,1998-10-10,DELIVER IN PERSON,p. quickly special i
42625,868,68,1,4.00,7075.44,0.05,0.01,N,O,1997-12-09,1997-10-19,1998-01-03,TAKE BACK RETURN,carefully sly
42625,198,77,2,25.00,27454.75,0.07,0.02,N,O,1997-12-05,1997-11-13,1998-01-03,COLLECT COD,symptotes. furiously
42661,464,94,1,37.00,50485.02,0.01,0.05,N,O,1998-05-30,1998-06-18,1998-06-06,DELIVER IN PERSON,sly requests boost be
42819,388,73,2,40.00,51535.20,0.10,0.05,N,O,1998-07-22,1998-06-03,1998-08-11,COLLECT COD,ts. slow requests sleep. slyly
42822,933,68,3,48.00,88028.64,0.10,0.00,N,O,1998-05-25,1998-07-05,1998-06-19,DELIVER IN PERSON,shall have to sleep. regular dep
42822,1283,21,5,35.00,41449.80,0.09,0.02,N,O,1998-08-07,1998-05-31,1998-08-11,TAKE BACK RETURN,"the bold, ironic pearls boost furio"
42854,212,94,2,33.00,36702.93,0.02,0.00,N,O,1998-03-02,1998-04-30,1998-03-27,COLLECT COD,s are. blithely regular pearl
42854,1669,70,3,16.00,25130.56,0.07,0.03,N,O,1998-03-07,1998-04-25,1998-04-05,NONE,posits haggle according to the furio
42914,569,70,4,49.00,72008.44,0.06,0.06,N,O,1998-06-23,1998-05-16,1998-07-04,COLLECT COD,unusual ideas. furiously express instructi
42914,1930,19,6,15.00,27478.95,0.02,0.04,N,O,1998-04-29,1998-05-18,1998-05-18,COLLECT COD,s use blithely ironic p
42980,1211,86,1,30.00,33366.30,0.03,0.05,N,O,1998-07-22,1998-09-18,1998-08-14,NONE,s against the requests haggle across t
43078,369,26,1,47.00,59659.92,0.03,0.07,N,O,1998-06-18,1998-06-27,1998-07-10,COLLECT COD,ss excuses kindle
43105,1349,26,2,40.00,50013.60,0.01,0.03,N,O,1998-04-14,1998-02-18,1998-05-05,DELIVER IN PERSON,carefully
43143,1420,21,3,7.00,9249.94,0.05,0.06,N,O,1998-02-25,1998-03-09,1998-02-28,TAKE BACK RETURN,"ar instructions. final, unusua"
43143,1739,82,5,15.00,24610.95,0.07,0.06,N,O,1998-02-16,1998-03-29,1998-03-01,DELIVER IN PERSON,ns cajole. furiously regular acc
43143,888,88,6,20.00,35777.60,0.01,0.08,N,O,1998-04-23,1998-03-23,1998-05-12,NONE,sual accounts are furiously throug
43266,1652,94,3,13.00,20197.45,0.00,0.05,N,O,1998-04-08,1998-04-11,1998-05-06,TAKE BACK RETURN,ounts. slyly unu
43297,479,80,5,20.00,27589.40,0.02,0.08,N,O,1998-03-10,1998-04-15,1998-03-25,TAKE BACK RETURN,ggle blithely along the blithely final p
43300,92,68,2,44.00,43651.96,0.09,0.01,N,O,1998-04-24,1998-04-24,1998-04-27,NONE,es. blithely bold inst
43331,1531,12,1,2.00,2865.06,0.03,0.00,N,O,1998-03-27,1998-05-01,1998-04-09,COLLECT COD,gular foxes cajole blithel
43365,357,14,1,15.00,18860.25,0.05,0.03,N,O,1998-06-06,1998-04-12,1998-06-21,NONE,ng the quickly final i
43428,903,4,1,29.00,52313.10,0.05,0.08,N,O,1998-07-03,1998-06-13,1998-07-26,COLLECT COD,ed pinto beans after the
43461,1877,78,3,49.00,87164.63,0.03,0.01,N,O,1998-03-26,1998-04-05,1998-03-28,TAKE BACK RETURN,ole at the quickly ironic pi
43557,903,38,2,14.00,25254.60,0.05,0.05,N,O,1998-05-22,1998-04-29,1998-06-04,COLLECT COD,s. slyly silen
43557,785,18,3,9.00,15172.02,0.03,0.03,N,O,1998-05-16,1998-03-06,1998-06-08,NONE,quests cajole
43623,408,67,2,30.00,39252.00,0.02,0.04,N,O,1998-08-21,1998-06-23,1998-08-25,DELIVER IN PERSON,"g the regular, special packages. pending"
43651,1206,81,1,10.00,11072.00,0.02,0.03,N,O,1998-01-22,1998-01-31,1998-02-06,DELIVER IN PERSON,ffix along t
43651,1999,44,2,38.00,72237.62,0.08,0.05,N,O,1998-02-23,1997-12-18,1998-03-09,NONE,telets. blithely special
43777,1518,19,3,22.00,31229.22,0.00,0.05,N,O,1998-08-22,1998-07-14,1998-09-12,TAKE BACK RETURN,"onic ideas about the special, u"
43811,21,72,3,41.00,37761.82,0.10,0.01,N,O,1998-06-06,1998-07-29,1998-06-24,NONE,slyly special de
43905,1205,43,2,1.00,1106.20,0.08,0.07,N,O,1998-04-21,1998-03-21,1998-05-07,DELIVER IN PERSON,hely regular ideas sleep blit
43938,1212,50,1,31.00,34509.51,0.04,0.01,N,O,1998-02-07,1998-01-01,1998-03-01,COLLECT COD,kly special requests might hag
43938,1115,88,6,15.00,15241.65,0.03,0.06,N,O,1997-12-20,1997-12-16,1998-01-07,COLLECT COD,"posits. express, unusual excuses are blithe"
43969,1485,64,2,36.00,49913.28,0.08,0.01,N,O,1998-11-24,1998-09-03,1998-12-24,DELIVER IN PERSON,al excuses wake blithely bo
43969,860,94,5,20.00,35217.20,0.06,0.08,N,O,1998-08-07,1998-09-13,1998-08-13,DELIVER IN PERSON,packages. special request
43973,1473,52,2,38.00,52229.86,0.03,0.03,N,O,1998-03-16,1998-04-11,1998-03-21,COLLECT COD,"idle, ironic requests. quickly express de"
43973,62,13,5,33.00,31747.98,0.10,0.06,N,O,1998-03-12,1998-04-03,1998-03-23,NONE,le pinto be
43973,413,72,6,50.00,65670.50,0.02,0.05,N,O,1998-05-05,1998-04-01,1998-05-13,COLLECT COD,ely pending packages are blithely furiously
44070,479,80,5,46.00,63455.62,0.07,0.07,N,O,1997-12-28,1997-12-07,1998-01-03,TAKE BACK RETURN,regular asymptotes hinder fur
44166,1742,69,4,18.00,29587.32,0.04,0.02,N,O,1998-01-14,1998-01-29,1998-02-13,TAKE BACK RETURN,silent pinto beans need to sleep about the
44327,882,49,1,39.00,69532.32,0.06,0.04,N,O,1998-01-19,1998-03-16,1998-02-17,COLLECT COD,yly final acco
44482,66,67,1,7.00,6762.42,0.00,0.01,N,O,1998-06-25,1998-04-17,1998-07-25,COLLECT COD,. ironic ideas are furiously slowly b
44544,859,26,2,4.00,7039.40,0.09,0.02,N,O,1998-04-01,1998-04-22,1998-04-22,DELIVER IN PERSON,"sts are. even, regular a"
44581,587,88,3,49.00,72891.42,0.01,0.06,N,O,1998-02-15,1998-02-05,1998-03-04,COLLECT COD,d blithely alongside of the carefully regu
44641,1856,86,1,37.00,65040.45,0.05,0.05,N,O,1998-04-07,1998-04-04,1998-04-10,DELIVER IN PERSON,sly dogged pac
44641,1143,44,3,45.00,46986.30,0.03,0.08,N,O,1998-05-04,1998-05-15,1998-05-28,NONE,ly pending plat
44642,1813,57,1,50.00,85740.50,0.10,0.08,N,O,1998-02-22,1998-01-21,1998-03-22,TAKE BACK RETURN,e slyly above the
44676,1333,34,3,4.00,4937.32,0.07,0.02,N,O,1998-07-14,1998-06-03,1998-07-30,COLLECT COD,"gular, even deposits. fluffily ironic"
44770,1696,97,2,37.00,59114.53,0.08,0.05,N,O,1998-05-30,1998-07-15,1998-06-01,TAKE BACK RETURN,final pinto beans detect blithe
44803,1626,27,1,35.00,53466.70,0.06,0.05,N,O,1998-09-13,1998-10-09,1998-09-21,DELIVER IN PERSON,blithely. ironic platelets haggle
44806,667,99,5,24.00,37623.84,0.04,0.05,N,O,1998-03-27,1998-02-27,1998-04-02,DELIVER IN PERSON,usual asymptotes. quickly s
44838,539,70,1,49.00,70536.97,0.01,0.00,N,O,1998-01-25,1997-12-13,1998-01-26,COLLECT COD,kly ironic packages. slyly even packages
44865,628,91,5,24.00,36686.88,0.09,0.00,N,O,1998-01-10,1997-12-04,1998-01-24,DELIVER IN PERSON,encies cajole about the s
45121,1608,50,1,9.00,13586.40,0.04,0.01,N,O,1998-05-17,1998-05-20,1998-05-28,DELIVER IN PERSON,inal courts wake blithely. slyly unu
45280,1564,65,6,6.00,8793.36,0.06,0.01,N,O,1998-01-14,1998-01-02,1998-02-11,COLLECT COD,y ironic instructions use furiously carefu
45282,794,91,5,14.00,23727.06,0.02,0.06,N,O,1998-02-23,1998-01-12,1998-03-08,NONE,lly final requests are. quickly bold p
45282,1276,14,7,45.00,52977.15,0.08,0.05,N,O,1997-12-12,1998-01-14,1998-01-09,TAKE BACK RETURN,. unusual ide
