l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_shipmode,l_comment,l_receipmonth
29186,664,96,1,37.0,57892.42,0.02,0.01,N,O,1998-06-22,1998-05-14,1998-07-15,COLLECT COD,SHIP,eposits are furiously. furious,1998
29248,604,36,3,40.0,60184.0,0.09,0.05,N,O,1998-05-16,1998-05-08,1998-06-15,NONE,SHIP,regular requests. furiously special p,1998
29283,1564,45,2,38.0,55691.28,0.06,0.04,N,O,1998-03-29,1998-03-02,1998-04-04,NONE,SHIP,bold packages sublate slyly; fluffi,1998
29283,270,71,3,47.0,55002.69,0.1,0.01,N,O,1998-01-26,1998-03-04,1998-02-19,DELIVER IN PERSON,SHIP,nusual forges. regular pinto beans wake bl,1998
29313,1526,47,2,32.0,45680.64,0.08,0.0,N,O,1998-10-11,1998-07-19,1998-11-10,DELIVER IN PERSON,SHIP,ss platelets boost,1998
29313,610,4,6,24.0,36254.64,0.02,0.03,N,O,1998-08-23,1998-09-06,1998-08-28,COLLECT COD,SHIP,ges. busy dependencies cajole. ironic i,1998
29348,150,77,1,30.0,31504.5,0.01,0.02,N,O,1998-08-13,1998-08-22,1998-08-30,DELIVER IN PERSON,SHIP,silent deposits cajol,1998
29348,1464,82,2,42.0,57349.32,0.04,0.01,N,O,1998-06-02,1998-08-17,1998-06-04,NONE,SHIP,otornis. regular theodolites,1998
29348,1796,97,5,4.0,6791.16,0.06,0.07,N,O,1998-08-26,1998-08-16,1998-09-12,TAKE BACK RETURN,SHIP,blithely final requests. ,1998
29477,1346,61,4,47.0,58624.98,0.02,0.04,N,O,1998-02-11,1998-02-23,1998-03-06,NONE,SHIP,cial escapades. carefully bold requests caj,1998
29601,319,20,5,49.0,59746.19,0.04,0.0,N,O,1998-07-19,1998-08-10,1998-07-25,DELIVER IN PERSON,SHIP,"old requests cajole slyly. regular, u",1998
29603,740,37,4,43.0,70551.82,0.08,0.01,N,O,1998-10-31,1998-08-27,1998-11-23,COLLECT COD,SHIP,. carefully pending dep,1998
29606,327,12,3,16.0,19637.12,0.0,0.05,N,O,1998-07-28,1998-06-01,1998-08-13,DELIVER IN PERSON,SHIP,blithely ironic pack,1998
30084,1164,37,2,30.0,31954.8,0.0,0.07,N,O,1998-01-12,1997-12-24,1998-01-22,DELIVER IN PERSON,SHIP,unusual requests. special accounts ,1998
30119,187,66,4,29.0,31528.22,0.07,0.07,N,O,1998-08-02,1998-09-01,1998-09-01,DELIVER IN PERSON,SHIP,ar deposits sleep fluffily above the,1998
30145,473,74,2,43.0,59059.21,0.1,0.07,N,O,1998-09-24,1998-08-17,1998-10-23,COLLECT COD,SHIP, the slyly special,1998
30146,1730,15,1,14.0,22844.22,0.08,0.04,N,O,1998-06-04,1998-07-06,1998-06-15,TAKE BACK RETURN,SHIP,ly slyly regular ,1998
30179,835,69,7,6.0,10414.98,0.02,0.07,N,O,1998-01-13,1998-01-11,1998-02-09,DELIVER IN PERSON,SHIP,y busy pinto beans sleep carefully b,1998
30212,1648,90,6,22.0,34092.08,0.08,0.04,N,O,1998-03-08,1998-01-21,1998-03-17,NONE,SHIP,y alongside of th,1998
30245,451,10,2,34.0,45949.3,0.04,0.05,N,O,1998-03-27,1998-01-16,1998-04-01,NONE,SHIP,"ng to the unusual, unusual instru",1998
30247,772,5,3,13.0,21746.01,0.03,0.07,N,O,1998-07-17,1998-07-12,1998-08-10,DELIVER IN PERSON,SHIP," according to the express, bold packag",1998
30275,1110,47,2,6.0,6066.66,0.03,0.04,N,O,1998-01-07,1997-12-18,1998-01-14,DELIVER IN PERSON,SHIP,es. pending foxes print along the blithely,1998
30277,1714,57,3,49.0,79169.79,0.03,0.03,N,O,1998-02-10,1998-03-20,1998-02-21,TAKE BACK RETURN,SHIP,nts. slyly express deposits around the furi,1998
30500,451,10,5,24.0,32434.8,0.1,0.01,N,O,1998-07-12,1998-05-31,1998-07-30,DELIVER IN PERSON,SHIP,ets believe. thin,1998
30594,782,15,3,24.0,40386.72,0.0,0.07,N,O,1998-02-02,1997-11-25,1998-03-01,DELIVER IN PERSON,SHIP,"ay. bold, final packages are alongside of t",1998
30624,1160,61,2,22.0,23345.52,0.04,0.02,N,O,1998-09-21,1998-09-25,1998-09-26,DELIVER IN PERSON,SHIP,ly. regular instructions,1998
30624,1484,63,5,14.0,19396.72,0.06,0.03,N,O,1998-09-28,1998-10-07,1998-10-20,COLLECT COD,SHIP,c asymptotes wake carefully. accounts wake,1998
30630,1501,42,2,8.0,11220.0,0.1,0.0,N,O,1998-09-01,1998-10-25,1998-09-15,COLLECT COD,SHIP,es cajole slyly among the pa,1998
30663,167,46,3,23.0,24544.68,0.06,0.06,N,O,1998-07-15,1998-06-09,1998-08-08,NONE,SHIP,"ar pinto beans. even, ironic foxes cajole c",1998
30695,1091,27,4,34.0,33731.06,0.05,0.06,N,O,1998-04-12,1998-04-03,1998-05-09,COLLECT COD,SHIP, the fluffily even ideas. blith,1998
30755,1103,76,1,31.0,31127.1,0.04,0.01,N,O,1998-02-17,1998-05-02,1998-03-18,NONE,SHIP,ly ruthless ideas. even,1998
30983,1569,10,4,13.0,19117.28,0.05,0.04,N,O,1998-04-10,1998-04-22,1998-05-07,NONE,SHIP,ic accounts boost furiously requ,1998
31328,1303,80,3,24.0,28903.2,0.0,0.08,N,O,1998-06-15,1998-07-01,1998-07-12,DELIVER IN PERSON,SHIP,"ess asymptotes sleep. final, expr",1998
31331,165,66,4,8.0,8521.28,0.03,0.05,N,O,1998-07-15,1998-09-03,1998-08-11,DELIVER IN PERSON,SHIP,ly final requests. carefully express attain,1998
31331,1357,34,6,3.0,3775.05,0.05,0.07,N,O,1998-07-31,1998-08-29,1998-08-06,TAKE BACK RETURN,SHIP,s. slyly regular dep,1998
31398,46,22,1,28.0,26489.12,0.01,0.02,N,O,1998-03-03,1998-04-13,1998-04-02,TAKE BACK RETURN,SHIP, carefully ironic deposit,1998
31398,778,79,6,13.0,21824.01,0.0,0.07,N,O,1998-05-27,1998-03-28,1998-06-20,COLLECT COD,SHIP,y special foxes affix slyly,1998
31458,1786,87,3,26.0,43882.28,0.02,0.03,N,O,1998-07-11,1998-05-21,1998-08-10,TAKE BACK RETURN,SHIP, quickly even pinto beans. boldly ironic ,1998
31494,1334,73,1,3.0,3705.99,0.04,0.08,N,O,1998-06-10,1998-05-20,1998-07-09,DELIVER IN PERSON,SHIP,p furiously blithely iron,1998
31494,1613,14,2,27.0,40894.47,0.03,0.06,N,O,1998-07-30,1998-06-03,1998-08-06,COLLECT COD,SHIP, furiously pending accounts. foxes wake s,1998
31559,1190,63,4,29.0,31644.51,0.09,0.07,N,O,1998-03-04,1997-12-19,1998-03-30,NONE,SHIP, foxes about the q,1998
31587,204,5,3,11.0,12146.2,0.06,0.06,N,O,1998-03-01,1998-04-03,1998-03-12,DELIVER IN PERSON,SHIP,arefully dogged theodolites wa,1998
31649,1595,76,3,7.0,10476.13,0.08,0.04,N,O,1998-03-07,1998-04-24,1998-03-19,NONE,SHIP,eep beyond the specia,1998
31649,1354,69,4,16.0,20085.6,0.09,0.05,N,O,1998-03-20,1998-04-13,1998-03-28,COLLECT COD,SHIP,ntegrate blithely above the furiously u,1998
31713,360,89,5,13.0,16384.68,0.08,0.04,N,O,1998-02-25,1998-04-13,1998-03-15,DELIVER IN PERSON,SHIP,sual platelets detect. qui,1998
31811,1259,60,2,2.0,2320.5,0.05,0.05,N,O,1998-07-25,1998-05-15,1998-08-19,TAKE BACK RETURN,SHIP, packages are quickly above the slyly sly ,1998
31968,1911,100,2,22.0,39884.02,0.09,0.01,N,O,1998-08-05,1998-08-21,1998-08-21,NONE,SHIP,ular Tiresi,1998
31971,1500,1,1,39.0,54658.5,0.0,0.04,N,O,1998-07-14,1998-07-04,1998-07-24,NONE,SHIP,ages. blithely regular ideas wake furi,1998
31974,1718,19,3,2.0,3239.42,0.03,0.06,N,O,1998-07-12,1998-06-24,1998-07-16,COLLECT COD,SHIP,o beans. fu,1998
32039,255,83,1,5.0,5776.25,0.0,0.08,N,O,1998-03-12,1998-03-28,1998-03-29,COLLECT COD,SHIP,ongside of the,1998
32039,762,63,2,36.0,59859.36,0.07,0.06,N,O,1998-02-14,1998-04-11,1998-03-13,COLLECT COD,SHIP,ng the care,1998
32066,364,65,5,26.0,32873.36,0.0,0.05,N,O,1998-11-07,1998-08-22,1998-12-07,COLLECT COD,SHIP,"g, even foxes. pending excuses",1998
32066,903,6,6,15.0,27058.5,0.02,0.08,N,O,1998-10-22,1998-10-02,1998-11-19,DELIVER IN PERSON,SHIP,gular asymptotes cajole fluffily. furio,1998
32262,232,60,5,42.0,47553.66,0.01,0.03,N,O,1998-05-18,1998-06-18,1998-05-21,DELIVER IN PERSON,SHIP,le instead of the quickly thin exc,1998
32262,771,4,7,21.0,35107.17,0.1,0.01,N,O,1998-08-26,1998-07-10,1998-09-10,TAKE BACK RETURN,SHIP,es. even requests integrate furious,1998
32384,604,5,3,44.0,66202.4,0.07,0.0,N,O,1998-08-05,1998-06-01,1998-08-22,TAKE BACK RETURN,SHIP, ideas sleep furio,1998
32416,1822,52,2,23.0,39647.86,0.06,0.07,N,O,1998-03-24,1998-03-09,1998-04-10,COLLECT COD,SHIP,. carefully eve,1998
32679,1575,56,2,37.0,54633.09,0.0,0.06,N,O,1998-02-23,1998-02-04,1998-03-25,COLLECT COD,SHIP,"to the regular, even ideas. carefully ",1998
32736,1384,99,1,9.0,11568.42,0.02,0.0,N,O,1998-04-25,1998-03-30,1998-05-13,TAKE BACK RETURN,SHIP,ly even re,1998
32736,1616,99,3,45.0,68292.45,0.01,0.0,N,O,1998-03-21,1998-05-11,1998-03-28,COLLECT COD,SHIP,leep carefully above the carefully perm,1998
32772,905,6,3,15.0,27088.5,0.08,0.02,N,O,1998-01-09,1997-12-03,1998-01-19,DELIVER IN PERSON,SHIP,rate carefully among th,1998
32967,590,81,2,29.0,43227.11,0.05,0.04,N,O,1998-03-24,1998-05-26,1998-04-12,TAKE BACK RETURN,SHIP,ully about the,1998
32967,574,35,5,46.0,67830.22,0.03,0.05,N,O,1998-05-11,1998-05-10,1998-05-15,COLLECT COD,SHIP,r deposits integrate. blithely regular pa,1998
33121,601,95,5,9.0,13514.4,0.01,0.0,N,O,1998-06-07,1998-03-31,1998-06-28,TAKE BACK RETURN,SHIP,"ts doze slyly pending, ironic request",1998
33121,628,91,6,45.0,68787.9,0.09,0.01,N,O,1998-06-02,1998-04-08,1998-06-15,TAKE BACK RETURN,SHIP,sly unusual requests. furio,1998
33280,365,66,6,32.0,40491.52,0.05,0.05,N,O,1998-06-07,1998-05-27,1998-06-11,COLLECT COD,SHIP, blithely after the si,1998
33381,341,26,3,46.0,57101.64,0.04,0.06,N,O,1998-07-23,1998-09-09,1998-08-08,TAKE BACK RETURN,SHIP,ringly even ,1998
33440,170,97,2,48.0,51368.16,0.04,0.0,N,O,1998-07-15,1998-07-07,1998-07-28,NONE,SHIP,ons are boldly carefully even deposits.,1998
33504,325,26,2,9.0,11027.88,0.09,0.0,N,O,1998-08-05,1998-07-29,1998-08-19,DELIVER IN PERSON,SHIP,its above th,1998
33511,1039,75,2,16.0,15040.48,0.07,0.07,N,O,1998-05-09,1998-03-29,1998-05-31,TAKE BACK RETURN,SHIP,"final frays wake. permanent, enticing the",1998
33511,1910,55,4,42.0,76100.22,0.01,0.05,N,O,1998-04-25,1998-04-05,1998-05-23,DELIVER IN PERSON,SHIP,nally blithely pending acco,1998
33543,36,12,4,12.0,11232.36,0.08,0.01,N,O,1998-05-27,1998-04-28,1998-06-10,DELIVER IN PERSON,SHIP,nst the dependencies integrate bl,1998
33602,217,99,1,2.0,2234.42,0.03,0.02,N,O,1998-09-30,1998-08-10,1998-10-29,TAKE BACK RETURN,SHIP,ic packages are across the never ,1998
33602,1868,12,2,44.0,77873.84,0.05,0.05,N,O,1998-07-09,1998-09-03,1998-08-05,NONE,SHIP,as. furiously regular accounts a,1998
33636,747,44,2,3.0,4943.22,0.04,0.0,N,O,1998-06-17,1998-03-28,1998-07-03,TAKE BACK RETURN,SHIP,ieve blithely platelets. carefully spec,1998
33829,1074,10,3,3.0,2925.21,0.05,0.04,N,O,1998-01-25,1997-12-31,1998-02-10,NONE,SHIP,luffily after the blithely ironic packag,1998
33831,1444,45,1,16.0,21527.04,0.06,0.06,N,O,1998-08-04,1998-08-20,1998-08-07,NONE,SHIP, hinder according to the ru,1998
33954,1615,98,2,16.0,24265.76,0.06,0.02,N,O,1998-05-25,1998-03-22,1998-06-09,COLLECT COD,SHIP,ular foxes. furiously even somas ,1998
33957,794,91,2,17.0,28811.43,0.03,0.04,N,O,1998-08-25,1998-07-30,1998-08-28,COLLECT COD,SHIP,e doggedly final realms. requests are ,1998
33957,1992,37,5,23.0,43561.77,0.02,0.03,N,O,1998-09-25,1998-08-29,1998-10-06,NONE,SHIP,endencies use. deposits are ca,1998
34113,1737,80,7,9.0,14748.57,0.06,0.07,N,O,1998-04-21,1998-05-26,1998-05-04,COLLECT COD,SHIP,carefully q,1998
34146,1686,87,1,46.0,73033.28,0.01,0.03,N,O,1998-07-08,1998-08-23,1998-07-25,COLLECT COD,SHIP,"ar, even accounts. silent dol",1998
34149,830,31,4,23.0,39809.09,0.07,0.02,N,O,1997-12-26,1997-11-26,1998-01-21,NONE,SHIP,print carefully for the c,1998
34181,437,25,3,1.0,1337.43,0.08,0.05,N,O,1998-01-07,1998-01-22,1998-01-11,TAKE BACK RETURN,SHIP,sly about the care,1998
34370,592,23,2,48.0,71644.32,0.03,0.04,N,O,1998-02-09,1997-12-23,1998-03-04,COLLECT COD,SHIP,lithely regular,1998
34500,413,72,1,50.0,65670.5,0.08,0.06,N,O,1998-05-04,1998-05-03,1998-05-21,COLLECT COD,SHIP,"ding, even deposits accordi",1998
34500,753,18,3,30.0,49612.5,0.04,0.08,N,O,1998-04-18,1998-06-13,1998-05-11,TAKE BACK RETURN,SHIP,s theodolites dazzle quickly fin,1998
34529,1256,68,1,43.0,49761.75,0.01,0.06,N,O,1998-02-16,1998-03-21,1998-02-23,NONE,SHIP, foxes detect carefully packages,1998
34534,1334,11,1,39.0,48177.87,0.09,0.0,N,O,1998-04-11,1998-02-08,1998-05-02,NONE,SHIP,ly ironic instructions cajole a,1998
34756,1941,74,4,24.0,44230.56,0.06,0.04,N,O,1998-06-13,1998-05-14,1998-06-28,NONE,SHIP,luffily. quickly regular re,1998
34759,927,30,1,46.0,84084.32,0.1,0.05,N,O,1998-01-29,1998-01-03,1998-02-22,DELIVER IN PERSON,SHIP,above the carefu,1998
34790,644,38,3,40.0,61785.6,0.02,0.03,N,O,1998-02-27,1998-02-15,1998-03-03,DELIVER IN PERSON,SHIP,s accounts. finally final dep,1998
34945,1144,53,1,40.0,41805.6,0.06,0.08,N,O,1998-07-25,1998-05-30,1998-08-02,NONE,SHIP,ctions. furiously special deposi,1998
35015,388,89,2,7.0,9018.66,0.01,0.06,N,O,1998-03-22,1998-01-11,1998-04-07,COLLECT COD,SHIP,oze for the fluffily final courts. ,1998
35073,1293,31,4,45.0,53743.05,0.05,0.04,N,O,1997-12-02,1997-09-24,1998-01-01,DELIVER IN PERSON,SHIP,al deposits haggle carefully bli,1998
35076,1854,98,4,39.0,68478.15,0.02,0.05,N,O,1998-04-04,1998-05-20,1998-04-25,COLLECT COD,SHIP,ggle after the ,1998
35397,66,42,1,4.0,3864.24,0.07,0.0,N,O,1998-06-14,1998-06-21,1998-06-16,TAKE BACK RETURN,SHIP,es along the slyly sly requests d,1998
35520,883,84,1,19.0,33893.72,0.03,0.01,N,O,1998-06-19,1998-03-31,1998-07-18,COLLECT COD,SHIP,y regular request,1998
35648,582,13,1,18.0,26686.44,0.01,0.08,N,O,1998-04-30,1998-02-18,1998-05-02,DELIVER IN PERSON,SHIP,efully waters. slyly un,1998
35747,176,55,1,49.0,52732.33,0.02,0.05,N,O,1997-12-05,1997-10-25,1998-01-04,NONE,SHIP,ronic theodolite,1998
35843,965,66,1,46.0,85834.16,0.04,0.0,N,O,1997-12-30,1998-01-21,1998-01-26,DELIVER IN PERSON,SHIP,pending ideas. blithely unusual hocke,1998
35876,1636,19,1,20.0,30752.6,0.03,0.01,N,O,1998-06-17,1998-04-14,1998-06-21,DELIVER IN PERSON,SHIP,final excuses. flu,1998
35943,106,59,3,4.0,4024.4,0.1,0.08,N,O,1998-01-18,1998-01-23,1998-02-09,COLLECT COD,SHIP,rash slyly ironic ,1998
36064,1650,51,1,4.0,6206.6,0.02,0.07,N,O,1997-12-18,1997-12-16,1998-01-12,DELIVER IN PERSON,SHIP,inal theodolites: carefully ir,1998
36064,55,81,2,20.0,19101.0,0.01,0.0,N,O,1997-12-29,1998-01-16,1998-01-23,TAKE BACK RETURN,SHIP,warhorses. carefully ironic pinto beans ,1998
36070,945,80,2,41.0,75683.54,0.03,0.07,N,O,1998-07-29,1998-08-29,1998-08-05,DELIVER IN PERSON,SHIP,eans. slyly express packa,1998
36097,609,10,3,35.0,52836.0,0.07,0.03,N,O,1998-03-06,1998-05-05,1998-04-05,DELIVER IN PERSON,SHIP, the carefully unusual acco,1998
36097,1083,84,4,18.0,17713.44,0.09,0.06,N,O,1998-05-25,1998-03-28,1998-06-06,DELIVER IN PERSON,SHIP,furiously. final packag,1998
36194,490,49,5,27.0,37543.23,0.0,0.08,N,O,1998-01-12,1998-03-07,1998-01-21,DELIVER IN PERSON,SHIP, quiet depths. pinto beans use carefully.,1998
36228,465,53,2,16.0,21847.36,0.01,0.08,N,O,1998-01-24,1998-02-15,1998-01-27,TAKE BACK RETURN,SHIP,y bold packages. carefull,1998
36228,667,68,3,13.0,20379.58,0.01,0.06,N,O,1997-12-28,1998-02-25,1998-01-11,NONE,SHIP,oxes must cajole am,1998
36263,481,40,6,28.0,38681.44,0.0,0.04,N,O,1998-03-29,1998-03-21,1998-04-19,NONE,SHIP, carefully. blithely regular acc,1998
36450,53,29,6,40.0,38122.0,0.08,0.07,N,O,1998-01-21,1998-02-13,1998-02-01,DELIVER IN PERSON,SHIP,lphins integrate f,1998
36742,1247,59,3,18.0,20668.32,0.09,0.05,N,O,1998-02-14,1998-03-13,1998-03-13,COLLECT COD,SHIP,bits cajole carefully alongside of t,1998
36806,1675,58,2,21.0,33110.07,0.09,0.01,N,O,1998-08-23,1998-08-23,1998-09-08,COLLECT COD,SHIP,final platelets. ,1998
36865,462,92,3,2.0,2724.92,0.01,0.03,N,O,1997-12-20,1997-11-22,1998-01-17,TAKE BACK RETURN,SHIP,ely express requests haggle,1998
36871,573,64,3,18.0,26524.26,0.0,0.01,N,O,1998-06-08,1998-06-19,1998-07-06,DELIVER IN PERSON,SHIP,xes. regular,1998
36871,838,39,5,38.0,66075.54,0.03,0.03,N,O,1998-04-22,1998-05-28,1998-05-15,COLLECT COD,SHIP, furiously evenly even pl,1998
36871,1284,22,7,16.0,18964.48,0.0,0.04,N,O,1998-04-24,1998-06-08,1998-05-10,DELIVER IN PERSON,SHIP,pending instructions ,1998
36964,315,100,3,18.0,21875.58,0.01,0.03,N,O,1998-05-13,1998-05-18,1998-06-07,COLLECT COD,SHIP,regular platelets sleep quickly bol,1998
36964,1986,19,6,42.0,79295.16,0.1,0.08,N,O,1998-03-13,1998-04-18,1998-03-28,TAKE BACK RETURN,SHIP,ickly ironic pinto beans. ,1998
36964,1179,88,7,29.0,31324.93,0.03,0.02,N,O,1998-05-28,1998-04-16,1998-06-05,TAKE BACK RETURN,SHIP,furiously ironic requests. specia,1998
37027,398,99,6,44.0,57129.16,0.07,0.07,N,O,1998-05-13,1998-04-06,1998-05-23,TAKE BACK RETURN,SHIP, alongside of,1998
37028,567,98,1,10.0,14675.6,0.1,0.06,N,O,1998-07-19,1998-06-26,1998-07-28,DELIVER IN PERSON,SHIP,ly permanent pinto be,1998
37028,1083,54,2,19.0,18697.52,0.05,0.01,N,O,1998-08-21,1998-07-17,1998-08-27,TAKE BACK RETURN,SHIP,packages; sometimes special dep,1998
37057,58,9,1,41.0,39280.05,0.06,0.0,N,O,1998-01-23,1998-04-10,1998-02-22,COLLECT COD,SHIP,ly. blithely,1998
37312,420,21,1,10.0,13204.2,0.1,0.04,N,O,1998-05-13,1998-04-20,1998-05-25,NONE,SHIP,ctions around the even deposits believe qui,1998
37408,1435,14,2,12.0,16037.16,0.06,0.07,N,O,1998-03-31,1998-04-25,1998-04-17,TAKE BACK RETURN,SHIP,courts are among the pinto beans,1998
37409,837,38,1,22.0,38232.26,0.07,0.05,N,O,1998-06-12,1998-06-30,1998-07-06,DELIVER IN PERSON,SHIP,pinto beans,1998
37409,621,22,3,46.0,69994.52,0.0,0.08,N,O,1998-05-24,1998-07-20,1998-06-05,DELIVER IN PERSON,SHIP,"ven requests. final, regular platel",1998
37479,318,19,1,14.0,17056.34,0.05,0.04,N,O,1998-08-10,1998-06-08,1998-08-25,COLLECT COD,SHIP," bold, bold a",1998
37479,1798,41,3,25.0,42494.75,0.05,0.08,N,O,1998-07-15,1998-05-16,1998-08-13,TAKE BACK RETURN,SHIP,e carefully i,1998
37602,775,72,6,41.0,68706.57,0.02,0.05,N,O,1998-07-29,1998-09-12,1998-08-01,COLLECT COD,SHIP,ss the fluffily special in,1998
37824,1734,77,2,14.0,22900.22,0.08,0.04,N,O,1998-04-23,1998-04-27,1998-05-23,DELIVER IN PERSON,SHIP, instructi,1998
37958,297,52,3,28.0,33524.12,0.08,0.08,N,O,1997-12-15,1998-01-08,1998-01-13,TAKE BACK RETURN,SHIP,aggle pending re,1998
38019,1952,53,4,50.0,92697.5,0.01,0.04,N,O,1998-07-18,1998-09-11,1998-07-24,DELIVER IN PERSON,SHIP,n pinto beans boos,1998
38022,1856,57,1,12.0,21094.2,0.09,0.0,N,O,1998-06-09,1998-04-21,1998-07-06,TAKE BACK RETURN,SHIP,kly final ideas. bold deposi,1998
38022,1526,67,3,42.0,59955.84,0.06,0.01,N,O,1998-04-03,1998-04-11,1998-04-04,NONE,SHIP,its. dolph,1998
38083,179,80,3,4.0,4316.68,0.0,0.04,N,O,1998-08-31,1998-07-01,1998-09-02,NONE,SHIP, special dependencies. ironicall,1998
38115,1279,80,1,34.0,40129.18,0.04,0.08,N,O,1998-02-05,1998-01-19,1998-02-17,TAKE BACK RETURN,SHIP,oxes nag ab,1998
38151,1828,15,1,20.0,34596.4,0.01,0.01,N,O,1998-01-03,1998-03-19,1998-01-07,NONE,SHIP, quickly regular ,1998
38183,1638,39,4,22.0,33871.86,0.02,0.08,N,O,1998-02-06,1998-03-30,1998-02-13,DELIVER IN PERSON,SHIP,"ts. express, express pinto bea",1998
38307,655,18,2,40.0,62226.0,0.02,0.03,N,O,1998-03-25,1998-04-19,1998-04-14,TAKE BACK RETURN,SHIP, slyly ironic de,1998
38401,750,47,1,20.0,33015.0,0.03,0.01,N,O,1998-10-06,1998-09-02,1998-11-03,TAKE BACK RETURN,SHIP,r requests about the even instructions sl,1998
38624,1648,49,4,20.0,30992.8,0.01,0.03,N,O,1998-05-30,1998-05-17,1998-06-09,DELIVER IN PERSON,SHIP,ts. unusual deposits cajole. blithely blit,1998
38720,1749,34,4,40.0,66029.6,0.01,0.05,N,O,1998-04-07,1998-06-28,1998-04-23,COLLECT COD,SHIP,es. furiously i,1998
39137,1079,85,2,10.0,9800.7,0.03,0.03,N,O,1998-04-07,1998-05-15,1998-05-05,COLLECT COD,SHIP,lites believe. blithely bold requests use,1998
39171,490,91,3,31.0,43105.19,0.04,0.04,N,O,1998-01-07,1998-02-25,1998-01-18,NONE,SHIP," silent decoys. express, pending pinto b",1998
39239,203,85,1,18.0,19857.6,0.03,0.06,N,O,1998-03-02,1998-02-12,1998-03-09,TAKE BACK RETURN,SHIP,oxes wake slyly daringly final platelet,1998
39456,659,91,3,49.0,76422.85,0.07,0.08,N,O,1998-04-21,1998-05-04,1998-04-30,NONE,SHIP,al packages. quickly even requests,1998
39456,256,57,4,48.0,55500.0,0.1,0.0,N,O,1998-05-28,1998-05-04,1998-05-29,DELIVER IN PERSON,SHIP,press deposits cajole carefully unusual ,1998
39556,917,18,3,15.0,27268.65,0.09,0.08,N,O,1998-03-15,1998-04-01,1998-03-21,COLLECT COD,SHIP,quickly special realms affix furiously,1998
39616,745,46,5,43.0,70766.82,0.04,0.05,N,O,1998-01-08,1997-12-24,1998-02-01,DELIVER IN PERSON,SHIP,osits doubt. furiously bold pa,1998
39719,404,92,5,37.0,48262.8,0.0,0.01,N,O,1998-03-19,1998-02-13,1998-04-10,DELIVER IN PERSON,SHIP,slyly unusual requests,1998
39969,511,12,4,31.0,43756.81,0.01,0.08,N,O,1998-04-05,1998-03-07,1998-04-28,DELIVER IN PERSON,SHIP,ts cajole. fluffily even plate,1998
39973,731,96,1,35.0,57110.55,0.06,0.0,N,O,1997-12-17,1998-01-13,1998-01-15,DELIVER IN PERSON,SHIP,n packages: carefully regular idea,1998
39973,126,5,5,32.0,32835.84,0.04,0.07,N,O,1998-01-26,1998-01-16,1998-02-17,COLLECT COD,SHIP,totes. carefully final,1998
40066,381,38,1,13.0,16657.94,0.0,0.04,N,O,1997-12-17,1997-10-26,1998-01-10,NONE,SHIP,ar ideas. blithely unusual platelets wake s,1998
40099,943,78,3,22.0,40566.68,0.1,0.06,N,O,1998-06-29,1998-07-17,1998-07-03,TAKE BACK RETURN,SHIP,eans maintain blithely under the express ,1998
40227,1923,24,3,35.0,63872.2,0.1,0.02,N,O,1998-09-20,1998-09-17,1998-10-18,COLLECT COD,SHIP,requests sleep. carefully brave accoun,1998
40227,614,8,4,45.0,68157.45,0.08,0.04,N,O,1998-10-13,1998-10-08,1998-11-07,DELIVER IN PERSON,SHIP,s. blithely final pinto beans sleep blit,1998
40295,1362,1,6,35.0,44217.6,0.04,0.03,N,O,1998-02-21,1998-03-27,1998-03-18,NONE,SHIP,ave to cajole carefully according to the ir,1998
40353,374,3,3,19.0,24213.03,0.03,0.05,N,O,1998-05-03,1998-06-03,1998-05-09,NONE,SHIP,hinder carefully slyly special excuses: reg,1998
40389,1117,26,3,41.0,41742.51,0.02,0.04,N,O,1998-07-15,1998-06-02,1998-07-23,NONE,SHIP,"ts. regular, ironic theodolites haggle. e",1998
40391,1064,70,4,6.0,5790.36,0.01,0.08,N,O,1998-01-16,1997-12-13,1998-02-05,NONE,SHIP,uriously express theodolites sublate,1998
40417,1725,52,1,10.0,16267.2,0.04,0.0,N,O,1998-05-07,1998-05-30,1998-05-15,DELIVER IN PERSON,SHIP,inal theodolites alongside of the Tiresias,1998
40417,966,67,2,18.0,33605.28,0.08,0.06,N,O,1998-05-10,1998-06-15,1998-05-14,COLLECT COD,SHIP, pinto beans haggle. platelets nag.,1998
40423,1365,66,5,2.0,2532.72,0.05,0.0,N,O,1998-09-25,1998-09-23,1998-10-11,COLLECT COD,SHIP,st the furiously ironic request,1998
40448,506,97,1,46.0,64699.0,0.01,0.02,N,O,1997-12-08,1997-10-25,1998-01-03,COLLECT COD,SHIP,ly furiously iro,1998
40481,82,33,4,22.0,21605.76,0.06,0.08,N,O,1998-04-22,1998-04-03,1998-05-20,NONE,SHIP,nusual theodolites are furiously ,1998
40545,721,22,3,29.0,47029.88,0.05,0.07,N,O,1998-03-30,1998-02-05,1998-04-19,COLLECT COD,SHIP,thely even requests affix quickly caref,1998
40583,283,38,4,47.0,55614.16,0.07,0.07,N,O,1998-04-27,1998-05-12,1998-05-20,TAKE BACK RETURN,SHIP,fully regular escapades. bold epita,1998
40644,1943,44,6,48.0,88557.12,0.07,0.04,N,O,1998-06-16,1998-07-15,1998-06-18,NONE,SHIP,iously regular pinto b,1998
