l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
32736,1616,99,3,45.00,68292.45,0.01,0.00,N,O,1998-03-21,1998-05-11,1998-03-28,COLLECT COD,leep carefully above the carefully perm
32772,905,6,3,15.00,27088.50,0.08,0.02,N,O,1998-01-09,1997-12-03,1998-01-19,DELIVER IN PERSON,rate carefully among th
32967,590,81,2,29.00,43227.11,0.05,0.04,N,O,1998-03-24,1998-05-26,1998-04-12,TAKE BACK RETURN,ully about the
32967,574,35,5,46.00,67830.22,0.03,0.05,N,O,1998-05-11,1998-05-10,1998-05-15,COLLECT COD,r deposits integrate. blithely regular pa
33121,601,95,5,9.00,13514.40,0.01,0.00,N,O,1998-06-07,1998-03-31,1998-06-28,TAKE BACK RETURN,"ts doze slyly pending, ironic request"
33121,628,91,6,45.00,68787.90,0.09,0.01,N,O,1998-06-02,1998-04-08,1998-06-15,TAKE BACK RETURN,sly unusual requests. furio
33280,365,66,6,32.00,40491.52,0.05,0.05,N,O,1998-06-07,1998-05-27,1998-06-11,COLLECT COD,blithely after the si
33381,341,26,3,46.00,57101.64,0.04,0.06,N,O,1998-07-23,1998-09-09,1998-08-08,TAKE BACK RETURN,ringly even
33440,170,97,2,48.00,51368.16,0.04,0.00,N,O,1998-07-15,1998-07-07,1998-07-28,NONE,ons are boldly carefully even deposits.
33504,325,26,2,9.00,11027.88,0.09,0.00,N,O,1998-08-05,1998-07-29,1998-08-19,DELIVER IN PERSON,its above th
33511,1039,75,2,16.00,15040.48,0.07,0.07,N,O,1998-05-09,1998-03-29,1998-05-31,TAKE BACK RETURN,"final frays wake. permanent, enticing the"
33511,1910,55,4,42.00,76100.22,0.01,0.05,N,O,1998-04-25,1998-04-05,1998-05-23,DELIVER IN PERSON,nally blithely pending acco
33543,36,12,4,12.00,11232.36,0.08,0.01,N,O,1998-05-27,1998-04-28,1998-06-10,DELIVER IN PERSON,nst the dependencies integrate bl
33602,217,99,1,2.00,2234.42,0.03,0.02,N,O,1998-09-30,1998-08-10,1998-10-29,TAKE BACK RETURN,ic packages are across the never
33602,1868,12,2,44.00,77873.84,0.05,0.05,N,O,1998-07-09,1998-09-03,1998-08-05,NONE,as. furiously regular accounts a
33636,747,44,2,3.00,4943.22,0.04,0.00,N,O,1998-06-17,1998-03-28,1998-07-03,TAKE BACK RETURN,ieve blithely platelets. carefully spec
33829,1074,10,3,3.00,2925.21,0.05,0.04,N,O,1998-01-25,1997-12-31,1998-02-10,NONE,luffily after the blithely ironic packag
33831,1444,45,1,16.00,21527.04,0.06,0.06,N,O,1998-08-04,1998-08-20,1998-08-07,NONE,hinder according to the ru
33954,1615,98,2,16.00,24265.76,0.06,0.02,N,O,1998-05-25,1998-03-22,1998-06-09,COLLECT COD,ular foxes. furiously even somas
33957,794,91,2,17.00,28811.43,0.03,0.04,N,O,1998-08-25,1998-07-30,1998-08-28,COLLECT COD,e doggedly final realms. requests are
33957,1992,37,5,23.00,43561.77,0.02,0.03,N,O,1998-09-25,1998-08-29,1998-10-06,NONE,endencies use. deposits are ca
34113,1737,80,7,9.00,14748.57,0.06,0.07,N,O,1998-04-21,1998-05-26,1998-05-04,COLLECT COD,carefully q
34146,1686,87,1,46.00,73033.28,0.01,0.03,N,O,1998-07-08,1998-08-23,1998-07-25,COLLECT COD,"ar, even accounts. silent dol"
34149,830,31,4,23.00,39809.09,0.07,0.02,N,O,1997-12-26,1997-11-26,1998-01-21,NONE,print carefully for the c
34181,437,25,3,1.00,1337.43,0.08,0.05,N,O,1998-01-07,1998-01-22,1998-01-11,TAKE BACK RETURN,sly about the care
34370,592,23,2,48.00,71644.32,0.03,0.04,N,O,1998-02-09,1997-12-23,1998-03-04,COLLECT COD,lithely regular
34500,413,72,1,50.00,65670.50,0.08,0.06,N,O,1998-05-04,1998-05-03,1998-05-21,COLLECT COD,"ding, even deposits accordi"
34500,753,18,3,30.00,49612.50,0.04,0.08,N,O,1998-04-18,1998-06-13,1998-05-11,TAKE BACK RETURN,s theodolites dazzle quickly fin
34529,1256,68,1,43.00,49761.75,0.01,0.06,N,O,1998-02-16,1998-03-21,1998-02-23,NONE,foxes detect carefully packages
34534,1334,11,1,39.00,48177.87,0.09,0.00,N,O,1998-04-11,1998-02-08,1998-05-02,NONE,ly ironic instructions cajole a
34756,1941,74,4,24.00,44230.56,0.06,0.04,N,O,1998-06-13,1998-05-14,1998-06-28,NONE,luffily. quickly regular re
34759,927,30,1,46.00,84084.32,0.10,0.05,N,O,1998-01-29,1998-01-03,1998-02-22,DELIVER IN PERSON,above the carefu
34790,644,38,3,40.00,61785.60,0.02,0.03,N,O,1998-02-27,1998-02-15,1998-03-03,DELIVER IN PERSON,s accounts. finally final dep
34945,1144,53,1,40.00,41805.60,0.06,0.08,N,O,1998-07-25,1998-05-30,1998-08-02,NONE,ctions. furiously special deposi
35015,388,89,2,7.00,9018.66,0.01,0.06,N,O,1998-03-22,1998-01-11,1998-04-07,COLLECT COD,oze for the fluffily final courts.
35073,1293,31,4,45.00,53743.05,0.05,0.04,N,O,1997-12-02,1997-09-24,1998-01-01,DELIVER IN PERSON,al deposits haggle carefully bli
35076,1854,98,4,39.00,68478.15,0.02,0.05,N,O,1998-04-04,1998-05-20,1998-04-25,COLLECT COD,ggle after the
35397,66,42,1,4.00,3864.24,0.07,0.00,N,O,1998-06-14,1998-06-21,1998-06-16,TAKE BACK RETURN,es along the slyly sly requests d
35520,883,84,1,19.00,33893.72,0.03,0.01,N,O,1998-06-19,1998-03-31,1998-07-18,COLLECT COD,y regular request
35648,582,13,1,18.00,26686.44,0.01,0.08,N,O,1998-04-30,1998-02-18,1998-05-02,DELIVER IN PERSON,efully waters. slyly un
35747,176,55,1,49.00,52732.33,0.02,0.05,N,O,1997-12-05,1997-10-25,1998-01-04,NONE,ronic theodolite
35843,965,66,1,46.00,85834.16,0.04,0.00,N,O,1997-12-30,1998-01-21,1998-01-26,DELIVER IN PERSON,pending ideas. blithely unusual hocke
35876,1636,19,1,20.00,30752.60,0.03,0.01,N,O,1998-06-17,1998-04-14,1998-06-21,DELIVER IN PERSON,final excuses. flu
35943,106,59,3,4.00,4024.40,0.10,0.08,N,O,1998-01-18,1998-01-23,1998-02-09,COLLECT COD,rash slyly ironic
36064,1650,51,1,4.00,6206.60,0.02,0.07,N,O,1997-12-18,1997-12-16,1998-01-12,DELIVER IN PERSON,inal theodolites: carefully ir
36064,55,81,2,20.00,19101.00,0.01,0.00,N,O,1997-12-29,1998-01-16,1998-01-23,TAKE BACK RETURN,warhorses. carefully ironic pinto beans
36070,945,80,2,41.00,75683.54,0.03,0.07,N,O,1998-07-29,1998-08-29,1998-08-05,DELIVER IN PERSON,eans. slyly express packa
36097,609,10,3,35.00,52836.00,0.07,0.03,N,O,1998-03-06,1998-05-05,1998-04-05,DELIVER IN PERSON,the carefully unusual acco
36097,1083,84,4,18.00,17713.44,0.09,0.06,N,O,1998-05-25,1998-03-28,1998-06-06,DELIVER IN PERSON,furiously. final packag
36194,490,49,5,27.00,37543.23,0.00,0.08,N,O,1998-01-12,1998-03-07,1998-01-21,DELIVER IN PERSON,quiet depths. pinto beans use carefully.
36228,465,53,2,16.00,21847.36,0.01,0.08,N,O,1998-01-24,1998-02-15,1998-01-27,TAKE BACK RETURN,y bold packages. carefull
36228,667,68,3,13.00,20379.58,0.01,0.06,N,O,1997-12-28,1998-02-25,1998-01-11,NONE,oxes must cajole am
36263,481,40,6,28.00,38681.44,0.00,0.04,N,O,1998-03-29,1998-03-21,1998-04-19,NONE,carefully. blithely regular acc
36450,53,29,6,40.00,38122.00,0.08,0.07,N,O,1998-01-21,1998-02-13,1998-02-01,DELIVER IN PERSON,lphins integrate f
36742,1247,59,3,18.00,20668.32,0.09,0.05,N,O,1998-02-14,1998-03-13,1998-03-13,COLLECT COD,bits cajole carefully alongside of t
36806,1675,58,2,21.00,33110.07,0.09,0.01,N,O,1998-08-23,1998-08-23,1998-09-08,COLLECT COD,final platelets.
36865,462,92,3,2.00,2724.92,0.01,0.03,N,O,1997-12-20,1997-11-22,1998-01-17,TAKE BACK RETURN,ely express requests haggle
36871,573,64,3,18.00,26524.26,0.00,0.01,N,O,1998-06-08,1998-06-19,1998-07-06,DELIVER IN PERSON,xes. regular
36871,838,39,5,38.00,66075.54,0.03,0.03,N,O,1998-04-22,1998-05-28,1998-05-15,COLLECT COD,furiously evenly even pl
36871,1284,22,7,16.00,18964.48,0.00,0.04,N,O,1998-04-24,1998-06-08,1998-05-10,DELIVER IN PERSON,pending instructions
36964,315,100,3,18.00,21875.58,0.01,0.03,N,O,1998-05-13,1998-05-18,1998-06-07,COLLECT COD,regular platelets sleep quickly bol
36964,1986,19,6,42.00,79295.16,0.10,0.08,N,O,1998-03-13,1998-04-18,1998-03-28,TAKE BACK RETURN,ickly ironic pinto beans.
36964,1179,88,7,29.00,31324.93,0.03,0.02,N,O,1998-05-28,1998-04-16,1998-06-05,TAKE BACK RETURN,furiously ironic requests. specia
37027,398,99,6,44.00,57129.16,0.07,0.07,N,O,1998-05-13,1998-04-06,1998-05-23,TAKE BACK RETURN,alongside of
37028,567,98,1,10.00,14675.60,0.10,0.06,N,O,1998-07-19,1998-06-26,1998-07-28,DELIVER IN PERSON,ly permanent pinto be
37028,1083,54,2,19.00,18697.52,0.05,0.01,N,O,1998-08-21,1998-07-17,1998-08-27,TAKE BACK RETURN,packages; sometimes special dep
37057,58,9,1,41.00,39280.05,0.06,0.00,N,O,1998-01-23,1998-04-10,1998-02-22,COLLECT COD,ly. blithely
37312,420,21,1,10.00,13204.20,0.10,0.04,N,O,1998-05-13,1998-04-20,1998-05-25,NONE,ctions around the even deposits believe qui
37408,1435,14,2,12.00,16037.16,0.06,0.07,N,O,1998-03-31,1998-04-25,1998-04-17,TAKE BACK RETURN,courts are among the pinto beans
37409,837,38,1,22.00,38232.26,0.07,0.05,N,O,1998-06-12,1998-06-30,1998-07-06,DELIVER IN PERSON,pinto beans
37409,621,22,3,46.00,69994.52,0.00,0.08,N,O,1998-05-24,1998-07-20,1998-06-05,DELIVER IN PERSON,"ven requests. final, regular platel"
37479,318,19,1,14.00,17056.34,0.05,0.04,N,O,1998-08-10,1998-06-08,1998-08-25,COLLECT COD,"bold, bold a"
37479,1798,41,3,25.00,42494.75,0.05,0.08,N,O,1998-07-15,1998-05-16,1998-08-13,TAKE BACK RETURN,e carefully i
37602,775,72,6,41.00,68706.57,0.02,0.05,N,O,1998-07-29,1998-09-12,1998-08-01,COLLECT COD,ss the fluffily special in
37824,1734,77,2,14.00,22900.22,0.08,0.04,N,O,1998-04-23,1998-04-27,1998-05-23,DELIVER IN PERSON,instructi
37958,297,52,3,28.00,33524.12,0.08,0.08,N,O,1997-12-15,1998-01-08,1998-01-13,TAKE BACK RETURN,aggle pending re
38019,1952,53,4,50.00,92697.50,0.01,0.04,N,O,1998-07-18,1998-09-11,1998-07-24,DELIVER IN PERSON,n pinto beans boos
38022,1856,57,1,12.00,21094.20,0.09,0.00,N,O,1998-06-09,1998-04-21,1998-07-06,TAKE BACK RETURN,kly final ideas. bold deposi
38022,1526,67,3,42.00,59955.84,0.06,0.01,N,O,1998-04-03,1998-04-11,1998-04-04,NONE,its. dolph
38083,179,80,3,4.00,4316.68,0.00,0.04,N,O,1998-08-31,1998-07-01,1998-09-02,NONE,special dependencies. ironicall
38115,1279,80,1,34.00,40129.18,0.04,0.08,N,O,1998-02-05,1998-01-19,1998-02-17,TAKE BACK RETURN,oxes nag ab
38151,1828,15,1,20.00,34596.40,0.01,0.01,N,O,1998-01-03,1998-03-19,1998-01-07,NONE,quickly regular
38183,1638,39,4,22.00,33871.86,0.02,0.08,N,O,1998-02-06,1998-03-30,1998-02-13,DELIVER IN PERSON,"ts. express, express pinto bea"
38307,655,18,2,40.00,62226.00,0.02,0.03,N,O,1998-03-25,1998-04-19,1998-04-14,TAKE BACK RETURN,slyly ironic de
38401,750,47,1,20.00,33015.00,0.03,0.01,N,O,1998-10-06,1998-09-02,1998-11-03,TAKE BACK RETURN,r requests about the even instructions sl
38624,1648,49,4,20.00,30992.80,0.01,0.03,N,O,1998-05-30,1998-05-17,1998-06-09,DELIVER IN PERSON,ts. unusual deposits cajole. blithely blit
38720,1749,34,4,40.00,66029.60,0.01,0.05,N,O,1998-04-07,1998-06-28,1998-04-23,COLLECT COD,es. furiously i
39137,1079,85,2,10.00,9800.70,0.03,0.03,N,O,1998-04-07,1998-05-15,1998-05-05,COLLECT COD,lites believe. blithely bold requests use
39171,490,91,3,31.00,43105.19,0.04,0.04,N,O,1998-01-07,1998-02-25,1998-01-18,NONE,"silent decoys. express, pending pinto b"
39239,203,85,1,18.00,19857.60,0.03,0.06,N,O,1998-03-02,1998-02-12,1998-03-09,TAKE BACK RETURN,oxes wake slyly daringly final platelet
39456,659,91,3,49.00,76422.85,0.07,0.08,N,O,1998-04-21,1998-05-04,1998-04-30,NONE,al packages. quickly even requests
39456,256,57,4,48.00,55500.00,0.10,0.00,N,O,1998-05-28,1998-05-04,1998-05-29,DELIVER IN PERSON,press deposits cajole carefully unusual
39556,917,18,3,15.00,27268.65,0.09,0.08,N,O,1998-03-15,1998-04-01,1998-03-21,COLLECT COD,quickly special realms affix furiously
39616,745,46,5,43.00,70766.82,0.04,0.05,N,O,1998-01-08,1997-12-24,1998-02-01,DELIVER IN PERSON,osits doubt. furiously bold pa
39719,404,92,5,37.00,48262.80,0.00,0.01,N,O,1998-03-19,1998-02-13,1998-04-10,DELIVER IN PERSON,slyly unusual requests
39969,511,12,4,31.00,43756.81,0.01,0.08,N,O,1998-04-05,1998-03-07,1998-04-28,DELIVER IN PERSON,ts cajole. fluffily even plate
39973,731,96,1,35.00,57110.55,0.06,0.00,N,O,1997-12-17,1998-01-13,1998-01-15,DELIVER IN PERSON,n packages: carefully regular idea
39973,126,5,5,32.00,32835.84,0.04,0.07,N,O,1998-01-26,1998-01-16,1998-02-17,COLLECT COD,totes. carefully final
40066,381,38,1,13.00,16657.94,0.00,0.04,N,O,1997-12-17,1997-10-26,1998-01-10,NONE,ar ideas. blithely unusual platelets wake s
40099,943,78,3,22.00,40566.68,0.10,0.06,N,O,1998-06-29,1998-07-17,1998-07-03,TAKE BACK RETURN,eans maintain blithely under the express
40227,1923,24,3,35.00,63872.20,0.10,0.02,N,O,1998-09-20,1998-09-17,1998-10-18,COLLECT COD,requests sleep. carefully brave accoun
40227,614,8,4,45.00,68157.45,0.08,0.04,N,O,1998-10-13,1998-10-08,1998-11-07,DELIVER IN PERSON,s. blithely final pinto beans sleep blit
40295,1362,1,6,35.00,44217.60,0.04,0.03,N,O,1998-02-21,1998-03-27,1998-03-18,NONE,ave to cajole carefully according to the ir
40353,374,3,3,19.00,24213.03,0.03,0.05,N,O,1998-05-03,1998-06-03,1998-05-09,NONE,hinder carefully slyly special excuses: reg
40389,1117,26,3,41.00,41742.51,0.02,0.04,N,O,1998-07-15,1998-06-02,1998-07-23,NONE,"ts. regular, ironic theodolites haggle. e"
40391,1064,70,4,6.00,5790.36,0.01,0.08,N,O,1998-01-16,1997-12-13,1998-02-05,NONE,uriously express theodolites sublate
40417,1725,52,1,10.00,16267.20,0.04,0.00,N,O,1998-05-07,1998-05-30,1998-05-15,DELIVER IN PERSON,inal theodolites alongside of the Tiresias
40417,966,67,2,18.00,33605.28,0.08,0.06,N,O,1998-05-10,1998-06-15,1998-05-14,COLLECT COD,pinto beans haggle. platelets nag.
40423,1365,66,5,2.00,2532.72,0.05,0.00,N,O,1998-09-25,1998-09-23,1998-10-11,COLLECT COD,st the furiously ironic request
40448,506,97,1,46.00,64699.00,0.01,0.02,N,O,1997-12-08,1997-10-25,1998-01-03,COLLECT COD,ly furiously iro
40481,82,33,4,22.00,21605.76,0.06,0.08,N,O,1998-04-22,1998-04-03,1998-05-20,NONE,nusual theodolites are furiously
40545,721,22,3,29.00,47029.88,0.05,0.07,N,O,1998-03-30,1998-02-05,1998-04-19,COLLECT COD,thely even requests affix quickly caref
40583,283,38,4,47.00,55614.16,0.07,0.07,N,O,1998-04-27,1998-05-12,1998-05-20,TAKE BACK RETURN,fully regular escapades. bold epita
40644,1943,44,6,48.00,88557.12,0.07,0.04,N,O,1998-06-16,1998-07-15,1998-06-18,NONE,iously regular pinto b
40674,238,39,2,6.00,6829.38,0.01,0.02,N,O,1998-01-23,1997-12-04,1998-02-09,COLLECT COD,even requests use after the qu
40742,1533,74,1,10.00,14345.30,0.05,0.08,N,O,1998-02-21,1998-03-17,1998-03-13,TAKE BACK RETURN,its. fluffily express packages wake
40743,1659,42,1,10.00,15606.50,0.03,0.04,N,O,1997-12-08,1998-01-13,1998-01-05,DELIVER IN PERSON,excuses. quickly sl
40743,20,96,5,5.00,4600.10,0.10,0.04,N,O,1998-02-24,1997-12-08,1998-03-23,TAKE BACK RETURN,nag regularly. busy asymptotes play fl
40834,854,21,2,49.00,85987.65,0.06,0.04,N,O,1998-09-22,1998-08-22,1998-10-20,DELIVER IN PERSON,he slyly final accounts! fu
40834,889,89,4,36.00,64435.68,0.10,0.01,N,O,1998-07-01,1998-06-30,1998-07-23,DELIVER IN PERSON,special hockey players bo
40867,1595,36,3,24.00,35918.16,0.07,0.04,N,O,1998-01-07,1998-02-12,1998-02-02,COLLECT COD,eans! carefully final theodolites aft
40930,503,94,4,42.00,58947.00,0.02,0.01,N,O,1998-08-01,1998-08-31,1998-08-13,TAKE BACK RETURN,pendencies
40930,1482,83,5,16.00,22135.68,0.08,0.04,N,O,1998-07-02,1998-08-11,1998-07-26,TAKE BACK RETURN,ggle quietly
40967,450,38,5,16.00,21607.20,0.07,0.04,N,O,1997-12-24,1997-12-15,1998-01-10,NONE,asymptotes cajole ironic accounts. fluffy
41089,1427,45,1,49.00,65092.58,0.10,0.05,N,O,1998-08-29,1998-09-27,1998-09-10,TAKE BACK RETURN,areful cour
41222,94,20,1,40.00,39763.60,0.03,0.07,N,O,1998-06-03,1998-06-06,1998-06-20,DELIVER IN PERSON,packages. blithely ironic p
41222,1032,38,2,6.00,5598.18,0.02,0.01,N,O,1998-06-30,1998-05-04,1998-07-19,NONE,express requ
41223,535,66,5,13.00,18661.89,0.00,0.00,N,O,1997-12-27,1997-12-12,1998-01-17,TAKE BACK RETURN,silent ideas-- ca
41248,341,98,3,30.00,37240.20,0.01,0.08,N,O,1998-07-25,1998-06-04,1998-08-03,NONE,are quietly furiously iron
41248,1516,37,6,43.00,60952.93,0.09,0.00,N,O,1998-05-10,1998-05-15,1998-05-21,COLLECT COD,ress instruction
41249,874,74,1,43.00,76319.41,0.01,0.08,N,O,1998-05-16,1998-07-13,1998-05-17,NONE,ross the quickly bold asymptotes. f
41285,189,16,1,46.00,50102.28,0.07,0.02,N,O,1998-04-19,1998-05-06,1998-05-06,DELIVER IN PERSON,uctions integrate against the slyl
41315,735,68,2,41.00,67064.93,0.01,0.04,N,O,1998-09-21,1998-08-26,1998-10-05,NONE,fter the ironic deposits. ironic accou
41317,1356,57,2,16.00,20117.60,0.07,0.03,N,O,1998-07-31,1998-08-02,1998-08-05,NONE,ular requests integrate along the slyly
41761,1158,67,1,31.00,32833.65,0.10,0.01,N,O,1998-09-15,1998-07-14,1998-10-04,TAKE BACK RETURN,ic packages sleep. slyly final
41761,940,9,2,20.00,36818.80,0.03,0.03,N,O,1998-09-21,1998-08-26,1998-09-27,COLLECT COD,final dependencies;
41829,576,77,6,22.00,32484.54,0.03,0.08,N,O,1998-01-26,1998-01-17,1998-02-01,TAKE BACK RETURN,the instructions
41858,945,80,5,25.00,46148.50,0.02,0.06,N,O,1998-03-17,1998-01-21,1998-04-06,COLLECT COD,nal accounts. final grouches cajole.
41957,1200,37,5,26.00,28631.20,0.08,0.06,N,O,1998-03-03,1998-03-03,1998-03-15,TAKE BACK RETURN,slyly regular platelets ar
42145,608,71,1,34.00,51292.40,0.05,0.02,N,O,1998-02-21,1997-12-27,1998-03-02,TAKE BACK RETURN,asymptotes. dependencies at the
42150,994,29,2,40.00,75799.60,0.02,0.02,N,O,1998-03-19,1998-02-16,1998-04-17,TAKE BACK RETURN,deas! ideas sleep. u
42150,585,86,4,34.00,50509.72,0.05,0.08,N,O,1998-01-03,1998-03-18,1998-01-18,TAKE BACK RETURN,nis sleep furiously silent packages. furiou
42176,1511,12,2,31.00,43787.81,0.00,0.08,N,O,1998-02-10,1998-04-04,1998-03-07,DELIVER IN PERSON,nal deposits. quickly exp
42176,1674,75,3,18.00,28362.06,0.03,0.00,N,O,1998-05-20,1998-03-06,1998-05-26,DELIVER IN PERSON,"ggle blithely. final, final ideas"
42176,1870,71,5,39.00,69102.93,0.00,0.06,N,O,1998-03-21,1998-03-19,1998-03-23,TAKE BACK RETURN,en deposits. carefully
42183,827,28,1,18.00,31100.76,0.06,0.02,N,O,1998-04-04,1998-03-28,1998-04-13,DELIVER IN PERSON,lly final theodolites hang thinly at the bl
42307,635,29,2,4.00,6142.52,0.08,0.01,N,O,1998-03-31,1998-05-01,1998-04-23,COLLECT COD,bold ideas. iron
42311,752,49,3,17.00,28096.75,0.02,0.02,N,O,1998-09-17,1998-10-07,1998-10-10,COLLECT COD,encies. fl
42311,1061,62,4,23.00,22127.38,0.02,0.08,N,O,1998-09-22,1998-09-05,1998-10-15,TAKE BACK RETURN,boost furiously according
42434,368,53,6,9.00,11415.24,0.04,0.05,N,O,1998-04-09,1998-03-13,1998-05-06,TAKE BACK RETURN,foxes. final request
42470,877,44,3,10.00,17778.70,0.06,0.08,N,O,1998-07-05,1998-09-05,1998-07-26,DELIVER IN PERSON,ses alongsi
42593,1232,7,1,11.00,12465.53,0.07,0.01,N,O,1998-08-09,1998-07-17,1998-08-10,COLLECT COD,"pending, bold deposits cajole blithely. f"
42626,1155,64,3,32.00,33796.80,0.05,0.01,N,O,1998-04-06,1998-04-01,1998-05-03,COLLECT COD,"g to the ironic,"
42626,1704,31,5,16.00,25691.20,0.10,0.00,N,O,1998-03-31,1998-03-20,1998-04-11,NONE,riously final foxes are carefully a
42626,131,84,6,15.00,15466.95,0.10,0.00,N,O,1998-03-08,1998-04-22,1998-04-02,NONE,beans accordin
42626,439,40,7,33.00,44201.19,0.06,0.07,N,O,1998-02-16,1998-04-25,1998-03-06,DELIVER IN PERSON,final instructions. furiously unusual
42663,1163,72,2,40.00,42566.40,0.00,0.02,N,O,1998-04-16,1998-04-08,1998-04-22,TAKE BACK RETURN,y careful platelets wake. blithely fi
42790,1106,15,3,27.00,27191.70,0.01,0.07,N,O,1998-06-11,1998-06-04,1998-07-02,COLLECT COD,ake carefully blithe
42819,1377,16,1,37.00,47299.69,0.04,0.07,N,O,1998-04-13,1998-05-03,1998-04-27,TAKE BACK RETURN,ven deposits nag furiously about the accoun
42822,405,93,1,7.00,9137.80,0.10,0.04,N,O,1998-08-11,1998-06-11,1998-08-18,DELIVER IN PERSON,as cajole. sl
42822,886,87,4,31.00,55393.28,0.06,0.04,N,O,1998-06-05,1998-07-16,1998-07-03,COLLECT COD,nusual deposits. bold as
42914,279,80,7,11.00,12971.97,0.05,0.08,N,O,1998-07-10,1998-06-11,1998-08-01,DELIVER IN PERSON,. bravely pen
42915,791,88,4,15.00,25376.85,0.08,0.07,N,O,1998-07-01,1998-04-18,1998-07-14,COLLECT COD,lly express requests integrate slyly s
42915,1133,70,7,31.00,32058.03,0.04,0.08,N,O,1998-05-26,1998-05-04,1998-06-07,DELIVER IN PERSON,rnis wake furiously b
42976,418,48,1,38.00,50099.58,0.03,0.04,N,O,1998-08-19,1998-09-06,1998-09-09,TAKE BACK RETURN,ecial deposits. ideas was qu
42978,716,17,2,43.00,69518.53,0.10,0.00,N,O,1998-01-23,1997-12-29,1998-01-27,TAKE BACK RETURN,egular requests cajole ruth
42980,1015,86,2,30.00,27480.30,0.02,0.00,N,O,1998-10-23,1998-09-08,1998-11-16,COLLECT COD,"oggedly express accounts. express, final"
43072,1987,20,2,49.00,92560.02,0.10,0.06,N,O,1998-08-16,1998-07-29,1998-08-30,TAKE BACK RETURN,s are upon the careful
43105,1522,23,1,23.00,32740.96,0.10,0.02,N,O,1998-02-02,1998-03-01,1998-02-17,DELIVER IN PERSON,is sleep evenly
43143,1514,55,4,32.00,45296.32,0.10,0.05,N,O,1998-05-23,1998-04-13,1998-05-30,TAKE BACK RETURN,"ns. final, pending asymptot"
43335,410,98,1,13.00,17035.33,0.10,0.05,N,O,1998-06-06,1998-07-14,1998-06-16,COLLECT COD,ly across the fluffily pendi
43461,1354,55,4,32.00,40171.20,0.00,0.00,N,O,1998-06-13,1998-05-14,1998-07-12,COLLECT COD,heodolites cajole slyly ac
43623,1146,55,3,5.00,5235.70,0.05,0.02,N,O,1998-07-19,1998-07-25,1998-07-20,NONE,accounts lose slyly. platelets snooze fl
43652,760,57,1,4.00,6643.04,0.02,0.03,N,O,1998-01-05,1998-02-04,1998-01-25,DELIVER IN PERSON,"close, ironic accounts"
43685,1358,97,6,6.00,7556.10,0.05,0.00,N,O,1997-12-14,1997-10-09,1998-01-01,TAKE BACK RETURN,carefully unusual foxes sleep across t
43777,950,53,1,37.00,68485.15,0.07,0.06,N,O,1998-05-02,1998-06-08,1998-05-18,DELIVER IN PERSON,y quiet ideas. final deposits hagg
43810,321,78,5,23.00,28090.36,0.00,0.08,N,O,1998-04-04,1998-04-23,1998-04-27,NONE,oze above the bold instru
43810,1773,16,7,14.00,23446.78,0.09,0.07,N,O,1998-04-17,1998-06-04,1998-05-16,DELIVER IN PERSON,regular notornis play f
43843,1504,45,4,6.00,8433.00,0.08,0.05,N,O,1998-01-11,1997-12-22,1998-01-14,DELIVER IN PERSON,iously ironic requests use
43905,1838,25,1,21.00,36536.43,0.08,0.02,N,O,1998-03-18,1998-03-13,1998-04-15,NONE,lyly unusual as
43908,623,55,2,2.00,3047.24,0.07,0.08,N,O,1998-04-02,1998-04-01,1998-04-16,NONE,ackages wake
43908,352,81,3,46.00,57608.10,0.01,0.08,N,O,1998-02-10,1998-03-21,1998-02-13,NONE,about the carefully r
43938,628,22,7,5.00,7643.10,0.08,0.08,N,O,1998-01-28,1997-12-02,1998-02-17,DELIVER IN PERSON,ly final accou
43969,1904,37,3,21.00,37923.90,0.08,0.03,N,O,1998-10-16,1998-08-28,1998-10-26,DELIVER IN PERSON,eposits. slyly ironic deposit
43969,1585,26,4,47.00,69869.26,0.04,0.02,N,O,1998-09-06,1998-10-14,1998-09-13,COLLECT COD,ependencies haggle furiously across the exp
44129,105,84,3,31.00,31158.10,0.08,0.03,N,O,1998-05-07,1998-05-08,1998-05-21,COLLECT COD,", ironic courts: carefully specia"
44131,289,71,1,33.00,39246.24,0.10,0.07,N,O,1997-12-21,1998-01-09,1998-01-14,NONE,patterns are about the slyly final acco
44166,371,72,3,47.00,59754.39,0.03,0.04,N,O,1998-01-02,1998-01-19,1998-01-26,COLLECT COD,refully carefully even deposi
44260,1564,5,2,22.00,32242.32,0.02,0.01,N,O,1998-04-22,1998-04-29,1998-05-18,COLLECT COD,ily blithe
44263,1597,98,2,41.00,61442.19,0.06,0.01,N,O,1998-05-31,1998-05-23,1998-06-21,COLLECT COD,nt packages cajole after the carefully pend
44263,342,27,3,10.00,12423.40,0.03,0.00,N,O,1998-07-19,1998-06-30,1998-08-06,NONE,gular instr
44324,1199,72,2,1.00,1100.19,0.10,0.08,N,O,1998-02-09,1997-12-15,1998-03-07,DELIVER IN PERSON,ages haggle fu
44384,1607,31,2,26.00,39223.60,0.09,0.00,N,O,1998-02-05,1998-03-08,1998-02-26,COLLECT COD,final foxes. furiously final foxes ca
