l_orderkey,l_partkey,l_suppkey,l_linenumber,l_quantity,l_extendedprice,l_discount,l_tax,l_returnflag,l_linestatus,l_shipdate,l_commitdate,l_receiptdate,l_shipinstruct,l_comment
27621,1085,56,4,7.00,6902.56,0.09,0.02,N,O,1997-12-07,1997-12-27,1997-12-13,NONE,"ly pending accounts after the regular, un"
27713,1737,38,1,43.00,70465.39,0.10,0.06,N,O,1997-03-30,1997-01-22,1997-04-28,DELIVER IN PERSON,blithely special accounts; carefully re
27874,1554,95,4,3.00,4366.65,0.07,0.00,N,O,1997-11-27,1997-11-23,1997-12-16,TAKE BACK RETURN,may use. dolphins integrate on the s
27877,481,69,2,16.00,22103.68,0.08,0.05,N,O,1997-06-24,1997-05-10,1997-07-14,DELIVER IN PERSON,special acco
27877,265,47,5,15.00,17478.90,0.02,0.01,N,O,1997-04-28,1997-06-07,1997-05-17,TAKE BACK RETURN,ns haggle regular accounts. packages aft
27877,687,81,7,41.00,65094.88,0.05,0.00,N,O,1997-04-11,1997-05-18,1997-05-05,DELIVER IN PERSON,accounts. busily re
27878,990,93,1,21.00,39710.79,0.05,0.04,N,O,1997-04-29,1997-06-15,1997-05-15,TAKE BACK RETURN,uriously final requests. foxes cajole s
27905,1036,37,3,46.00,43103.38,0.09,0.04,N,O,1997-11-12,1998-01-28,1997-11-15,DELIVER IN PERSON,"accounts. ironic, unusu"
27906,39,90,4,43.00,40378.29,0.10,0.04,N,O,1997-09-18,1997-07-12,1997-09-30,NONE,ven deposits. blithely regular accounts
27911,538,29,4,40.00,57541.20,0.01,0.00,N,O,1997-01-21,1997-01-22,1997-02-16,DELIVER IN PERSON,sly. slyly regular accoun
28098,1891,92,1,26.00,46615.14,0.06,0.00,N,O,1997-09-30,1997-09-15,1997-10-04,TAKE BACK RETURN,ly unusual asymptotes impress s
28160,1470,71,3,42.00,57601.74,0.06,0.03,N,O,1997-11-12,1997-11-01,1997-12-06,COLLECT COD,te carefully after the carefully
28160,900,67,5,6.00,10805.40,0.03,0.01,N,O,1997-10-17,1997-10-15,1997-10-27,COLLECT COD,arefully bold accounts among t
28194,515,46,2,13.00,18401.63,0.08,0.02,N,O,1996-12-31,1997-03-04,1997-01-16,NONE,n pinto beans. fur
28194,542,43,3,49.00,70684.46,0.05,0.06,N,O,1996-12-29,1997-02-17,1997-01-05,NONE,instructions sleep regular frets. close req
28194,690,84,5,45.00,71581.05,0.01,0.04,N,O,1997-02-09,1997-02-07,1997-02-17,NONE,ooze among the furiously unusual
28359,330,15,4,17.00,20915.61,0.03,0.01,N,O,1997-06-03,1997-06-08,1997-06-14,NONE,slyly regular accounts
28416,193,20,1,36.00,39354.84,0.10,0.07,N,O,1997-03-01,1997-01-30,1997-03-06,TAKE BACK RETURN,inal package
28423,1182,83,1,37.00,40077.66,0.01,0.01,N,O,1997-01-05,1996-12-08,1997-01-24,DELIVER IN PERSON,encies sleep. requests wake flu
28483,493,52,4,26.00,36230.74,0.06,0.01,N,O,1997-03-27,1997-06-01,1997-04-23,COLLECT COD,"nusual courts. bold, final foxes try to"
28513,482,83,4,41.00,56681.68,0.10,0.03,N,O,1997-11-10,1997-10-25,1997-11-18,NONE,e carefully
28513,1157,94,5,19.00,20104.85,0.07,0.06,N,O,1997-10-09,1997-10-31,1997-10-30,DELIVER IN PERSON,ending deposits sleep slyly sly
28549,872,6,2,14.00,24820.18,0.03,0.03,N,O,1997-08-17,1997-08-22,1997-08-24,TAKE BACK RETURN,usly. fluf
28549,1148,57,5,25.00,26228.50,0.02,0.05,N,O,1997-10-22,1997-08-09,1997-10-27,DELIVER IN PERSON,t the pending de
28609,1293,68,1,35.00,41800.15,0.03,0.00,N,O,1997-05-12,1997-05-25,1997-06-08,DELIVER IN PERSON,sts. accounts cajole car
28613,1888,89,2,27.00,48326.76,0.10,0.08,N,O,1997-02-11,1996-12-09,1997-02-13,DELIVER IN PERSON,ly even requests wo
28615,762,95,2,5.00,8313.80,0.06,0.08,N,O,1997-02-20,1997-03-21,1997-03-08,COLLECT COD,c deposits: slyly regular dependencies
28644,903,4,2,38.00,68548.20,0.10,0.01,N,O,1997-06-23,1997-08-02,1997-07-21,TAKE BACK RETURN,ual instructions use slyly regu
28644,1679,21,4,10.00,15806.70,0.02,0.03,N,O,1997-06-21,1997-09-07,1997-07-18,COLLECT COD,ously ironic warhorses across the
28646,891,92,1,25.00,44797.25,0.02,0.08,N,O,1997-08-03,1997-07-24,1997-08-25,COLLECT COD,"final, regular theodolites wake a"
28707,711,76,2,46.00,74138.66,0.00,0.02,N,O,1997-03-11,1997-03-18,1997-03-30,COLLECT COD,". pending, even"
29057,1081,52,5,31.00,30444.48,0.01,0.07,N,O,1997-07-06,1997-08-27,1997-07-27,NONE,s deposits.
29060,993,94,1,22.00,41667.78,0.03,0.04,N,O,1997-08-06,1997-06-27,1997-08-07,DELIVER IN PERSON,"ts are furiously. blithe, ironic pinto bea"
29061,878,12,4,37.00,65818.19,0.04,0.00,N,O,1997-03-06,1997-02-21,1997-04-04,NONE,nts may haggle f
29088,1280,18,1,22.00,25988.16,0.07,0.05,N,O,1997-08-31,1997-10-28,1997-09-22,TAKE BACK RETURN,ecial requests.
29088,1660,2,2,45.00,70274.70,0.04,0.04,N,O,1997-10-17,1997-11-21,1997-10-19,DELIVER IN PERSON,"ng, ironic"
29091,1459,38,3,33.00,44894.85,0.04,0.01,N,O,1996-12-10,1997-02-10,1997-01-09,COLLECT COD,ironic instructions beside th
29091,55,81,4,30.00,28651.50,0.08,0.00,N,O,1997-03-07,1997-01-20,1997-03-15,NONE,n deposits cajole carefully carefully
29094,1629,53,1,13.00,19898.06,0.10,0.07,N,O,1997-08-09,1997-08-22,1997-08-29,NONE,fluffily pending accounts agains
29125,1865,9,1,26.00,45938.36,0.02,0.07,N,O,1997-10-02,1997-09-01,1997-11-01,DELIVER IN PERSON,egular instruction
29190,613,14,1,15.00,22704.15,0.04,0.06,N,O,1997-03-28,1997-04-01,1997-04-19,DELIVER IN PERSON,ages are quickly about the regular acco
29414,1627,51,1,18.00,27515.16,0.04,0.02,N,O,1997-11-20,1997-12-02,1997-11-24,DELIVER IN PERSON,nto beans after the furiousl
29540,1803,33,3,35.00,59668.00,0.01,0.03,N,O,1997-10-12,1997-08-21,1997-11-02,DELIVER IN PERSON,kages. thin requests boost always e
29543,255,37,1,22.00,25415.50,0.10,0.04,N,O,1997-02-24,1997-04-09,1997-02-26,TAKE BACK RETURN,s through the blithely
29635,992,93,1,19.00,35966.81,0.04,0.08,N,O,1997-10-11,1997-12-11,1997-10-30,DELIVER IN PERSON,"ing to the bold, unus"
30019,391,48,2,24.00,30993.36,0.01,0.02,N,O,1997-12-21,1998-01-06,1997-12-28,NONE,dolites. carefully pending id
30020,374,75,2,50.00,63718.50,0.05,0.04,N,O,1997-08-04,1997-09-12,1997-08-15,COLLECT COD,"unts. pending, stealthy deposits sleep"
30080,1652,35,3,3.00,4660.95,0.01,0.06,N,O,1997-09-07,1997-10-22,1997-09-19,TAKE BACK RETURN,ily express deposits mold. slyly
30082,1166,75,5,47.00,50156.52,0.08,0.03,N,O,1997-03-28,1997-01-31,1997-04-23,COLLECT COD,carefully express pac
30337,1830,60,3,6.00,10390.98,0.02,0.02,N,O,1997-07-25,1997-07-02,1997-08-24,NONE,posits haggle furiously. accounts
30373,1366,81,2,3.00,3802.08,0.08,0.02,N,O,1997-01-25,1996-11-17,1997-02-24,TAKE BACK RETURN,frets detect fluffily packages! sly
30464,1033,4,1,23.00,21482.69,0.03,0.03,N,O,1997-10-30,1997-10-26,1997-11-28,NONE,ix slyly acr
30501,353,38,1,22.00,27573.70,0.07,0.01,N,O,1997-05-21,1997-05-29,1997-06-05,NONE,ecial instructions detect
30531,27,3,2,30.00,27810.60,0.04,0.03,N,O,1997-03-24,1997-01-19,1997-03-30,NONE,. furiously thin requests alongside of the
30592,1058,64,4,48.00,46034.40,0.06,0.01,N,O,1997-01-06,1996-10-22,1997-01-17,COLLECT COD,ructions affix blit
30592,77,78,7,12.00,11724.84,0.04,0.00,N,O,1997-01-06,1996-11-03,1997-01-18,NONE,venly ironic packages integrate
30692,1149,86,3,35.00,36754.90,0.10,0.01,N,O,1996-12-23,1996-11-28,1997-01-04,COLLECT COD,- express ideas cajole. carefully enti
30693,85,86,4,9.00,8865.72,0.08,0.06,N,O,1997-04-04,1997-04-21,1997-04-30,DELIVER IN PERSON,mptotes. expr
30756,888,89,4,34.00,60821.92,0.04,0.02,N,O,1997-11-15,1997-10-26,1997-12-11,TAKE BACK RETURN,regular deposits. thinly daring
30818,1682,65,2,29.00,45926.72,0.00,0.01,N,O,1997-10-16,1997-09-03,1997-11-02,DELIVER IN PERSON,ccording to
30880,1029,35,1,7.00,6510.14,0.03,0.02,N,O,1997-11-22,1997-12-05,1997-12-02,TAKE BACK RETURN,ly express dolphi
31010,902,71,2,25.00,45072.50,0.09,0.01,N,O,1997-04-26,1997-04-04,1997-05-08,COLLECT COD,re furiously. carefully expres
31047,1997,98,2,8.00,15191.92,0.05,0.00,N,O,1997-07-18,1997-08-04,1997-07-30,COLLECT COD,ironic packages: carefully regular package
31074,388,73,5,41.00,52823.58,0.08,0.04,N,O,1997-06-14,1997-05-29,1997-07-12,NONE,ns. quickly express packages haggl
31142,1555,36,2,44.00,64088.20,0.09,0.05,N,O,1997-04-28,1997-03-22,1997-05-18,NONE,"unusual, even accounts. slyly bold"
31265,241,42,7,25.00,28531.00,0.05,0.01,N,O,1997-02-19,1996-12-26,1997-02-27,TAKE BACK RETURN,ites wake according to the f
31267,529,20,1,8.00,11436.16,0.06,0.01,N,O,1997-03-06,1997-03-12,1997-03-17,DELIVER IN PERSON,ckly. regu
31298,1061,62,1,41.00,39444.46,0.09,0.07,N,O,1997-02-26,1996-12-20,1997-03-06,TAKE BACK RETURN,requests. furiously ironic pains w
31299,224,52,2,3.00,3372.66,0.07,0.03,N,O,1997-04-18,1997-02-15,1997-04-21,TAKE BACK RETURN,blithely after the final requests. fluffi
31300,644,38,2,15.00,23169.60,0.08,0.02,N,O,1997-08-02,1997-05-12,1997-08-15,COLLECT COD,above the care
31361,394,79,2,50.00,64719.50,0.03,0.08,N,O,1997-09-13,1997-10-31,1997-10-01,COLLECT COD,ironic packages believe never regular req
31584,1269,7,3,5.00,5851.30,0.10,0.00,N,O,1997-01-23,1997-01-07,1997-02-04,COLLECT COD,"ic, ironic gifts sleep furiou"
31621,1349,26,2,18.00,22506.12,0.02,0.03,N,O,1997-09-29,1997-10-13,1997-10-09,NONE,arefully pending ide
31651,1766,67,1,5.00,8338.80,0.03,0.04,N,O,1997-10-11,1997-11-19,1997-10-14,COLLECT COD,into beans cajol
31654,55,31,3,18.00,17190.90,0.02,0.02,N,O,1996-12-25,1996-11-05,1997-01-12,NONE,mold. pending Tiresias about the reg
31654,331,32,4,1.00,1231.33,0.08,0.08,N,O,1997-01-13,1996-10-16,1997-01-31,DELIVER IN PERSON,y among the pen
31683,1973,74,1,24.00,44999.28,0.08,0.05,N,O,1997-07-27,1997-06-08,1997-08-09,NONE,furiously ironic instructions
31683,1727,12,4,20.00,32574.40,0.08,0.00,N,O,1997-07-28,1997-07-06,1997-08-13,DELIVER IN PERSON,n deposits
31714,1643,85,4,24.00,37071.36,0.00,0.03,N,O,1997-12-04,1997-10-14,1997-12-26,DELIVER IN PERSON,"above the silent, even frays! f"
31719,754,51,1,49.00,81082.75,0.02,0.00,N,O,1997-03-28,1997-05-05,1997-04-19,COLLECT COD,. unusual foxes after th
31746,1714,99,2,20.00,32314.20,0.02,0.01,N,O,1997-07-10,1997-07-19,1997-07-21,DELIVER IN PERSON,he even deposits. pending accounts boost
31750,955,90,2,35.00,64958.25,0.00,0.06,N,O,1997-02-15,1997-03-14,1997-02-18,NONE,regular packages integrate blithely. furio
31776,1086,57,4,25.00,24677.00,0.09,0.01,N,O,1997-08-06,1997-07-20,1997-09-03,NONE,requests. carefully express excuses sleep
31776,987,90,5,11.00,20767.78,0.06,0.02,N,O,1997-07-09,1997-06-28,1997-08-01,NONE,ter the sly deposits wake blithely above
32006,670,33,3,2.00,3141.34,0.00,0.04,N,O,1997-02-26,1997-01-08,1997-03-15,NONE,fter the carefully bold foxes. i
32071,488,18,3,21.00,29158.08,0.04,0.06,N,O,1997-10-03,1997-10-30,1997-10-31,COLLECT COD,lly against the
32167,1716,17,1,30.00,48531.30,0.03,0.01,N,O,1997-01-07,1997-02-16,1997-01-28,COLLECT COD,"ess, furio"
32167,1187,60,2,34.00,36998.12,0.00,0.08,N,O,1997-03-24,1997-02-25,1997-04-13,DELIVER IN PERSON,g the foxes wake carefully against
32167,1414,54,4,7.00,9207.87,0.02,0.08,N,O,1997-02-13,1997-01-15,1997-02-23,COLLECT COD,xes. final deposi
32167,636,68,7,12.00,18439.56,0.10,0.00,N,O,1997-02-27,1997-01-12,1997-03-22,DELIVER IN PERSON,tes detect blithely after t
32194,1791,34,1,22.00,37241.38,0.07,0.02,N,O,1997-11-06,1997-11-02,1997-11-24,TAKE BACK RETURN,packages integrate slyly final foxes.
32260,1886,87,6,24.00,42909.12,0.01,0.07,N,O,1997-04-16,1997-03-30,1997-04-22,DELIVER IN PERSON,quests are above the final requests.
32320,1579,60,1,27.00,39975.39,0.07,0.06,N,O,1997-05-13,1997-04-19,1997-06-03,TAKE BACK RETURN,. quickly ironic pinto beans w
32320,256,57,2,13.00,15031.25,0.09,0.06,N,O,1997-06-21,1997-05-05,1997-07-12,DELIVER IN PERSON,. ruthlessly unusual asymp
32321,345,74,2,47.00,58530.98,0.00,0.07,N,O,1997-03-21,1997-01-17,1997-04-11,DELIVER IN PERSON,sual pinto
32321,1722,7,4,2.00,3247.44,0.10,0.07,N,O,1997-02-07,1997-01-22,1997-02-13,NONE,final dinos. blithely bold foxes sol
32352,1608,50,2,24.00,36230.40,0.02,0.07,N,O,1997-11-06,1997-10-26,1997-11-11,TAKE BACK RETURN,riously blithel
32352,1536,17,3,6.00,8625.18,0.10,0.07,N,O,1997-10-16,1997-11-09,1997-11-07,COLLECT COD,unwind quickly quickly ironic
32419,1693,35,3,25.00,39867.25,0.03,0.00,N,O,1997-08-04,1997-07-13,1997-08-11,TAKE BACK RETURN,lly final pinto
32453,1682,24,1,40.00,63347.20,0.01,0.00,N,O,1997-10-16,1997-08-11,1997-11-11,COLLECT COD,y sly packa
32515,1728,13,5,37.00,60299.64,0.07,0.06,N,O,1996-12-18,1996-10-18,1997-01-05,TAKE BACK RETURN,cajole furiously fluffily i
32547,575,76,1,6.00,8853.42,0.10,0.01,N,O,1997-05-11,1997-05-09,1997-06-02,COLLECT COD,riously across the blithely ironic accoun
32548,1007,8,4,9.00,8172.00,0.06,0.03,N,O,1997-05-31,1997-04-14,1997-06-08,DELIVER IN PERSON,riously quickly regular accounts.
32548,1692,75,5,1.00,1593.69,0.10,0.06,N,O,1997-03-02,1997-03-31,1997-03-30,TAKE BACK RETURN,ng pinto beans. blithely ironic foxes
32643,516,17,2,18.00,25497.18,0.04,0.04,N,O,1997-08-27,1997-09-04,1997-09-17,NONE,fully regul
32769,1769,70,2,42.00,70171.92,0.07,0.03,N,O,1997-02-25,1997-04-04,1997-03-01,COLLECT COD,ilently unus
32771,1233,45,5,34.00,38563.82,0.01,0.03,N,O,1997-01-17,1997-04-04,1997-02-09,TAKE BACK RETURN,"ronic accounts. unusual, pending"
32801,1931,76,1,39.00,71484.27,0.01,0.00,N,O,1997-07-22,1997-06-10,1997-07-23,TAKE BACK RETURN,uffily caref
32801,1231,32,3,12.00,13586.76,0.00,0.01,N,O,1997-06-02,1997-06-02,1997-06-13,COLLECT COD,oost. carefully final the
32870,1669,52,4,10.00,15706.60,0.09,0.00,N,O,1997-04-24,1997-04-08,1997-04-27,TAKE BACK RETURN,regular accounts. carefully
32963,98,49,1,12.00,11977.08,0.03,0.01,N,O,1997-07-20,1997-06-06,1997-08-15,TAKE BACK RETURN,l foxes wake slyly
33092,1916,5,4,22.00,39994.02,0.07,0.04,N,O,1997-04-10,1997-06-22,1997-04-15,TAKE BACK RETURN,s-- quickly thin deposits are quic
33093,1040,11,6,20.00,18820.80,0.01,0.08,N,O,1997-07-05,1997-07-06,1997-07-10,DELIVER IN PERSON,theodolites wake blithely about
33153,601,33,6,15.00,22524.00,0.00,0.03,N,O,1997-07-15,1997-08-23,1997-07-29,DELIVER IN PERSON,ly. packages sleep re
33191,1071,7,6,38.00,36938.66,0.07,0.02,N,O,1997-06-11,1997-04-04,1997-06-22,DELIVER IN PERSON,ep blithely
33248,783,16,1,5.00,8418.90,0.04,0.05,N,O,1997-03-21,1997-05-12,1997-04-17,DELIVER IN PERSON,the unusual
33248,1725,26,2,50.00,81336.00,0.08,0.06,N,O,1997-03-15,1997-05-10,1997-04-08,TAKE BACK RETURN,y even ideas; slyly silent
33313,1556,37,2,33.00,48099.15,0.10,0.04,N,O,1997-01-12,1997-02-21,1997-01-17,DELIVER IN PERSON,bold packages cajole around th
33313,1947,80,6,50.00,92447.00,0.00,0.01,N,O,1997-02-24,1997-03-17,1997-03-16,TAKE BACK RETURN,wake. even dol
33315,1910,43,1,40.00,72476.40,0.05,0.05,N,O,1997-10-03,1997-09-15,1997-11-01,TAKE BACK RETURN,t slyly about the blith
33315,1994,83,2,24.00,45503.76,0.04,0.04,N,O,1997-08-11,1997-09-24,1997-08-28,COLLECT COD,luffily above the r
33315,1633,75,4,3.00,4603.89,0.10,0.08,N,O,1997-09-07,1997-09-17,1997-09-23,TAKE BACK RETURN,eep at the asymptotes
33349,134,35,1,12.00,12409.56,0.04,0.06,N,O,1997-03-20,1997-03-20,1997-04-16,DELIVER IN PERSON,"ts. final, unusual"
33376,827,61,1,7.00,12094.74,0.06,0.04,N,O,1996-12-29,1996-12-28,1997-01-04,COLLECT COD,lar packages across the special r
33668,1600,81,1,26.00,39041.60,0.05,0.07,N,O,1997-06-12,1997-06-02,1997-06-28,COLLECT COD,ly carefully slow packages. slyly regul
33792,1040,46,4,5.00,4705.20,0.06,0.08,N,O,1997-05-26,1997-06-17,1997-06-09,TAKE BACK RETURN,ts sleep. regular id
33792,58,59,5,2.00,1916.10,0.09,0.06,N,O,1997-05-29,1997-05-15,1997-06-03,TAKE BACK RETURN,final requests cajole. accounts among
33795,1193,30,4,6.00,6565.14,0.08,0.01,N,O,1996-12-27,1996-11-05,1997-01-24,NONE,ag after the final packages
33796,932,33,4,15.00,27493.95,0.04,0.06,N,O,1997-10-12,1997-10-24,1997-10-21,TAKE BACK RETURN,furiously express pin
33798,882,16,2,12.00,21394.56,0.09,0.05,N,O,1997-01-18,1997-02-13,1997-02-05,COLLECT COD,ide of the unusual depo
33927,441,29,3,47.00,63047.68,0.10,0.00,N,O,1997-05-10,1997-05-17,1997-06-03,DELIVER IN PERSON,"leep. express,"
34016,1899,100,1,2.00,3601.78,0.04,0.02,N,O,1996-12-28,1997-02-07,1997-01-10,DELIVER IN PERSON,ges. fluffily regular p
34053,703,68,5,21.00,33677.70,0.06,0.02,N,O,1997-09-27,1997-10-27,1997-09-29,COLLECT COD,counts. final packages breach slyly along
34084,451,10,3,39.00,52706.55,0.02,0.00,N,O,1997-03-27,1997-05-14,1997-04-14,NONE,y silent de
34118,1783,68,2,1.00,1684.78,0.08,0.00,N,O,1997-10-25,1997-09-13,1997-11-03,NONE,its. slyly regular deposits haggle finally
34210,769,34,5,33.00,55102.08,0.01,0.05,N,O,1997-06-22,1997-07-31,1997-07-08,NONE,nding packages hang dogg
34210,1438,17,6,41.00,54916.63,0.01,0.01,N,O,1997-08-21,1997-08-24,1997-09-12,TAKE BACK RETURN,"nder the regular, i"
34213,1867,11,5,15.00,26532.90,0.08,0.03,N,O,1997-06-26,1997-06-22,1997-07-02,COLLECT COD,cing requests toward the regular acc
34272,1063,99,2,24.00,23137.44,0.04,0.05,N,O,1997-05-07,1997-06-05,1997-05-16,TAKE BACK RETURN,y ironic dependencies
34465,51,77,1,32.00,30433.60,0.04,0.01,N,O,1997-03-26,1997-03-02,1997-04-21,TAKE BACK RETURN,final instructions use fluffily after t
34564,1250,62,2,35.00,40293.75,0.00,0.02,N,O,1997-11-19,1998-01-18,1997-11-20,DELIVER IN PERSON,efully final deposits us
34598,1446,47,2,4.00,5389.76,0.01,0.03,N,O,1997-08-18,1997-07-09,1997-09-14,TAKE BACK RETURN,the slyly express depend
34625,944,13,4,17.00,31363.98,0.03,0.07,N,O,1997-07-11,1997-08-04,1997-07-30,TAKE BACK RETURN,ajole abou
34884,1959,4,5,15.00,27914.25,0.03,0.05,N,O,1997-01-13,1997-02-03,1997-01-27,TAKE BACK RETURN,nag furiously a
34914,680,74,4,37.00,58485.16,0.04,0.01,N,O,1997-11-05,1997-12-01,1997-11-26,TAKE BACK RETURN,telets wake ruthlessly. fluffily express p
35013,1976,65,3,43.00,80752.71,0.10,0.04,N,O,1997-12-10,1998-01-21,1997-12-16,COLLECT COD,sly even accounts. carefully ironic plate
35015,1864,94,3,27.00,47678.22,0.05,0.02,N,O,1997-11-28,1998-01-24,1997-12-26,TAKE BACK RETURN,ackages. slyly special excuses o
35171,557,88,4,20.00,29151.00,0.06,0.05,N,O,1997-02-16,1997-02-04,1997-03-09,NONE,wake carefully expres
35202,1808,52,1,24.00,41035.20,0.05,0.07,N,O,1997-09-07,1997-08-12,1997-09-18,COLLECT COD,theodolites boost finally carefully
35203,615,16,1,24.00,36374.64,0.04,0.08,N,O,1997-06-26,1997-07-02,1997-07-07,COLLECT COD,nic realms. ide
35203,127,54,2,18.00,18488.16,0.05,0.05,N,O,1997-06-03,1997-06-29,1997-07-02,NONE,l accounts use silently toward the furiousl
35204,1758,1,1,18.00,29875.50,0.10,0.04,N,O,1997-09-18,1997-10-28,1997-10-12,COLLECT COD,inal grouches boost c
35205,503,34,1,17.00,23859.50,0.08,0.05,N,O,1997-07-14,1997-09-04,1997-08-06,TAKE BACK RETURN,refully silent deposits boost c
35329,1164,65,1,19.00,20238.04,0.03,0.01,N,O,1997-06-05,1997-06-12,1997-06-16,COLLECT COD,e fluffily final ideas. quickly bol
35335,506,67,4,29.00,40788.50,0.01,0.06,N,O,1997-04-11,1997-03-17,1997-04-28,DELIVER IN PERSON,"after the silent,"
35459,696,28,3,50.00,79834.50,0.00,0.06,N,O,1997-05-29,1997-05-29,1997-05-30,NONE,yly blithely fi
35495,1883,70,3,28.00,49976.64,0.09,0.02,N,O,1997-08-14,1997-08-25,1997-08-30,NONE,"braids. even, final pinto b"
35524,149,28,2,1.00,1049.14,0.00,0.00,N,O,1997-08-18,1997-09-26,1997-09-06,COLLECT COD,ld instructions. slyly iro
35714,1970,15,3,6.00,11231.82,0.07,0.02,N,O,1997-05-15,1997-05-26,1997-06-01,DELIVER IN PERSON,the blithely special theodolites
35719,486,45,3,13.00,18024.24,0.01,0.01,N,O,1997-02-15,1997-05-01,1997-02-27,NONE,"r, even pinto"
35783,1097,3,5,19.00,18963.71,0.09,0.04,N,O,1997-10-02,1997-09-11,1997-10-24,NONE,kages cajole furiously. carefully unusual p
35810,1283,95,1,19.00,22501.32,0.01,0.03,N,O,1997-02-28,1997-04-19,1997-03-17,TAKE BACK RETURN,regular excuses. accounts be
35810,1988,21,3,17.00,32129.66,0.06,0.00,N,O,1997-03-29,1997-04-08,1997-04-06,COLLECT COD,le express courts.
35906,250,51,2,8.00,9202.00,0.04,0.00,N,O,1997-05-28,1997-04-21,1997-06-24,TAKE BACK RETURN,usly regular braids. s
35906,321,50,4,27.00,32975.64,0.06,0.02,N,O,1997-06-12,1997-05-29,1997-07-02,NONE,packages nag alongside of the furiousl
35906,1386,63,5,33.00,42483.54,0.04,0.06,N,O,1997-04-23,1997-06-11,1997-05-21,NONE,t furiously. slyly
35906,48,49,6,4.00,3792.16,0.09,0.00,N,O,1997-07-05,1997-05-28,1997-07-16,NONE,ay furiously carefully final requ
35909,1548,49,1,18.00,26091.72,0.09,0.04,N,O,1997-01-30,1996-12-31,1997-01-31,TAKE BACK RETURN,"ar, express decoys hag"
35973,916,19,3,14.00,25436.74,0.05,0.06,N,O,1997-09-23,1997-10-12,1997-09-27,COLLECT COD,arefully silent deposits cajole
36035,1371,72,2,42.00,53439.54,0.03,0.03,N,O,1997-02-12,1997-01-29,1997-02-16,DELIVER IN PERSON,dolites wake along t
36064,1584,85,4,18.00,26740.44,0.03,0.06,N,O,1997-11-01,1997-12-10,1997-11-23,DELIVER IN PERSON,ly final theodolites wake against
36066,1130,31,1,2.00,2062.26,0.09,0.06,N,O,1997-11-16,1997-11-23,1997-11-22,COLLECT COD,the blithely pending requests
36225,1190,91,3,33.00,36009.27,0.02,0.08,N,O,1997-09-11,1997-08-30,1997-10-01,DELIVER IN PERSON,xpress pinto beans boost
36256,1156,93,1,7.00,7400.05,0.03,0.00,N,O,1996-12-24,1997-02-10,1997-01-10,DELIVER IN PERSON,fully excuses. furiously regular inst
36256,215,16,5,27.00,30110.67,0.04,0.01,N,O,1997-01-19,1997-02-06,1997-02-12,DELIVER IN PERSON,at the blit
36256,1163,64,6,2.00,2128.32,0.06,0.00,N,O,1996-12-30,1997-01-28,1997-01-24,NONE,uests. regular asymptotes hang furious
36389,555,56,2,15.00,21833.25,0.06,0.08,N,O,1997-05-17,1997-04-28,1997-06-08,TAKE BACK RETURN,uffily accounts. carefull
36391,1041,77,1,28.00,26377.12,0.03,0.02,N,O,1997-10-31,1997-10-12,1997-11-13,TAKE BACK RETURN,theodolites. fl
36422,1466,67,2,37.00,50596.02,0.04,0.01,N,O,1997-06-03,1997-04-07,1997-06-17,COLLECT COD,e carefully carefully ironi
36422,907,8,4,14.00,25310.60,0.00,0.02,N,O,1997-06-27,1997-05-12,1997-07-23,DELIVER IN PERSON,the slyly final requests. furiously
36487,343,100,5,26.00,32326.84,0.04,0.06,N,O,1997-06-06,1997-07-03,1997-06-20,COLLECT COD,"en, regular packages."
36515,626,89,3,46.00,70224.52,0.09,0.03,N,O,1997-07-24,1997-08-10,1997-08-14,COLLECT COD,blithely ironic accoun
36518,625,19,1,22.00,33563.64,0.04,0.03,N,O,1997-09-17,1997-09-23,1997-09-23,NONE,ly regular grouches. fi
36580,1495,74,1,12.00,16757.88,0.04,0.04,N,O,1997-08-22,1997-09-07,1997-09-18,COLLECT COD,sits promise
36580,1719,46,2,48.00,77794.08,0.05,0.01,N,O,1997-09-20,1997-09-09,1997-10-02,DELIVER IN PERSON,ously ironic pinto beans u
36580,576,37,4,38.00,56109.66,0.05,0.07,N,O,1997-08-06,1997-09-13,1997-08-08,NONE,tions. blithely pending id
36641,70,96,5,3.00,2910.21,0.00,0.07,N,O,1997-12-10,1998-02-11,1997-12-26,COLLECT COD,behind the final reques
36710,1262,63,3,35.00,40714.10,0.03,0.03,N,O,1997-06-03,1997-06-01,1997-06-13,NONE,special packages are c
36740,1939,28,5,46.00,84682.78,0.09,0.08,N,O,1997-03-29,1997-03-12,1997-04-03,DELIVER IN PERSON,. regular requests against the
36802,52,53,3,48.00,45698.40,0.04,0.04,N,O,1997-07-11,1997-06-01,1997-07-31,COLLECT COD,en instructions sleep
36837,1665,48,3,46.00,72066.36,0.10,0.07,N,O,1997-09-16,1997-09-12,1997-10-15,NONE,s. asymptotes at the unusual requests
36837,1158,67,7,22.00,23301.30,0.04,0.08,N,O,1997-09-30,1997-09-16,1997-10-13,DELIVER IN PERSON,lithely besides the slyly iron
36868,998,67,2,5.00,9494.95,0.00,0.06,N,O,1997-10-03,1997-08-29,1997-10-10,COLLECT COD,slyly. slyly re
37026,118,97,2,2.00,2036.22,0.06,0.06,N,O,1997-06-24,1997-06-17,1997-06-28,COLLECT COD,sly bold accounts wake notor
